	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1278	P53009	Q9P7X5	Yes	No	PTHR12984	PTHR12984
1279	P40094	Q9Y7Z4	Yes	Yes	PTHR13302	PTHR13302
1280	P48526	Q9USL3	Yes	Yes	PTHR42765	PTHR42765
1281	P38278	Q9UUH2	Yes	No	PTHR21008	PTHR21008
1282	Q07794	Q9Y7Y5	Yes	No	PTHR31571	PTHR31571
1283	Q99287	Q9UTE0	Yes	Yes	PTHR45923	PTHR45923
1284	P20436	Q92399	Yes	Yes	PTHR10917	PTHR10917
1285	P40217	P79083	Yes	Yes	PTHR19877	PTHR19877
1286	P40582	Q9P6M1	Yes	Yes	PTHR44051	PTHR43900
1287	P0CX47	P0CT73	Yes	Yes	PTHR10744	PTHR10744
1288	P47079	P78921	Yes	Yes	PTHR11353	PTHR11353
1289	P25580	O94472	Yes	No	PTHR28533	PTHR28533
1290	P54783	Q9HDX8	Yes	Yes	PTHR43762	PTHR43762
1291	P07347	Q9UTI3	Yes	Yes	PTHR23091	PTHR23091
1292	P46947	O94417	Yes	No	PTHR31809	PTHR31809
1293	P20448	Q9UTP9	Yes	Yes	PTHR24031	PTHR24031
1294	P39952	O43092	Yes	No	PTHR12428	PTHR12428
1295	P38286	Q10245	Yes	Yes	PTHR43086	PTHR43086
1296	Q06005	O36017	Yes	No	PTHR10993	PTHR10993
1297	P17898	O13901	Yes	Yes	PTHR10414	PTHR10414
1298	P43563	O74558	Yes	No	PTHR22599	PTHR22599
1299	P53731	O14241	Yes	Yes	PTHR12058	PTHR12058
1300	Q12354	O42881	Yes	Yes	PTHR10655	PTHR10655
1301	P27825	P36581	Yes	Yes	PTHR11073	PTHR11073
1302	P25453	O42634	Yes	Yes	PTHR22942	PTHR22942
1303	P47025	Q9P7I3	Yes	No	PTHR19857	PTHR19855
1304	P00445	P28758	Yes	Yes	PTHR10003	PTHR10003
1305	Q12158	P30776	Yes	No	PTHR12585	PTHR12585
1306	Q12242	Q10187	Yes	No	PTHR39597	PTHR39597
1307	P38754	O94238	Yes	Yes	PTHR11127	PTHR11127
1308	P40564	O59731	Yes	No	PTHR45006	PTHR44924
1309	P40564	Q10209	Yes	No	PTHR45006	PTHR45006
1310	P00427	Q9UTF6	Yes	No	PTHR14200	PTHR14200
1311	P46951	O94441	Yes	No	PTHR23083	PTHR23083
1312	Q06504	O74457	Yes	Yes	PTHR45910	PTHR45910
1313	P32799	O74471	Yes	Yes	PTHR11504	PTHR11504
1314	P32892	Q09903	Yes	Yes	PTHR24031	PTHR24031
1315	P25369	P87308	Yes	Yes	PTHR47789	PTHR47789
1316	P40856	O74511	Yes	No	PTHR12634	PTHR12634
1317	Q06010	O14077	Yes	Yes	PTHR43690	PTHR43690
1318	Q04013	P78763	Yes	Yes	PTHR46982	PTHR46982
1319	P32485	Q09892	Yes	Yes	PTHR24055	PTHR24055
1320	P25038	O59683	Yes	Yes	PTHR43381	PTHR43381
1321	Q12306	O13351	Yes	No	PTHR10562	PTHR10562
1322	P05319	P17478	Yes	No	PTHR21141	PTHR21141
1323	P47119	Q9UU89	Yes	Yes	PTHR11067	PTHR11067
1324	Q12447	Q9UT25	Yes	Yes	PTHR10908	PTHR10908
1325	P36052	O14138	Yes	No	PTHR12049	PTHR12049
1326	Q03957	O14098	Yes	No	PTHR24056	PTHR24056
1327	P53039	O94348	Yes	Yes	PTHR21236	PTHR21236
1328	P32458	P48008	Yes	Yes	PTHR18884	PTHR18884
1329	P41735	O74826	Yes	Yes	PTHR11237	PTHR11237
1330	P38262	O74845	Yes	No	PTHR22846	PTHR22846
1331	P36113	Q9P3U4	Yes	Yes	PTHR11685	PTHR11685
1332	P53318	Q9Y7Z9	Yes	Yes	PTHR43876	PTHR43876
1333	P38203	O94408	Yes	Yes	PTHR13829	PTHR13829
1334	Q04177	Q9HE11	Yes	Yes	PTHR44267	PTHR44267
1335	P36090	O42907	Yes	No	PTHR28153	PTHR28153
1336	P53173	Q9P6K6	Yes	Yes	PTHR12290	PTHR12290
1337	Q03290	O94684	Yes	Yes	PTHR12683	PTHR12683
1338	Q06245	O13705	Yes	No	PTHR12100	PTHR12100
1339	P35178	Q9Y7M6	Yes	No		
1340	Q01590	O13644	Yes	Yes	PTHR19957	PTHR19957
1341	Q12207	O74333	Yes	No	PTHR28165	PTHR28165
1342	P42951	Q9UT42	Yes	No	PTHR12865	PTHR12865
1343	P19880	Q01663	Yes	No	PTHR40621	PTHR40621
1344	P10127	Q09669	Yes	Yes	PTHR11496	PTHR11496
1345	P35207	O59801	Yes	Yes	PTHR12131	PTHR12131
1346	P48569	O13942	Yes	No	PTHR28062	PTHR28062
1347	P04456	O74391	Yes	Yes	PTHR11620	PTHR11620
1348	Q04217	Q9HDY4	Yes	Yes	PTHR18934	PTHR18934
1349	P40164	Q9Y7J8	Yes	No	PTHR23318	PTHR23318
1350	Q06407	O14014	Yes	No	PTHR23176	PTHR23176
1351	Q05471	O13682	Yes	No	PTHR45685	PTHR45685
1352	P53322	Q10097	Yes	Yes	PTHR43791	PTHR43791
1353	P53323	Q9P7N1	Yes	Yes	PTHR12209	PTHR12209
1354	P42938	Q9UUH3	Yes	Yes	PTHR10285	PTHR10285
1355	P39722	O59781	Yes	Yes	PTHR24072	PTHR24072
1356	Q99190	O94511	Yes	Yes	PTHR10556	PTHR10556
1357	Q12505	P08092	Yes	No	PTHR24343	PTHR24343
1358	P38041	O74653	Yes	No	PTHR22902	PTHR22902
1359	P37838	O74400	Yes	Yes	PTHR48039	PTHR48024
1360	P25342	Q09116	Yes	Yes	PTHR18884	PTHR18884
1361	P32839	Q9P6Q3	Yes	Yes	PTHR23070	PTHR23070
1362	P00410	P21534	Yes	Yes	PTHR22888	PTHR22888
1363	Q12133	Q10259	Yes	No	PTHR12804	PTHR12804
1364	P38771	O74734	Yes	No	PTHR20982	PTHR20982
1365	P43557	Q10073	Yes	No	PTHR14360	PTHR14360
1366	P53909	Q9P6I7	Yes	Yes	PTHR43114	PTHR43114
1367	Q04638	Q9US46	Yes	Yes	PTHR11685	PTHR11685
1368	P40074	O74327	Yes	Yes	PTHR22950	PTHR22950
1369	Q06839	Q9Y7N9	Yes	No	PTHR47185	PTHR47185
1370	Q12460	O94514	Yes	Yes	PTHR10894	PTHR10894
1371	Q99297	Q9P3T7	Yes	Yes	PTHR45678	PTHR45678
1372	P25346	O94342	Yes	Yes	PTHR24064	PTHR24064
1373	Q99222	O94674	Yes	No	PTHR28245	PTHR28245
1374	P34221	Q09173	Yes	No	PTHR13832	PTHR13832
1375	Q03702	Q10423	Yes	No	PTHR28072	PTHR28072
1376	Q12508	O59668	Yes	No	PTHR12170	PTHR12170
1377	Q08647	O74343	Yes	Yes	PTHR13326	PTHR13326
1378	Q02776	O13636	Yes	No	PTHR12210	PTHR12210
1379	Q03653	O59817	Yes	No	PTHR47766	PTHR47766
1380	P53078	Q09893	Yes	Yes	PTHR47438	PTHR47438
1381	Q08096	Q09870	Yes	Yes	PTHR11096	PTHR11096
1382	P06781	Q10133	Yes	Yes	PTHR24072	PTHR24072
1383	P32319	O42930	Yes	Yes	PTHR12106	PTHR12106
1384	P05375	O74827	Yes	Yes	PTHR15458	PTHR15458
1385	Q06164	O14207	Yes	No	PTHR28122	PTHR28122
1386	Q08645	O74742	Yes	Yes	PTHR11136	PTHR11136
1387	P06778	P36592	Yes	No	PTHR12132	PTHR12132
1388	P48527	O74890	Yes	Yes	PTHR11766	PTHR11766
1389	P28000	Q09177	Yes	No	PTHR13946	PTHR13946
1390	P40016	O42897	Yes	Yes	PTHR10758	PTHR10758
1391	P38132	O75001	Yes	Yes	PTHR11630	PTHR11630
1392	P38181	Q9URX8	Yes	Yes	PTHR10350	PTHR10350
1393	P46682	O13939	Yes	No	PTHR11134	PTHR11134
1394	P25343	Q9UUM7	Yes	Yes	PTHR47174	PTHR47174
1395	P38207	P87175	Yes	Yes	PTHR22748	PTHR22748
1396	Q03532	Q09916	Yes	Yes	PTHR24031	PTHR24031
1397	P10622	P17476	Yes	No	PTHR45696	PTHR45696
1398	P47037	O42649	Yes	Yes	PTHR43977	PTHR43977
1399	Q12511	O14189	Yes	No	PTHR13832	PTHR13832
1400	P53131	O42945	Yes	Yes	PTHR18934	PTHR18934
1401	P53691	Q11004	Yes	Yes	PTHR11071	PTHR11071
1402	P40825	O13914	Yes	Yes	PTHR11777	PTHR11777
1403	P23833	O42899	Yes	No	PTHR12151	PTHR12151
1404	P41318	O74184	Yes	Yes	PTHR19842	PTHR19842
1405	Q03071	Q9USX9	Yes	Yes	PTHR20648	PTHR20648
1406	Q08992	Q09675	Yes	No	PTHR48094	PTHR48094
1407	P40204	O74966	Yes	Yes	PTHR10553	PTHR10553
1408	P47169	Q1K9C2	Yes	Yes	PTHR11493	PTHR11493
1409	P36037	O94289	Yes	Yes	PTHR19849	PTHR19849
1410	P32379	Q9UT97	Yes	Yes	PTHR11599	PTHR11599
1411	P21801	P21911	Yes	Yes	PTHR11921	PTHR11921
1412	P32901	Q9P380	Yes	Yes	PTHR11654	PTHR11654
1413	Q12216	O94451	Yes	No	PTHR10782	PTHR10782
1414	P38070	Q12706	Yes	Yes	PTHR24351	PTHR24351
1415	P50085	O94550	Yes	Yes	PTHR23222	PTHR23222
1416	Q08873	O14185	Yes	Yes	PTHR47385	PTHR46756
1417	P14065	Q10494	Yes	Yes	PTHR11732	PTHR11732
1418	P20133	P46960	Yes	Yes	PTHR11774	PTHR11774
1419	P23285	O94273	Yes	No	PTHR11071	PTHR11071
1420	P37020	O60159	Yes	Yes	PTHR45711	PTHR45711
1421	P25338	O13737	Yes	Yes	PTHR28026	PTHR28026
1422	P38079	O74870	Yes	No	PTHR28286	PTHR28286
1423	Q12164	Q9Y7Z5	Yes	Yes	PTHR12703	PTHR12703
1424	P24869	P10815	Yes	No	PTHR10177	PTHR10177
1425	P46674	O74889	Yes	No	PTHR12436	PTHR12436
1426	P32465	Q9P3U7	Yes	No	PTHR48022	PTHR48022
1427	P36112	O59725	Yes	Yes	PTHR15415	PTHR15415
1428	P48525	Q9HDX9	Yes	Yes	PTHR43311	PTHR43311
1429	Q08650	O74850	Yes	Yes	PTHR12317	PTHR12317
1430	P32335	Q9UTB4	Yes	Yes	PTHR28069	PTHR28069
1431	P40010	O74791	Yes	Yes	PTHR11089	PTHR11089
1432	P38042	P10505	Yes	Yes	PTHR12558	PTHR12558
1433	P05755	O59675	Yes	No	PTHR11831	PTHR11831
1434	P32895	P41831	Yes	Yes	PTHR10210	PTHR10210
1435	Q12320	Q9UT36	Yes	No	PTHR11935	PTHR11935
1436	P48445	O14353	Yes	Yes	PTHR12835	PTHR12835
1437	Q03153	Q09726	Yes	No	PTHR28087	PTHR28087
1438	P28007	Q06975	Yes	No	PTHR23237	PTHR23237
1439	P39944	O60139	Yes	No	PTHR21646	PTHR21646
1440	Q12341	Q9UTM7	Yes	Yes	PTHR12046	PTHR12046
1441	P53276	Q9P3A9	Yes	No		
1442	P13298	O94331	Yes	No	PTHR46683	PTHR46683
1443	P47018	O94548	Yes	No	PTHR28265	PTHR28265
1444	P38324	Q9P7M3	Yes	Yes	PTHR20208	PTHR20208
1445	P36775	Q09769	Yes	Yes	PTHR43718	PTHR43718
1446	P53038	Q9P3W5	Yes	No	PTHR15830	PTHR15830
1447	Q07623	Q9Y7Y3	Yes	No	PTHR23236	PTHR23236
1448	P18961	Q9P7J8	Yes	No	PTHR24351	PTHR24351
1449	P38351	Q9US06	Yes	No	PTHR23188	PTHR23188
1450	P53721	Q9P3B2	Yes	No	PTHR28018	PTHR28018
1451	P33401	O74374	Yes	Yes	PTHR22573	PTHR22573
1452	Q03214	Q9HDV4	Yes	No	PTHR10694	PTHR10694
1453	P22803	O14463	Yes	No	PTHR10438	PTHR10438
1454	P09880	Q10313	Yes	Yes	PTHR32004	PTHR32004
1455	Q02256	O13632	Yes	No	PTHR45848	PTHR45848
1456	P38244	O94479	Yes	No	PTHR12147	PTHR12147
1457	P02406	P36585	Yes	Yes	PTHR11721	PTHR11721
1458	P25515	P50515	Yes	Yes	PTHR10263	PTHR10263
1459	P0CX77	Q8NKC0	Yes	No	PTHR43828	PTHR43828
1460	P04786	P07799	Yes	Yes	PTHR10290	PTHR10290
1461	Q03162	P87311	Yes	No	PTHR47442	PTHR47442
1462	P41835	P40386	Yes	Yes	PTHR20857	PTHR20857
1463	Q01389	Q10407	Yes	No	PTHR48016	PTHR24361
1464	Q08746	O59678	Yes	Yes	PTHR17602	PTHR17602
1465	P27705	O14335	Yes	No	PTHR47428	PTHR47428
1466	Q2V2P4	Q10167	Yes	Yes	PTHR28075	PTHR28075
1467	P18900	O43091	Yes	Yes	PTHR12001	PTHR12001
1468	P00128	O74533	Yes	Yes	PTHR12022	PTHR12022
1469	P50623	P40984	Yes	Yes	PTHR24067	PTHR24067
1470	P25378	O94363	Yes	Yes	PTHR24070	PTHR24070
1471	P48439	Q8TFH3	Yes	Yes	PTHR12692	PTHR12692
1472	P49166	P05733	Yes	No	PTHR10768	PTHR10768
1473	Q12271	O43001	Yes	Yes	PTHR11200	PTHR11200
1474	P36000	O43079	Yes	Yes	PTHR11134	PTHR11134
1475	P09436	O13651	Yes	Yes	PTHR42780	PTHR42780
1476	P36519	O14337	Yes	Yes	PTHR11994	PTHR11994
1477	P43603	Q9URW6	Yes	No	PTHR15629	PTHR15629
1478	Q05016	Q9P7B4	Yes	Yes	PTHR42901	PTHR42901
1479	P25648	Q9P6L8	Yes	No	PTHR46007	PTHR46567
1480	P25605	O60086	Yes	Yes	PTHR31242	PTHR31242
1481	P39929	Q9P7F7	Yes	No	PTHR22761	PTHR22761
1482	P42949	Q9C1W5	Yes	Yes	PTHR12388	PTHR12388
1483	Q12103	O14162	Yes	No	PTHR12482	PTHR12482
1484	P39958	Q10305	Yes	Yes	PTHR11787	PTHR11787
1485	Q07913	Q53EK2	Yes	No	PTHR20973	PTHR20973
1486	Q12476	Q9P795	Yes	No	PTHR46543	PTHR46543
1487	Q04598	Q9P7L9	Yes	No	PTHR14503	PTHR14503
1488	Q04632	Q96WW5	Yes	No	PTHR21311	PTHR21311
1489	P57744	Q09783	Yes	Yes	PTHR19338	PTHR19338
1490	Q05776	Q9UT07	Yes	Yes	PTHR11158	PTHR11158
1491	P25555	Q9P3U1	Yes	No	PTHR23003	PTHR23003
1492	P14291	Q09823	Yes	No		
1493	P50087	O94578	Yes	No	PTHR28268	PTHR28268
1494	Q04924	Q9USH8	Yes	No	PTHR12630	PTHR12630
1495	P35189	O94436	Yes	Yes	PTHR23195	PTHR23195
1496	P53297	Q9USW1	Yes	No	PTHR12854	PTHR12854
1497	P32317	O42895	Yes	Yes	PTHR12169	PTHR12169
1498	P38319	Q9USG9	Yes	No	PTHR12415	PTHR12415
1499	P27929	O60063	Yes	No	PTHR11831	PTHR11831
1500	P43589	Q9USR2	Yes	Yes	PTHR21646	PTHR21646
1501	P12385	P79063	Yes	Yes	PTHR10113	PTHR10113
1502	Q12046	P87126	Yes	No	PTHR14089	PTHR14089
1503	P04076	P50514	Yes	Yes	PTHR43814	PTHR43814
1504	P42941	O74382	Yes	Yes	PTHR43344	PTHR43344
1505	Q04500	P87137	Yes	No	PTHR14150	PTHR14150
1506	P20449	Q09747	Yes	Yes	PTHR47958	PTHR47958
1507	P24870	P24865	Yes	No	PTHR10177	PTHR10177
1508	P38287	Q9UT67	Yes	Yes	PTHR32385	PTHR32385
1509	Q00816	Q9UTC4	Yes	No	PTHR28051	PTHR28051
1510	P18239	Q09188	Yes	Yes	PTHR45635	PTHR45635
1511	P45818	Q09775	Yes	Yes	PTHR24031	PTHR24031
1512	P32916	O43032	Yes	Yes	PTHR43134	PTHR43134
1513	Q04305	O94365	Yes	Yes	PTHR19924	PTHR19924
1514	P32529	O94703	Yes	Yes	PTHR11239	PTHR11239
1515	P47088	Q9P6R5	Yes	Yes	PTHR12886	PTHR12886
1516	P39939	Q9UT56	Yes	Yes	PTHR12538	PTHR12538
1517	P32939	O94655	Yes	Yes	PTHR47981	PTHR47981
1518	P47988	O74915	Yes	No	PTHR31313	PTHR31313
1519	P89105	O42668	Yes	Yes	PTHR14027	PTHR14027
1520	P53273	Q09764	Yes	Yes	PTHR11814	PTHR11814
1521	Q12265	P87171	Yes	No	PTHR10210	PTHR10210
1522	Q12690	O74175	Yes	Yes	PTHR11722	PTHR11722
1523	P53875	Q9UTK2	Yes	Yes	PTHR11661	PTHR11661
1524	P50861	Q9UUB1	Yes	Yes	PTHR21058	PTHR21058
1525	P17157	O74456	Yes	Yes	PTHR24056	PTHR24056
1526	P32913	Q9URW7	Yes	No	PTHR47433	PTHR47433
1527	P00854	P21535	Yes	Yes	PTHR11410	PTHR11410
1528	P25297	O42885	Yes	Yes	PTHR24064	PTHR24064
1529	Q06217	O14036	Yes	Yes	PTHR12777	PTHR12777
1530	P15436	P30316	Yes	Yes	PTHR10322	PTHR10322
1531	P32461	Q10206	Yes	Yes	PTHR10762	PTHR10762
1532	P42940	Q9UTH2	Yes	Yes	PTHR21294	PTHR21294
1533	P38863	Q9Y705	Yes	No	PTHR19302	PTHR19302
1534	Q12417	O13615	Yes	No	PTHR19923	PTHR19923
1535	P07244	P20772	Yes	Yes	PTHR10520	PTHR10520
1536	P32388	C6Y4D2	Yes	Yes	PTHR13274	PTHR13274
1537	P40325	O13772	Yes	No	PTHR28031	PTHR28031
1538	P39965	O74765	Yes	No	PTHR42753	PTHR42753
1539	P28627	O74800	Yes	Yes	PTHR12383	PTHR12383
1540	P11325	Q09828	Yes	Yes	PTHR43740	PTHR43740
1541	P47168	O94729	Yes	No		PTHR32226
1542	P32912	O74509	Yes	No	PTHR19957	PTHR19957
1543	Q02889	P79082	Yes	No	PTHR28525	PTHR28525
1544	P53617	Q9UTE3	Yes	No	PTHR23189	
1545	Q06488	O74964	Yes	No	PTHR16062	PTHR16062
1546	P23644	O13656	Yes	Yes	PTHR10802	PTHR10802
1547	P47123	O75002	Yes	Yes	PTHR15837	PTHR15837
1548	Q12245	Q9P7J0	Yes	No		PTHR33559
1549	Q03941	O74414	Yes	Yes	PTHR10695	PTHR10695
1550	P36100	Q9P3W1	Yes	No	PTHR13097	PTHR13097
1551	P49704	O42904	Yes	No	PTHR13904	PTHR13904
1552	P50077	O14234	Yes	Yes	PTHR45628	PTHR45628
1553	P46943	O13869	Yes	Yes	PTHR43512	PTHR43512
1554	Q12387	Q9Y809	Yes	No	PTHR22767	PTHR22767
1555	P06174	P87214	Yes	Yes	PTHR12390	PTHR12390
1556	P34239	Q9P6K4	Yes	No		
1557	Q12446	O36027	Yes	No	PTHR23202	
1558	P37303	O13940	Yes	Yes	PTHR48097	PTHR48097
1559	Q02197	Q9USY3	Yes	No	PTHR21373	PTHR21373
1560	P10961	Q02953	Yes	No	PTHR10015	PTHR10015
1561	P50079	Q9P3W2	Yes	No	PTHR11227	PTHR11227
1562	P53733	Q9US30	Yes	Yes	PTHR11880	PTHR11880
1563	P53734	Q76PD3	Yes	Yes	PTHR24031	PTHR24031
1564	P48510	Q10169	Yes	Yes	PTHR10677	PTHR10677
1565	P32468	P48009	Yes	Yes	PTHR18884	PTHR18884
1566	P52490	O13685	Yes	Yes	PTHR24068	PTHR24068
1567	P32457	O36023	Yes	Yes	PTHR18884	PTHR18884
1568	P47137	O14088	Yes	Yes	PTHR11732	PTHR43827
1569	Q03557	O94509	Yes	Yes	PTHR11895	PTHR11895
1570	P31380	P87114	Yes	No	PTHR10799	PTHR10799
1571	P14120	Q9UTP0	Yes	Yes	PTHR11449	PTHR11449
1572	P32855	O74562	Yes	No	PTHR14146	PTHR14146
1573	Q08273	O13959	Yes	Yes	PTHR11210	PTHR11210
1574	P33317	Q9P6Q5	Yes	Yes	PTHR11241	PTHR11241
1575	P54999	O59734	Yes	Yes	PTHR11021	PTHR11021
1576	P21524	P36602	Yes	Yes	PTHR11573	PTHR11573
1577	Q08387	O74833	Yes	Yes	PTHR45997	PTHR45997
1578	P39109	Q10185	Yes	Yes	PTHR24223	PTHR24223
1579	P39109	Q9P5N0	Yes	Yes	PTHR24223	PTHR24223
1580	Q04411	Q9HE16	Yes	No	PTHR31668	PTHR31845
1581	P23796	Q10181	Yes	Yes	PTHR31811	PTHR31811
1582	P39726	Q9HDV9	Yes	No	PTHR11715	PTHR11715
1583	P48415	O14029	Yes	No	PTHR13402	PTHR13402
1584	Q12751	O42977	Yes	No	PTHR20959	PTHR20959
1585	P38682	Q10367	Yes	Yes	PTHR45686	PTHR45686
1586	P15108	P41887	Yes	Yes	PTHR11528	PTHR11528
1587	P53145	Q10190	Yes	Yes	PTHR45709	PTHR45709
1588	P40348	Q09843	Yes	Yes	PTHR11669	PTHR11669
1589	P32875	O13642	Yes	Yes	PTHR10949	PTHR10949
1590	P53043	O43049	Yes	Yes	PTHR45668	PTHR45668
1591	Q06132	O13971	Yes	No	PTHR18034	PTHR18034
1592	P08525	P50523	Yes	Yes	PTHR12119	PTHR12119
1593	P08536	P78937	Yes	Yes	PTHR42700	PTHR42700
1594	P40460	Q10198	Yes	Yes	PTHR10643	PTHR10643
1595	P0C0W1	P0CT58	Yes	Yes	PTHR11758	PTHR11758
1596	Q12743	Q9Y7Y0	Yes	No	PTHR11009	PTHR11009
1597	P22146	Q9P378	Yes	Yes	PTHR31468	PTHR31468
1598	P53207	Q8WZK0	Yes	No		PTHR18806
1599	Q12395	Q8WZK4	Yes	No	PTHR12281	PTHR12281
1600	P13586	O59868	Yes	Yes	PTHR42861	PTHR42861
1601	Q06538	Q09809	Yes	Yes	PTHR13018	PTHR13018
1602	Q12509	O94241	Yes	Yes	PTHR11937	PTHR11937
1603	P12866	P78966	Yes	Yes	PTHR43394	PTHR24221
1604	P27692	O13936	Yes	No	PTHR11125	PTHR11125
1605	Q00916	O13829	Yes	No	PTHR13952	PTHR13952
1606	Q01080	O14086	Yes	Yes	PTHR14440	PTHR14440
1607	P22134	Q92383	Yes	No	PTHR43003	PTHR43003
1608	P46655	O13775	Yes	Yes	PTHR43097	PTHR43097
1609	P06243	P50582	Yes	Yes	PTHR11909	PTHR11909
1610	P36096	O43085	Yes	No	PTHR22763	PTHR22763
1611	P47138	Q9UUG3	Yes	Yes	PTHR24074	PTHR21454
1612	P37263	O94311	Yes	No	PTHR13100	PTHR13100
1613	P40018	Q10163	Yes	No	PTHR10701	PTHR10701
1614	P47047	O14232	Yes	Yes	PTHR12131	PTHR12131
1615	Q03778	O74866	Yes	Yes	PTHR22749	PTHR22749
1616	P25554	Q9USW9	Yes	No	PTHR21539	PTHR21539
1617	P38755	Q9UUA1	Yes	Yes	PTHR10972	PTHR10972
1618	P38138	Q9US55	Yes	Yes	PTHR22762	PTHR22762
1619	P34162	Q10317	Yes	No	PTHR12465	PTHR12465
1620	P38783	O74972	Yes	Yes	PTHR28235	PTHR28235
1621	P40527	Q10309	Yes	Yes	PTHR24092	PTHR24092
1622	P35209	Q9URT4	Yes	No	PTHR39147	PTHR39147
1623	P18408	Q10270	Yes	Yes	PTHR46509	PTHR46509
1624	P48558	O74888	Yes	Yes	PTHR23291	PTHR23291
1625	P40481	Q9UTQ8	Yes	No	PTHR14614	PTHR14614
1626	Q12298	Q9UT95	Yes	Yes	PTHR43514	PTHR43514
1627	Q08902	Q9P6J7	Yes	Yes	PTHR42718	PTHR42718
1628	P53212	O43075	Yes	Yes	PTHR12532	PTHR12532
1629	Q12176	O36021	Yes	Yes	PTHR12048	PTHR12048
1630	P05694	Q9UT19	Yes	Yes	PTHR30519	PTHR30519
1631	P53835	Q9P771	Yes	Yes	PTHR31030	PTHR31030
1632	Q04080	Q10351	Yes	Yes	PTHR21072	PTHR21072
1633	P31116	O94671	Yes	Yes	PTHR43070	PTHR43070
1634	P41734	O74648	Yes	Yes	PTHR14209	PTHR14209
1635	P06245	P40376	Yes	No	PTHR24353	PTHR24353
1636	P02557	P05219	Yes	Yes	PTHR11588	PTHR11588
1637	P38300	Q10275	Yes	No	PTHR13333	PTHR13333
1638	P39721	O14359	Yes	Yes	PTHR17630	PTHR47668
1639	P53738	Q09723	Yes	Yes	PTHR12773	PTHR12773
1640	P36528	O94398	Yes	Yes	PTHR13124	PTHR13124
1641	P32445	O14087	Yes	No	PTHR10302	PTHR10302
1642	P39081	Q10237	Yes	No	PTHR15921	PTHR15921
1643	P32522	O14275	Yes	No	PTHR47934	PTHR47938
1644	Q12189	Q9UTL3	Yes	Yes	PTHR11934	PTHR11934
1645	Q06815	O59745	Yes	No	PTHR15071	PTHR15071
1646	P20424	P21565	Yes	Yes	PTHR11564	PTHR11564
1647	P14681	P27638	Yes	Yes	PTHR24055	PTHR24055
1648	P53951	O42962	Yes	No	PTHR13228	
1649	Q92317	O14348	Yes	Yes	PTHR46138	PTHR46138
1650	P02294	P04913	Yes	Yes	PTHR23428	PTHR23428
1651	P25340	P36209	Yes	Yes	PTHR21257	PTHR21257
1652	P38837	Q9Y7R5	Yes	No	PTHR15301	PTHR15301
1653	P53095	Q9US35	Yes	Yes	PTHR28004	PTHR28004
1654	P89886	P87313	Yes	Yes	PTHR22798	PTHR22798
1655	P41805	Q09127	Yes	Yes	PTHR11726	PTHR11726
1656	P47142	O74967	Yes	Yes	PTHR13149	PTHR13149
1657	P53206	P87131	Yes	Yes	PTHR10314	PTHR10314
1658	Q12194	O42956	Yes	No	PTHR36419	PTHR36419
1659	P53905	O74499	Yes	Yes	PTHR10553	PTHR10553
1660	Q12136	Q1MTS0	Yes	Yes	PTHR13237	PTHR13237
1661	P29952	O43014	Yes	Yes	PTHR10309	PTHR10309
1662	P38213	P87159	Yes	No	PTHR43628	PTHR43628
1663	P14127	O42984	Yes	Yes	PTHR10732	PTHR10732
1664	P49095	Q09785	Yes	Yes	PTHR11773	PTHR11773
1665	P32331	Q10248	Yes	Yes	PTHR45624	PTHR45624
1666	P07834	O14170	Yes	No	PTHR19854	PTHR44156
1667	P00546	P04551	Yes	Yes	PTHR24056	PTHR24056
1668	P35187	Q09811	Yes	No	PTHR13710	PTHR13710
1669	Q03525	Q9UUK4	Yes	No	PTHR23149	PTHR23149
1670	Q06494	O14295	Yes	Yes	PTHR43625	PTHR43625
1671	P39677	O94429	Yes	Yes	PTHR43261	PTHR43261
1672	P40515	Q9USZ8	Yes	No	PTHR13247	PTHR13247
1673	P53037	O14111	Yes	No	PTHR10067	PTHR10067
1674	P38197	Q9P6Q1	Yes	Yes	PTHR10146	PTHR10146
1675	P15202	P55306	Yes	Yes	PTHR11465	PTHR11465
1676	Q06412	Q9Y7U5	Yes	Yes	PTHR46572	PTHR46572
1677	Q02950	O43006	Yes	No	PTHR28058	PTHR28058
1678	P22515	O94609	Yes	Yes	PTHR10953	PTHR10953
1679	P08524	O14230	Yes	Yes	PTHR11525	PTHR11525
1680	P38907	Q9C0W0	Yes	Yes		
1681	P53889	Q9P7L4	Yes	Yes	PTHR11820	PTHR11820
1682	Q12012	Q9P6M2	Yes	No	PTHR13016	PTHR13016
1683	P24279	P30666	Yes	Yes	PTHR11630	PTHR11630
1684	P32460	Q09921	Yes	Yes	PTHR28047	PTHR28047
1685	P13099	O60126	Yes	Yes	PTHR11390	PTHR11390
1686	P32854	O94651	Yes	Yes	PTHR19957	PTHR19957
1687	P46672	Q9P6K7	Yes	No	PTHR11586	PTHR11586
1688	P04449	Q92354	Yes	No	PTHR10792	PTHR10792
1689	P25578	Q9HDW1	Yes	Yes	PTHR12586	PTHR12586
1690	P42935	O94533	Yes	Yes	PTHR44111	PTHR44111
1691	Q02555	P22192	Yes	No	PTHR11207	PTHR11207
1692	P53135	Q09761	Yes	No	PTHR28067	PTHR28067
1693	P25621	O43000	Yes	Yes	PTHR43791	PTHR43791
1694	P07702	P40976	Yes	Yes	PTHR44845	PTHR44845
