	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
4487	Q8TED0	Q9W4Z9	Yes	Yes	PTHR19924	PTHR19924
4488	Q15714	Q24523	Yes	No	PTHR46745	PTHR46745
4489	Q8IXJ6	Q9I7I7	Yes	Yes	PTHR47651	PTHR47651
4490	P07954	Q9W3X6	Yes	Yes	PTHR11444	PTHR11444
4491	P02489	P82147	Yes	No	PTHR45640	PTHR45640
4492	Q9UEE9	Q8SXI2	Yes	No	PTHR23227	PTHR23227
4493	O95299	P91929	Yes	Yes	PTHR10513	PTHR10513
4494	Q9NVZ3	Q9VXB0	Yes	No	PTHR12847	PTHR12847
4495	P08684	Q9VG82	Yes	Yes	PTHR24302	PTHR24292
4496	Q0PNE2	Q9VFW4	Yes	No	PTHR16184	PTHR16184
4497	Q15819	Q9VRL1	Yes	No	PTHR24068	PTHR24068
4498	P61106	Q86BK8	Yes	Yes	PTHR24073	PTHR24073
4499	Q13363	O46036	Yes	Yes	PTHR46029	PTHR46029
4500	P83916	P05205	Yes	No	PTHR22812	PTHR22812
4501	Q68DH5	Q8MRQ4	Yes	Yes	PTHR21355	PTHR21355
4502	P35626	P32865	Yes	Yes	PTHR24355	PTHR24355
4503	O75478	Q7KSD8	Yes	Yes	PTHR12374	PTHR12374
4504	P08236	A1ZBG9	Yes	Yes	PTHR10066	PTHR10066
4505	Q6P1S2	Q7K332	Yes	No	PTHR28434	PTHR28434
4506	Q99622	A8DYT6	Yes	Yes	PTHR13463	PTHR13463
4507	Q9H2C2	Q8SYH1	Yes	No	PTHR14467	PTHR14467
4508	Q07955	Q9V3W7	Yes	No	PTHR23147	PTHR23147
4509	Q8TEQ0	Q9VK31	Yes	No	PTHR47194	PTHR47194
4510	Q09028	Q24572	Yes	Yes	PTHR22850	PTHR22850
4511	Q15822	P09478	Yes	No	PTHR18945	PTHR18945
4512	Q9H6S0	Q9VX63	Yes	No	PTHR18934	PTHR18934
4513	Q9BY12	Q9VJ35	Yes	No	PTHR31434	PTHR31434
4514	Q9UBD5	Q7K2L1	Yes	Yes	PTHR12748	PTHR12748
4515	O95427	A1Z838	Yes	Yes	PTHR12250	PTHR12250
4516	Q02252	Q7KW39	Yes	Yes	PTHR43866	PTHR43866
4517	P35558	P20007	Yes	Yes	PTHR11561	PTHR11561
4518	P35558	Q7JXB5	Yes	Yes	PTHR11561	PTHR11561
4519	Q14980	Q8IR55	Yes	No	PTHR18902	PTHR18902
4520	Q8NBF6	Q9VYB2	Yes	No	PTHR31017	PTHR31017
4521	P13796	Q8IQZ7	Yes	Yes	PTHR19961	PTHR19961
4522	P10599	Q9V429	Yes	Yes	PTHR10438	PTHR10438
4523	P24387	Q9VA76	Yes	No	PTHR10278	PTHR10278
4524	Q9UK73	A1ZBY1	Yes	Yes	PTHR24173	PTHR24173
4525	Q8IY31	A1Z6F0	Yes	Yes	PTHR31978	PTHR31978
4526	Q01130	Q9V3T8	Yes	No	PTHR23147	PTHR23147
4527	Q6P9G0	Q9VQY5	Yes	Yes	PTHR21281	PTHR21281
4528	Q86VD7	Q9VDL7	Yes	Yes	PTHR24089	PTHR24089
4529	Q9BRU9	Q9VQ40	Yes	Yes	PTHR12416	PTHR12416
4530	Q9ULY5	M9NE79	Yes	No	PTHR22802	PTHR22802
4531	P62280	Q0E9B6	Yes	Yes	PTHR10744	PTHR10744
4532	O60259	Q8SYS8	Yes	No	PTHR24271	PTHR24276
4533	P41226	Q8T0L3	Yes	Yes	PTHR10953	PTHR10953
4534	Q5T197	Q9VU52	Yes	Yes	PTHR21041	PTHR21041
4535	A3KMH1	M9PHH0	Yes	No	PTHR21610	PTHR21610
4536	Q96NU0	Q94887	Yes	Yes	PTHR15036	PTHR15036
4537	P48594	Q9VLQ7	Yes	No	PTHR11461	PTHR11461
4538	Q15019	P42207	Yes	Yes	PTHR18884	PTHR18884
4539	Q9BYD2	Q9VF89	Yes	Yes	PTHR21368	PTHR21368
4540	Q9NPA0	A1ZA83	Yes	No	PTHR13605	PTHR13605
4541	Q9UI30	Q9VP65	Yes	Yes	PTHR12773	PTHR12773
4542	Q9Y3B1	Q9V3U9	Yes	Yes	PTHR11158	PTHR11158
4543	Q8WTT2	Q9VI82	Yes	No	PTHR14428	PTHR14428
4544	P61160	P45888	Yes	Yes	PTHR11937	PTHR11937
4545	P48059	Q8INQ9	No	Yes	PTHR24210	PTHR24210
4546	P33897	Q7JUN3	No	Yes	PTHR11384	PTHR11384
4547	P78537	A1Z9S1	No	Yes	PTHR13073	PTHR13073
4548	P0DN79	Q9VRD9	No	Yes	PTHR10314	PTHR10314
4549	Q06210	Q7PLC7	No	Yes	PTHR10937	PTHR10937
4550	Q9Y6R1	Q8IPI3	No	Yes	PTHR11453	PTHR11453
4551	Q9P0G3	Q9VQ98	No	Yes	PTHR24271	PTHR24276
4552	P52848	Q9V3L1	No	Yes	PTHR10605	PTHR10605
4553	Q9P2U7	Q9VQC0	No	Yes	PTHR11662	PTHR11662
4554	O95147	Q9VAB0	No	Yes	PTHR45961	PTHR45961
4555	P04899	P20353	No	Yes	PTHR10218	PTHR10218
4556	Q6ZMG9	Q9W423	No	Yes	PTHR12560	PTHR12560
4557	P26640	Q9VSR7	No	Yes	PTHR11946	PTHR11946
4558	P33947	O76767	No	Yes	PTHR10585	PTHR10585
4559	Q96J94	O76922	No	Yes	PTHR22891	PTHR22891
4560	Q96J94	Q9VKM1	No	Yes	PTHR22891	PTHR22891
4561	Q9H115	Q23983	No	Yes	PTHR13768	PTHR13768
4562	A0AVT1	Q8T0L3	No	Yes	PTHR10953	PTHR10953
4563	Q9UPI3	Q7K1D7	No	Yes	PTHR10924	PTHR10924
4564	O00629	Q9V455	No	Yes	PTHR23316	PTHR23316
4565	Q13509	Q24560	No	Yes	PTHR11588	PTHR11588
4566	Q13509	P61857	No	Yes	PTHR11588	PTHR11588
4567	Q13509	P08841	No	Yes	PTHR11588	PTHR11588
4568	Q13509	Q8MST5	No	Yes	PTHR11588	PTHR11588
4569	O95342	Q9VRW2	No	Yes	PTHR24221	PTHR24221
4570	O75386	Q86PC9	No	Yes	PTHR16517	PTHR16517
4571	Q86VZ2	Q9V3J8	No	Yes	PTHR22847	PTHR22847
4572	P04062	Q9VCJ4	No	Yes	PTHR11069	PTHR11069
4573	Q9NYT6	Q9VG72	No	Yes	PTHR24376	PTHR24377
4574	Q8TCG5	Q9V3K9	No	Yes	PTHR22589	PTHR22589
4575	Q8N966	Q9VBM5	No	Yes	PTHR22883	PTHR22883
4576	O15131	O76521	No	Yes	PTHR23316	PTHR23316
4577	P31930	Q9VFF0	No	Yes	PTHR11851	PTHR11851
4578	Q99805	Q9V3N6	No	Yes	PTHR10766	PTHR10766
4579	P13928	P22465	No	Yes	PTHR10502	PTHR10502
4580	Q9BQC6	Q9W551	No	Yes	PTHR14520	PTHR14520
4581	Q13409	Q7KWG3	No	Yes	PTHR12442	PTHR12442
4582	Q13409	B5RJJ8	No	Yes	PTHR12442	PTHR12442
4583	Q9Y586	Q9U3W6	No	Yes	PTHR10656	PTHR10656
4584	Q9Y586	Q9Y106	No	Yes	PTHR10656	PTHR10656
4585	Q92922	Q9VF03	No	Yes	PTHR12802	PTHR12802
4586	P49137	P49071	No	Yes	PTHR24349	PTHR24349
4587	Q8NEV1	P08181	No	Yes	PTHR24054	PTHR24054
4588	P0DJD9	Q9VLK3	No	Yes	PTHR47966	PTHR47966
4589	P54868	Q7K4Q9	No	Yes	PTHR43323	PTHR43323
4590	P32298	P32866	No	Yes	PTHR24355	PTHR24355
4591	Q8IWA4	Q7YU24	No	Yes	PTHR10465	PTHR10465
4592	Q6KCM7	Q0E8F2	No	Yes	PTHR24089	PTHR24089
4593	P41229	Q9VMJ7	No	Yes	PTHR10694	PTHR10694
4594	Q86YS6	O18339	No	Yes	PTHR24073	PTHR24073
4595	Q8WV41	Q9NCC3	No	Yes	PTHR45827	PTHR45827
4596	P07311	A1A6Q5	No	Yes	PTHR10029	PTHR10029
4597	P42685	Q9V9J3	No	Yes	PTHR24418	PTHR24418
4598	Q9NRR3	Q9VNE7	No	Yes	PTHR13502	PTHR13502
4599	P07947	Q9V9J3	No	Yes	PTHR24418	PTHR24418
4600	P55160	P55162	No	Yes	PTHR12093	PTHR12093
4601	O15379	Q94517	No	Yes	PTHR48252	PTHR48252
4602	A5YKK6	A0A0B4LEZ3	No	Yes	PTHR13162	PTHR13162
4603	O94929	Q8INN6	No	Yes	PTHR24213	PTHR24213
4604	P19961	P08144	No	Yes	PTHR43447	PTHR43447
4605	P19961	P81641	No	Yes	PTHR43447	PTHR43447
4606	Q16527	Q24400	No	Yes	PTHR24215	PTHR24215
4607	Q9ULD6	Q9VPH0	No	Yes	PTHR21082	PTHR21082
4608	Q08209	Q9VXF1	No	Yes	PTHR45673	PTHR45673
4609	Q08209	Q27889	No	Yes	PTHR45673	PTHR45673
4610	Q08209	P48456	No	Yes	PTHR45673	PTHR45673
4611	Q9NRP2	B7Z0J4	No	Yes	PTHR22977	PTHR22977
4612	Q9BQE3	P06603	No	Yes	PTHR11588	PTHR11588
4613	Q9BQE3	P06605	No	Yes	PTHR11588	PTHR11588
4614	Q9BQE3	P06604	No	Yes	PTHR11588	PTHR11588
4615	Q9BQE3	P06606	No	Yes	PTHR11588	PTHR11588
4616	P35499	P35500	No	Yes	PTHR45628	PTHR10037
4617	Q13488	Q9VE75	No	Yes	PTHR11629	PTHR11629
4618	Q13488	Q9XZ10	No	Yes	PTHR11629	PTHR11629
4619	Q13488	Q9VKF6	No	Yes	PTHR11629	PTHR11629
4620	Q13488	Q9VE77	No	Yes	PTHR11629	PTHR11629
4621	P43250	P32866	No	Yes	PTHR24355	PTHR24355
4622	Q05655	P83099	No	Yes	PTHR24356	PTHR24356
4623	Q05655	P13678	No	Yes	PTHR24356	PTHR24356
4624	Q9Y345	Q9VJR4	No	Yes	PTHR11616	PTHR11616
4625	Q14141	P54359	No	Yes	PTHR18884	PTHR18884
4626	Q14141	Q7KLG8	No	Yes	PTHR18884	PTHR18884
4627	Q9P2D0	A1ZAE2	No	Yes	PTHR22872	PTHR22872
4628	Q9H4W6	P56721	No	Yes	PTHR10747	PTHR10747
4629	Q96S15	Q9XZ25	No	Yes	PTHR46200	PTHR46200
4630	P0DJ93	E1JI98	No	Yes	PTHR36877	PTHR36877
4631	Q02218	Q9VA02	No	Yes	PTHR23152	PTHR23152
4632	A1L157	Q7JZI2	No	Yes	PTHR19282	PTHR19282
4633	Q7Z5N4	O97394	No	Yes	PTHR13817	PTHR44170
4634	O43795	Q23979	No	Yes	PTHR13140	PTHR13140
4635	O43795	Q4AB27	No	Yes	PTHR13140	PTHR13140
4636	Q9UKR3	Q8IRX5	No	Yes	PTHR24271	PTHR24276
4637	P35241	P46150	No	Yes	PTHR23281	PTHR23281
4638	Q8WWC4	Q9W0X3	No	Yes	PTHR13333	PTHR13333
4639	Q76MJ5	A8JR46	No	Yes	PTHR13954	PTHR13954
4640	Q9UM01	A0A0B4KHK8	No	Yes	PTHR11785	PTHR11785
4641	Q9UKV8	Q32KD4	No	Yes	PTHR22891	PTHR22891
4642	Q9UKU0	Q9VVT8	No	Yes	PTHR43272	PTHR43272
4643	P00352	Q9VLC5	No	Yes	PTHR11699	PTHR11699
4644	P00352	A0A0B4K6I6	No	Yes	PTHR11699	PTHR11699
4645	Q8NBN7	Q8MZG9	No	Yes	PTHR43157	PTHR24320
4646	Q9Y5Q0	P19967	No	Yes	PTHR19353	PTHR16740
4647	Q96FL9	Q6WV19	No	Yes	PTHR11675	PTHR11675
4648	Q6ZP80	Q9VRM3	No	Yes	PTHR32012	PTHR21284
4649	Q8N6G5	A1Z863	No	Yes	PTHR12369	PTHR12369
4650	P21802	Q09147	No	Yes	PTHR24416	PTHR24416
4651	O43193	Q8ITC7	No	Yes	PTHR24243	PTHR24243
4652	P50148	P23625	No	Yes	PTHR10218	PTHR10218
4653	P50148	Q0E9A7	No	Yes	PTHR10218	PTHR10218
4654	P36873	P48461	No	Yes	PTHR11668	PTHR11668
4655	P36873	Q05547	No	Yes	PTHR11668	PTHR11668
4656	P36873	P48462	No	Yes	PTHR11668	PTHR11668
4657	Q9H3S4	Q8T4A5	No	Yes	PTHR13622	PTHR13622
4658	O75964	Q9VKM3	No	Yes	PTHR12386	PTHR12386
4659	P62873	P26308	No	Yes	PTHR19850	PTHR19850
4660	Q86SS6	Q9V4C4	No	Yes	PTHR10024	PTHR10024
4661	P14621	Q4V6I0	No	Yes	PTHR10029	PTHR10029
4662	Q96PQ7	Q7K0L2	No	Yes	PTHR24412	PTHR24412
4663	P11940	P21187	No	Yes	PTHR24012	PTHR24012
4664	P31040	Q8SX97	No	Yes	PTHR11632	PTHR11632
4665	Q8IVT5	Q24171	No	Yes	PTHR23257	PTHR23257
4666	Q9NZK5	Q9VVK5	No	Yes	PTHR11409	PTHR11409
4667	Q6DD88	Q9VC57	No	Yes	PTHR10751	PTHR10751
4668	O00222	P91685	No	Yes	PTHR24060	PTHR24060
4669	Q02241	Q9VZF5	No	Yes	PTHR24115	PTHR24115
4670	P06241	P00528	No	Yes	PTHR24418	PTHR24418
4671	Q9BS91	Q9VMU8	No	Yes	PTHR10231	PTHR10231
4672	Q9UDY4	Q9VPY9	No	Yes	PTHR24078	PTHR24078
4673	P09884	P26019	No	Yes	PTHR45861	PTHR45861
4674	P0DPD8	Q9W436	No	Yes	PTHR11733	PTHR11733
4675	P02794	Q9VYH1	No	Yes	PTHR11431	PTHR11431
4676	A6NDS4	A1Z9K4	No	Yes	PTHR22957	PTHR22957
4677	Q16831	Q9VBA0	No	Yes	PTHR43691	PTHR43691
4678	O60469	M9PHS6	No	Yes	PTHR10075	PTHR10075
4679	O60469	Q9VS29	No	Yes	PTHR10075	PTHR10075
4680	O60469	Q7KSE9	No	Yes	PTHR10075	PTHR10075
4681	Q9H2T7	Q9GQN0	No	Yes	PTHR12596	PTHR12596
4682	O95398	A1Z6P8	No	Yes	PTHR23113	PTHR23113
4683	P48039	Q9NDM2	No	Yes	PTHR24228	PTHR24228
4684	Q9H4I8	O18391	No	Yes	PTHR43329	PTHR43329
4685	O60488	A0A0B4KFE4	No	Yes	PTHR43272	PTHR43272
4686	P20248	P14785	No	Yes	PTHR10177	PTHR10177
4687	P04406	P07486	No	Yes	PTHR10836	PTHR10836
4688	Q5XKP0	Q9VVH3	No	Yes	PTHR31816	PTHR31816
4689	P22612	P12370	No	Yes	PTHR24353	PTHR24353
4690	Q13555	Q00168	No	Yes	PTHR24347	PTHR24347
4691	O43861	Q9VK06	No	Yes	PTHR24092	PTHR24092
4692	P29317	Q9V4E5	No	Yes	PTHR24416	PTHR24416
4693	P33527	Q9VGM1	No	Yes	PTHR24223	PTHR24223
4694	P33527	Q7KT22	No	Yes	PTHR24223	PTHR24223
4695	P33527	Q9VLN6	No	Yes	PTHR24223	PTHR24223
4696	P33527	Q8MT77	No	Yes	PTHR24223	PTHR24223
4697	P33527	Q961D3	No	Yes	PTHR24223	PTHR24223
4698	P33527	Q9VC63	No	Yes	PTHR24223	PTHR24223
4699	P33527	P91660	No	Yes	PTHR24223	PTHR24223
4700	P33527	Q9VJ21	No	Yes	PTHR24223	PTHR24223
4701	P33527	Q9W2I5	No	Yes	PTHR24223	PTHR24223
4702	P33527	Q9VAN4	No	Yes	PTHR24223	PTHR24223
4703	P33527	Q9VLP5	No	Yes	PTHR24223	PTHR24223
4704	Q6YFQ2	Q9VWD1	No	Yes	PTHR11387	PTHR11387
4705	Q6P1M0	Q7KVJ6	No	Yes	PTHR43107	PTHR43107
4706	P14543	A1Z877	No	Yes	PTHR46513	PTHR13802
4707	Q99250	P35500	No	Yes	PTHR45628	PTHR10037
4708	P08962	Q9VID1	No	Yes	PTHR19282	PTHR19282
4709	P51793	Q9VUY1	No	Yes	PTHR45711	PTHR45711
4710	O95169	Q9W3X7	No	Yes	PTHR12840	PTHR12840
4711	O95182	O97418	No	Yes	PTHR12485	PTHR12485
4712	P11142	P29843	No	Yes	PTHR19375	PTHR19375
4713	P11142	Q9BIS2	No	Yes	PTHR19375	PTHR19375
4714	P11142	Q9BIR7	No	Yes	PTHR19375	PTHR19375
4715	P11142	Q8INI8	No	Yes	PTHR19375	PTHR19375
4716	P11142	Q9VG58	No	Yes	PTHR19375	PTHR19375
4717	P11142	P82910	No	Yes	PTHR19375	PTHR19375
4718	P11142	P02825	No	Yes	PTHR19375	PTHR19375
4719	P11142	O97125	No	Yes	PTHR19375	PTHR19375
4720	P11142	P11146	No	Yes	PTHR19375	PTHR19375
4721	P11142	P29844	No	Yes	PTHR19375	PTHR19375
4722	P11142	P29845	No	Yes	PTHR19375	PTHR19375
4723	Q13002	Q9V4A0	No	Yes	PTHR18966	PTHR18966
4724	Q13002	Q0KIF2	No	Yes	PTHR18966	PTHR18966
4725	Q13002	A0A0B4KHJ0	No	Yes	PTHR18966	PTHR18966
4726	Q13002	Q0E8N6	No	Yes	PTHR18966	PTHR18966
4727	Q9UIV8	Q9VII7	No	Yes	PTHR11461	PTHR11461
4728	Q9UPQ3	Q9NGC3	No	Yes	PTHR45819	PTHR45819
4729	P47895	Q9VLC5	No	Yes	PTHR11699	PTHR11699
4730	P47895	A0A0B4K6I6	No	Yes	PTHR11699	PTHR11699
4731	Q9NZW5	Q7KT16	No	Yes	PTHR23122	PTHR23122
4732	P23193	P20232	No	Yes	PTHR11477	PTHR11477
4733	P17252	P05130	No	Yes	PTHR24356	PTHR24356
4734	P17252	P13677	No	Yes	PTHR24356	PTHR24356
4735	Q9NUB1	Q9VP61	No	Yes	PTHR24095	PTHR24095
4736	Q9P2K8	A0A0B4KHX7	No	Yes	PTHR11042	PTHR11042
4737	Q9UDW1	Q9XY35	No	Yes	PTHR12980	PTHR12980
4738	Q14524	P35500	No	Yes	PTHR45628	PTHR10037
4739	P12931	Q9V9J3	No	Yes	PTHR24418	PTHR24418
4740	P12931	P00528	No	Yes	PTHR24418	PTHR24418
4741	Q6UWN8	Q8IPA4	No	Yes	PTHR47499	PTHR21131
4742	P48454	Q27889	No	Yes	PTHR45673	PTHR45673
4743	P48454	Q9VXF1	No	Yes	PTHR45673	PTHR45673
4744	P48454	P48456	No	Yes	PTHR45673	PTHR45673
4745	P51795	Q9VUY1	No	Yes	PTHR45711	PTHR45711
4746	O75581	A1Z9D7	No	Yes	PTHR46513	PTHR46513
4747	O75581	Q9VXM0	No	Yes	PTHR46513	PTHR24270
4748	Q96LI5	Q8IMX1	No	Yes	PTHR12121	PTHR12121
4749	Q9UBX3	Q9Y166	No	Yes	PTHR45618	PTHR45618
4750	P42336	P91634	No	Yes	PTHR10048	PTHR10048
4751	Q9Y2V2	Q9VVA0	No	Yes	PTHR12962	PTHR12962
4752	Q4G0S4	Q9VVR9	No	Yes	PTHR24291	PTHR24305
4753	Q8ND04	Q9VKQ6	No	Yes	PTHR13091	PTHR13091
4754	Q14156	Q8IGJ0	No	Yes	PTHR12444	PTHR12444
4755	Q01432	X2JEY5	No	Yes	PTHR11359	PTHR11359
4756	Q9Y6G9	Q9VZ20	No	Yes	PTHR12688	PTHR12688
4757	P08631	Q9V9J3	No	Yes	PTHR24418	PTHR24418
4758	O15303	P91685	No	Yes	PTHR24060	PTHR24060
4759	Q3ZCM7	Q24560	No	Yes	PTHR11588	PTHR11588
4760	Q3ZCM7	P61857	No	Yes	PTHR11588	PTHR11588
4761	Q3ZCM7	P08841	No	Yes	PTHR11588	PTHR11588
4762	Q3ZCM7	Q8MST5	No	Yes	PTHR11588	PTHR11588
4763	Q7Z4W2	A1ZBX7	No	Yes	PTHR11407	PTHR11407
4764	Q9Y487	Q9VE75	No	Yes	PTHR11629	PTHR11629
4765	Q9Y487	Q9XZ10	No	Yes	PTHR11629	PTHR11629
4766	Q9Y487	Q9VE77	No	Yes	PTHR11629	PTHR11629
4767	Q9Y487	Q9VKF6	No	Yes	PTHR11629	PTHR11629
4768	Q9H3U1	Q9VHW4	No	Yes	PTHR45994	PTHR45994
4769	Q00532	Q9VMN3	No	Yes	PTHR24056	PTHR24056
4770	Q969Q0	Q9VLT7	No	Yes	PTHR10369	PTHR10369
4771	P23258	P42271	No	Yes	PTHR11588	PTHR11588
4772	Q5T3U5	Q7KTC0	No	Yes	PTHR24223	PTHR24223
4773	P53677	O76928	No	Yes	PTHR10529	PTHR10529
4774	Q58EX2	O97394	No	Yes	PTHR13817	PTHR44170
4775	Q9Y2K3	Q99323	No	Yes	PTHR45615	PTHR45615
4776	Q9NSA2	P17971	No	Yes	PTHR11537	PTHR11537
4777	P42338	P91634	No	Yes	PTHR10048	PTHR10048
4778	P41091	Q24208	No	Yes	PTHR42854	PTHR42854
4779	Q9BSK4	Q9VFD5	No	Yes	PTHR24173	PTHR24173
4780	O43520	B7YZF8	No	Yes	PTHR24092	PTHR24092
4781	O43865	Q9VZX9	No	Yes	PTHR23420	PTHR23420
4782	O43865	P50245	No	Yes	PTHR23420	PTHR23420
4783	Q7L9L4	Q95RA8	No	Yes	PTHR22599	PTHR22599
4784	P07437	Q24560	No	Yes	PTHR11588	PTHR11588
4785	P07437	P61857	No	Yes	PTHR11588	PTHR11588
4786	P07437	P08841	No	Yes	PTHR11588	PTHR11588
4787	P07437	Q8MST5	No	Yes	PTHR11588	PTHR11588
4788	P08238	Q9VAY2	No	Yes	PTHR11528	PTHR11528
4789	P0DTE8	P08144	No	Yes	PTHR43447	PTHR43447
4790	P0DTE8	P81641	No	Yes	PTHR43447	PTHR43447
4791	P55011	Q9VNC7	No	Yes	PTHR11827	PTHR11827
4792	Q9NY46	P35500	No	Yes	PTHR45628	PTHR10037
4793	Q92608	A0A0B4K7Q6	No	Yes	PTHR45653	PTHR45653
4794	P60880	Q9VH76	No	Yes	PTHR19305	PTHR19305
4795	Q92973	Q9VRV8	No	Yes	PTHR10527	PTHR10527
4796	Q92973	Q9VRV9	No	Yes	PTHR10527	PTHR10527
4797	Q05513	A1Z9X0	No	Yes	PTHR24356	PTHR24356
4798	Q5ST30	A0A0B4KF06	No	Yes	PTHR11946	PTHR11946
4799	Q5ST30	Q9VSR7	No	Yes	PTHR11946	PTHR11946
4800	Q9H7D0	A0A0B4K7Q6	No	Yes	PTHR45653	PTHR45653
4801	Q9NVD7	Q9VWD0	No	Yes	PTHR12114	PTHR12114
4802	Q96MC2	Q9W3J8	No	Yes	PTHR21625	PTHR21625
4803	P0DPH7	P06603	No	Yes	PTHR11588	PTHR11588
4804	P0DPH7	P06605	No	Yes	PTHR11588	PTHR11588
4805	P0DPH7	P06604	No	Yes	PTHR11588	PTHR11588
4806	P0DPH7	P06606	No	Yes	PTHR11588	PTHR11588
4807	P68032	P02572	No	Yes	PTHR11937	PTHR11937
4808	P68032	P10987	No	Yes	PTHR11937	PTHR11937
4809	P68032	P10981	No	Yes	PTHR11937	PTHR11937
4810	P68032	P83967	No	Yes	PTHR11937	PTHR11937
4811	P68032	P53501	No	Yes	PTHR11937	PTHR11937
4812	P68032	P02574	No	Yes	PTHR11937	PTHR11937
4813	P68032	P45891	No	Yes	PTHR11937	PTHR11937
4814	P31641	Q9V4E7	No	Yes	PTHR11616	PTHR11616
4815	P61619	Q8STG9	No	Yes	PTHR10906	PTHR10906
4816	P61626	P29615	No	Yes	PTHR11407	PTHR11407
4817	O75897	A1Z9J8	No	Yes	PTHR11783	PTHR11783
4818	Q70JA7	Q7KUZ9	No	Yes	PTHR12369	PTHR12369
4819	Q14240	Q9VHS8	No	Yes	PTHR24031	PTHR47958
4820	P36897	A1Z7L8	No	Yes	PTHR23255	PTHR23255
4821	Q9Y4X5	Q9VT94	No	Yes	PTHR11685	PTHR11685
4822	Q3SYC2	A1Z739	No	Yes	PTHR12317	PTHR12317
4823	Q92993	Q960X4	No	Yes	PTHR10615	PTHR10615
4824	Q5SRI9	Q9VMQ2	No	Yes	PTHR13572	PTHR13572
4825	O14787	Q9VRV9	No	Yes	PTHR10527	PTHR10527
4826	P20594	Q9VU79	No	Yes	PTHR11920	PTHR11920
4827	P20594	Q07553	No	Yes	PTHR11920	PTHR11920
4828	Q9UI42	Q9W478	No	Yes	PTHR11705	PTHR11705
4829	P20338	Q7KY04	No	Yes	PTHR47979	PTHR47979
4830	Q9BUT9	Q9VUP0	No	Yes		
4831	Q14161	Q95RG8	No	Yes	PTHR46097	PTHR46097
4832	Q8IUQ4	P21461	No	Yes	PTHR45877	PTHR45877
4833	Q8WWT9	Q9VVT2	No	Yes	PTHR10283	PTHR10283
4834	Q8WUN7	Q9VNB2	No	Yes	PTHR13609	PTHR13609
4835	Q9Y5V0	Q9VUU8	No	Yes	PTHR21213	PTHR21213
4836	P48058	Q03445	No	Yes	PTHR18966	PTHR18966
4837	P48058	Q9VDH5	No	Yes	PTHR18966	PTHR18966
4838	P48058	Q9V4A0	No	Yes	PTHR18966	PTHR18966
4839	Q8TB40	Q5U191	No	Yes	PTHR42886	PTHR42886
4840	Q9NVA2	P54359	No	Yes	PTHR18884	PTHR18884
4841	Q9NVA2	Q7KLG8	No	Yes	PTHR18884	PTHR18884
4842	Q5VTE0	P08736	No	Yes	PTHR23115	PTHR23115
4843	Q5VTE0	P05303	No	Yes	PTHR23115	PTHR23115
4844	Q14257	Q7K1W8	No	Yes	PTHR10827	PTHR10827
4845	O14576	B5RJJ8	No	Yes	PTHR12442	PTHR12442
4846	O75185	M9PG15	No	Yes	PTHR42861	PTHR42861
4847	A8MPP1	Q9XZS9	No	Yes	PTHR11472	PTHR11472
4848	P84022	P42003	No	Yes	PTHR13703	PTHR13703
4849	O15315	O77135	No	Yes	PTHR46456	PTHR46487
4850	Q15208	Q9NBK5	No	Yes	PTHR24356	PTHR24356
4851	A6NGN9	Q4V3F0	No	Yes	PTHR42757	PTHR12231
4852	Q9NPC2	Q9VHE0	No	Yes	PTHR11003	PTHR11003
4853	P29218	Q7KTW5	No	Yes	PTHR20854	PTHR20854
4854	Q9UJ98	Q9VM62	No	Yes	PTHR11199	PTHR11199
4855	Q13613	Q9VMI9	No	Yes	PTHR10807	PTHR10807
4856	Q9Y6C5	P18502	No	Yes	PTHR46022	PTHR46022
4857	Q9NVI7	Q9VEX6	No	Yes	PTHR23075	PTHR23075
4858	Q8NFF2	Q9VN12	No	Yes	PTHR10846	PTHR10846
4859	Q14117	Q8IPQ2	No	Yes	PTHR11647	PTHR11647
4860	Q9NZN3	Q8T8W3	No	Yes	PTHR11216	PTHR11216
4861	A0PK00	Q9U1M2	No	Yes	PTHR21433	PTHR21433
4862	O75140	Q9W0E3	No	Yes	PTHR13179	PTHR13179
4863	Q9HCP0	Q7JWT4	No	Yes	PTHR11909	PTHR11909
4864	O75155	Q9VKY2	No	Yes	PTHR12696	PTHR12696
4865	Q15759	O61443	No	Yes	PTHR24055	PTHR24055
4866	Q12999	Q9VB99	No	Yes	PTHR19282	PTHR19282
4867	P00167	Q9V4N3	No	Yes	PTHR19359	PTHR19359
4868	Q9NPC4	Q9VQK4	No	Yes	PTHR12042	PTHR12042
4869	Q13231	Q9VZV2	No	Yes	PTHR11177	PTHR11177
4870	O00767	Q7K4Y0	No	Yes	PTHR11351	PTHR11351
4871	Q969S0	Q9W429	No	Yes	PTHR10778	PTHR10778
4872	Q13490	Q24307	No	Yes	PTHR10044	PTHR10044
4873	Q15349	Q9VR61	No	Yes	PTHR24351	PTHR24351
4874	Q13237	Q03042	No	Yes	PTHR24353	PTHR24353
4875	P68036	Q7K738	No	Yes	PTHR24068	PTHR24068
4876	Q96G28	Q9VFS4	No	Yes	PTHR21532	PTHR21532
4877	P19784	P08181	No	Yes	PTHR24054	PTHR24054
4878	Q9H6S3	H9ZYQ1	No	Yes	PTHR12287	PTHR12287
4879	Q13394	Q9Y106	No	Yes	PTHR10656	PTHR10656
