	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1215	Q8TC36	Q09825	Yes	No	PTHR12911	PTHR12911
1216	Q9Y5B0	Q9P376	Yes	No	PTHR23081	PTHR23081
1217	P14314	Q9USH8	Yes	No	PTHR12630	PTHR12630
1218	Q9HB90	O74544	Yes	Yes	PTHR11259	PTHR11259
1219	Q9Y3E5	O13830	Yes	No	PTHR12649	PTHR12649
1220	O75845	O94457	Yes	Yes	PTHR11863	PTHR11863
1221	Q96EU6	Q9P6P2	Yes	No	PTHR21738	PTHR21738
1222	P50747	O14353	Yes	Yes	PTHR12835	PTHR12835
1223	O95373	O59809	Yes	Yes	PTHR10997	PTHR10997
1224	G2XKQ0	O13351	Yes	No	PTHR10562	PTHR10562
1225	O94822	O74349	Yes	No	PTHR12389	PTHR12389
1226	Q9Y535	O94285	Yes	Yes	PTHR12709	PTHR12709
1227	Q9NUX5	O13988	Yes	No	PTHR14513	PTHR14513
1228	Q01813	O42938	Yes	Yes	PTHR13697	PTHR13697
1229	O95757	O59838	Yes	Yes	PTHR45639	PTHR45639
1230	P56937	O74732	Yes	Yes	PTHR44442	PTHR43647
1231	P08865	Q9Y7L8	Yes	No	PTHR11489	PTHR11489
1232	Q96CT7	O94389	Yes	No	PTHR21680	PTHR21680
1233	Q86U38	Q92347	Yes	Yes	PTHR13102	PTHR13102
1234	O43766	O13642	Yes	Yes	PTHR10949	PTHR10949
1235	Q9NQH7	Q10439	Yes	Yes	PTHR43226	PTHR43226
1236	Q99437	O14046	Yes	Yes	PTHR10263	PTHR10263
1237	P62633	P36627	Yes	Yes	PTHR23002	PTHR23002
1238	P68400	P40231	Yes	Yes	PTHR24054	PTHR24054
1239	Q14683	O94383	Yes	Yes	PTHR18937	PTHR18937
1240	O15212	O14450	Yes	No	PTHR21431	PTHR21431
1241	Q92989	Q10299	Yes	Yes	PTHR12755	PTHR12755
1242	O00487	P41878	Yes	Yes	PTHR10410	PTHR10410
1243	P12814	O13728	Yes	Yes	PTHR11915	PTHR11915
1244	Q12996	O14233	Yes	No	PTHR19980	PTHR19980
1245	P30419	O43010	Yes	No	PTHR11377	PTHR11377
1246	P49758	Q09777	Yes	No	PTHR45746	PTHR10845
1247	Q13618	Q09760	Yes	Yes	PTHR11932	PTHR11932
1248	P28070	Q9USQ9	Yes	Yes	PTHR11599	PTHR11599
1249	Q9H2W6	O94398	Yes	No	PTHR13124	PTHR13124
1250	Q969K4	Q10225	Yes	Yes	PTHR46231	PTHR46231
1251	Q14232	Q9USP0	Yes	Yes	PTHR45860	PTHR45860
1252	Q9H3J6	Q9Y811	Yes	No	PTHR46203	PTHR46203
1253	Q9BW27	Q9UUE5	Yes	No	PTHR13373	PTHR13373
1254	O95363	O74952	Yes	Yes	PTHR11538	PTHR11538
1255	P59998	Q92352	Yes	Yes	PTHR22629	PTHR22629
1256	Q9UPT5	Q10339	Yes	No	PTHR12542	PTHR12542
1257	Q6DKK2	Q9P7N6	Yes	No	PTHR13143	PTHR28142
1258	Q9Y617	Q10349	Yes	Yes	PTHR43247	PTHR43247
1259	Q8WYA6	Q9UUK1	Yes	Yes	PTHR14978	PTHR14978
1260	Q9BZL1	O94650	Yes	Yes	PTHR13042	PTHR13042
1261	Q9H9E3	O74990	Yes	No	PTHR24016	PTHR24016
1262	P28066	Q9UT97	Yes	Yes	PTHR11599	PTHR11599
1263	Q9Y3D6	Q9USZ8	Yes	Yes	PTHR13247	PTHR13247
1264	Q9H0U3	Q8TFH3	Yes	Yes	PTHR12692	PTHR12692
1265	Q16512	P36582	Yes	No	PTHR24356	PTHR24356
1266	Q9H6Y7	P87139	Yes	No	PTHR22765	PTHR22765
1267	O43148	O74880	Yes	No	PTHR12189	PTHR12189
1268	P22392	P49740	Yes	No	PTHR11349	PTHR11349
1269	P49915	Q9P772	Yes	Yes	PTHR11922	PTHR11922
1270	Q32P41	Q8TFG7	Yes	Yes	PTHR23245	PTHR23245
1271	Q8N5M1	Q9UT16	Yes	Yes	PTHR21013	PTHR21013
1272	Q8NFU3	Q10215	Yes	No	PTHR45544	PTHR44086
1273	Q9NYH9	O60188	Yes	No	PTHR23271	PTHR23271
1274	P08574	O59680	Yes	Yes	PTHR10266	PTHR10266
1275	P09661	Q9USX8	Yes	Yes	PTHR10552	PTHR10552
1276	Q96EY1	P87239	Yes	No	PTHR44145	PTHR43096
1277	Q9NRW7	Q09805	Yes	Yes	PTHR11679	PTHR11679
1278	Q9BRX9	Q9C1X0	Yes	Yes	PTHR22842	PTHR22842
1279	Q9Y548	Q9UTD3	Yes	Yes	PTHR12822	PTHR12822
1280	O95372	O42881	Yes	Yes	PTHR10655	PTHR10655
1281	Q96E11	O74734	Yes	No	PTHR20982	PTHR20982
1282	Q9Y5K1	P40384	Yes	No	PTHR10848	PTHR10848
1283	P11142	Q10265	Yes	Yes	PTHR19375	PTHR19375
1284	Q9NPI5	Q9C0W1	Yes	No	PTHR10285	PTHR10285
1285	Q9BRC7	P40977	Yes	Yes	PTHR10336	PTHR10336
1286	Q14137	O74399	Yes	Yes	PTHR17605	PTHR17605
1287	P63241	P56289	Yes	Yes	PTHR11673	PTHR11673
1288	Q9Y2Z0	O59709	Yes	No	PTHR45862	PTHR45862
1289	Q16549	Q09175	Yes	No	PTHR42884	PTHR42884
1290	Q8NCE0	Q8TFH7	Yes	No	PTHR21227	PTHR21227
1291	Q9BS92	P78833	Yes	No	PTHR21017	PTHR40624
1292	Q9H7Z3	O42975	Yes	No	PTHR13471	PTHR13471
1293	Q5T160	O74781	Yes	Yes	PTHR11956	PTHR11956
1294	P45974	Q11119	Yes	Yes	PTHR24006	PTHR24006
1295	Q7L5D6	O74432	Yes	Yes	PTHR12875	PTHR12875
1296	Q8WUD6	O13901	Yes	No	PTHR10414	PTHR10414
1297	P54652	O59855	Yes	Yes	PTHR19375	PTHR19375
1298	P62263	P0CT56	Yes	Yes	PTHR11759	PTHR11759
1299	P62263	P0CT57	Yes	Yes	PTHR11759	PTHR11759
1300	Q99567	Q9P382	Yes	No	PTHR13257	PTHR13257
1301	P53621	Q96WV5	Yes	Yes	PTHR19876	PTHR19876
1302	Q9BRX2	Q9USL5	Yes	Yes	PTHR10853	PTHR10853
1303	P56192	Q9UUF2	Yes	No	PTHR45765	PTHR45765
1304	P00167	O94391	Yes	No	PTHR19359	PTHR19359
1305	Q96A29	Q9UUI8	Yes	Yes	PTHR11132	PTHR11132
1306	Q9Y3U8	O94658	Yes	No	PTHR10114	PTHR10114
1307	Q9Y3U8	Q92365	Yes	Yes	PTHR10114	PTHR10114
1308	Q8N567	Q9HFF2	Yes	No	PTHR46242	PTHR46242
1309	P55209	O59797	Yes	No	PTHR11875	PTHR11875
1310	Q9C0B7	O42977	Yes	No	PTHR20959	PTHR20959
1311	P13639	O14460	Yes	Yes	PTHR42908	PTHR42908
1312	P06899	P04913	Yes	No	PTHR23428	PTHR23428
1313	P39019	P79016	Yes	Yes	PTHR11710	PTHR11710
1314	Q6IN84	O94631	Yes	No	PTHR46103	PTHR46103
1315	Q9BPX5	Q10316	Yes	No	PTHR12644	PTHR12644
1316	O75794	Q9P7N5	Yes	Yes	PTHR15323	PTHR15323
1317	P37108	Q9P372	Yes	No	PTHR12013	PTHR12013
1318	Q9NVS9	Q9UTQ1	Yes	Yes	PTHR10851	PTHR10851
1319	P29084	P79011	Yes	Yes	PTHR12716	PTHR12716
1320	P78316	O43051	Yes	Yes	PTHR23183	PTHR23183
1321	Q9NRX2	O94345	Yes	No	PTHR14413	PTHR14413
1322	P27449	P50515	Yes	Yes	PTHR10263	PTHR10263
1323	Q9Y5N5	Q9UT94	Yes	Yes	PTHR45875	PTHR45875
1324	Q9UM11	O94423	Yes	Yes	PTHR19918	PTHR19918
1325	P18669	P36623	Yes	Yes	PTHR11931	PTHR11931
1326	P11169	P78831	Yes	No	PTHR23503	PTHR48022
1327	Q5BKT4	Q10254	Yes	Yes	PTHR12989	PTHR12989
1328	P53609	P32434	Yes	Yes	PTHR11774	PTHR11774
1329	Q96FM1	Q9P6N9	Yes	Yes	PTHR13148	PTHR13148
1330	P15104	Q09179	Yes	Yes	PTHR20852	PTHR20852
1331	Q8N4S0	O13803	Yes	No	PTHR14689	PTHR14689
1332	Q9BQG2	Q9Y7J0	Yes	No	PTHR42904	PTHR42904
1333	O14737	O13929	Yes	Yes	PTHR10840	PTHR10840
1334	O43776	O94567	Yes	Yes	PTHR22594	PTHR22594
1335	Q9BT22	O13933	Yes	Yes	PTHR13036	PTHR13036
1336	Q9UPE1	P36616	Yes	No	PTHR47634	PTHR47634
1337	O00763	P78820	Yes	Yes	PTHR45728	PTHR45728
1338	P39656	O59866	Yes	Yes	PTHR10830	PTHR10830
1339	O00232	P0CU17	Yes	Yes	PTHR10855	PTHR10855
1340	P62273	O74329	Yes	Yes	PTHR12010	PTHR12010
1341	P62316	O14036	Yes	Yes	PTHR12777	PTHR12777
1342	Q9BYD3	O74801	Yes	No	PTHR10746	PTHR10746
1343	Q86U28	O43045	Yes	No	PTHR43011	PTHR43011
1344	Q9Y606	O94396	Yes	No	PTHR11142	PTHR11142
1345	Q9NQT5	O13903	Yes	No	PTHR21321	PTHR21321
1346	Q9Y6V7	Q9HGM5	Yes	Yes	PTHR24031	PTHR24031
1347	Q96A72	O43037	Yes	Yes	PTHR12638	PTHR12638
1348	P00390	P78965	Yes	Yes	PTHR42737	PTHR42737
1349	O00311	Q9UQY9	Yes	No	PTHR11909	PTHR11909
1350	Q8N697	Q9P380	Yes	No	PTHR11654	PTHR11654
1351	P48643	Q9UTM4	Yes	Yes	PTHR11353	PTHR11353
1352	Q15208	O13310	Yes	No	PTHR24356	PTHR24356
1353	P12004	Q03392	Yes	Yes	PTHR11352	PTHR11352
1354	P37837	O42700	Yes	Yes	PTHR10683	PTHR10683
1355	P61927	P05733	Yes	No	PTHR10768	PTHR10768
1356	Q92889	P36617	Yes	Yes	PTHR10150	PTHR10150
1357	Q9NWU5	O74464	Yes	No	PTHR13501	PTHR13501
1358	Q9Y5K5	Q9UUB6	Yes	Yes	PTHR10589	PTHR10589
1359	A4D1U4	O42907	Yes	Yes	PTHR31017	PTHR28153
1360	Q9UGH3	Q9HE12	Yes	No	PTHR11119	PTHR42810
1361	P51149	O94655	Yes	Yes	PTHR47981	PTHR47981
1362	Q16698	O74470	Yes	No	PTHR43658	PTHR42760
1363	Q9UJX6	Q874R3	Yes	No	PTHR45957	PTHR45957
1364	Q8IYB4	O94325	Yes	No	PTHR10130	PTHR10130
1365	P47813	P55877	Yes	Yes	PTHR21668	PTHR21668
1366	P60891	O94413	Yes	Yes	PTHR10210	PTHR10210
1367	Q969G6	O74866	Yes	Yes	PTHR22749	PTHR22749
1368	P63098	Q9UU93	Yes	Yes	PTHR45942	PTHR45942
1369	Q8WUX1	O74327	Yes	No	PTHR22950	PTHR22950
1370	P13693	Q10344	Yes	Yes	PTHR11991	PTHR11991
1371	Q9NVX2	O74855	Yes	Yes	PTHR19848	PTHR19848
1372	Q14677	P78813	Yes	No	PTHR12276	PTHR12276
1373	Q8TET4	Q9US55	Yes	No	PTHR22762	PTHR22762
1374	P00966	O94354	Yes	Yes	PTHR11587	PTHR11587
1375	Q05940	O74852	Yes	No	PTHR23506	PTHR23506
1376	Q9UF12	O74524	Yes	Yes	PTHR13914	PTHR13914
1377	Q96EC8	Q9P6P8	Yes	No	PTHR21236	PTHR21236
1378	Q9UHW5	O14443	Yes	Yes	PTHR21231	PTHR21231
1379	P36957	O94681	Yes	No	PTHR43416	PTHR43416
1380	P46459	Q9P7Q4	Yes	Yes	PTHR23078	PTHR23078
1381	Q9P0J1	O14189	Yes	No	PTHR13832	PTHR13832
1382	P08708	O42984	Yes	No	PTHR10732	PTHR10732
1383	Q9BZE9	Q9P7L2	Yes	No	PTHR46467	PTHR46467
1384	Q9Y3A5	O14179	Yes	Yes	PTHR10927	PTHR10927
1385	P55010	Q09689	Yes	Yes	PTHR23001	PTHR23001
1386	P09884	P28040	Yes	Yes	PTHR45861	PTHR45861
1387	Q4VXU2	P31209	Yes	Yes	PTHR24012	PTHR24012
1388	P54687	O14370	Yes	Yes	PTHR11825	PTHR11825
1389	P63208	Q9Y709	Yes	Yes	PTHR11165	PTHR11165
1390	Q9BRA2	Q9P7L1	Yes	No	PTHR12452	PTHR12452
1391	Q9UJX5	O42839	Yes	No	PTHR13260	PTHR13260
1392	P15313	P31411	Yes	Yes	PTHR43389	PTHR43389
1393	P62826	P28748	Yes	Yes	PTHR24071	PTHR24071
1394	P41223	O74772	Yes	Yes	PTHR19411	PTHR19411
1395	P48507	O94246	Yes	No	PTHR13295	PTHR13295
1396	P61421	O13753	Yes	Yes	PTHR11028	PTHR11028
1397	Q14376	Q9Y7X5	Yes	Yes	PTHR43725	PTHR43725
1398	Q16401	O74867	Yes	No	PTHR13554	PTHR13554
1399	O14939	Q09706	Yes	No	PTHR18896	PTHR18896
1400	Q6PGP7	O94474	Yes	No	PTHR15704	PTHR15704
1401	Q9BVJ6	P87137	Yes	No	PTHR14150	PTHR14150
1402	Q99575	Q9UTA4	Yes	No	PTHR22731	PTHR22731
1403	O60683	Q9UUF0	Yes	No	PTHR23350	PTHR23350
1404	Q9GZP9	O94458	Yes	No	PTHR11009	PTHR11009
1405	Q86X76	O94660	Yes	Yes	PTHR23088	PTHR23088
1406	Q8TDP1	Q10448	Yes	Yes	PTHR47063	PTHR47204
1407	Q9H9Y2	O14180	Yes	Yes	PTHR22734	PTHR22734
1408	Q969S8	P56523	Yes	No	PTHR48252	PTHR48252
1409	P62699	Q9URW3	Yes	Yes	PTHR13848	PTHR13848
1410	O14893	P0CU08	Yes	No	PTHR12794	PTHR12794
1411	P23258	P25295	Yes	Yes	PTHR11588	PTHR11588
1412	Q92541	O94667	Yes	No	PTHR46695	PTHR13115
1413	Q9BVC3	Q09732	Yes	No	PTHR13395	PTHR13395
1414	Q8WUN7	Q9HDW4	Yes	Yes	PTHR13609	PTHR13609
1415	P30085	O59771	Yes	Yes	PTHR23359	PTHR23359
1416	Q09019	Q10437	Yes	No	PTHR14107	PTHR14107
1417	Q9NRM2	Q9P374	Yes	No	PTHR13267	PTHR13267
1418	Q9BZG8	O59713	Yes	Yes	PTHR10762	PTHR10762
1419	Q9H668	Q0E7J7	Yes	No	PTHR13989	PTHR13989
1420	Q08209	Q12705	Yes	Yes	PTHR45673	PTHR45673
1421	Q6PIW4	O43078	Yes	No	PTHR23074	PTHR23074
1422	O95922	Q10438	Yes	No	PTHR12241	PTHR47551
1423	Q7Z695	Q9P7M0	Yes	No	PTHR45890	PTHR45890
1424	O43826	P0CU10	Yes	No	PTHR43826	PTHR23502
1425	Q92664	Q9UTL5	Yes	No	PTHR46179	PTHR24393
1426	Q8WXX5	Q9UTQ5	Yes	Yes	PTHR44144	PTHR44144
1427	P13994	O60141	Yes	No	PTHR12111	PTHR12111
1428	Q9BVC4	O74184	Yes	Yes	PTHR19842	PTHR19842
1429	Q93009	Q9UTT1	Yes	Yes	PTHR24006	PTHR24006
1430	Q93009	Q09879	Yes	No	PTHR24006	PTHR24006
1431	Q96BZ9	O94661	Yes	No	PTHR20913	PTHR20913
1432	Q96K17	Q92371	Yes	Yes	PTHR10351	PTHR10351
1433	Q9H0S4	Q9P6N8	Yes	Yes	PTHR24031	PTHR24031
1434	Q13907	Q10132	Yes	Yes	PTHR10885	PTHR10885
1435	Q9UK97	O74531	Yes	No	PTHR12874	PTHR12874
1436	O15498	O60073	Yes	Yes	PTHR45806	PTHR45806
1437	Q9Y3C6	P87051	Yes	Yes	PTHR45625	PTHR45625
1438	P27487	O14073	Yes	Yes	PTHR11731	PTHR11731
1439	Q8WWV3	O42909	Yes	Yes	PTHR11695	PTHR44013
1440	Q9H871	O59668	Yes	Yes	PTHR12170	PTHR12170
1441	Q96DI7	O94620	Yes	Yes	PTHR44006	PTHR44006
1442	O95707	Q9P7W9	Yes	No	PTHR13348	PTHR13348
1443	Q9UNL4	O42871	Yes	Yes	PTHR10333	PTHR10333
1444	Q8WW01	Q7LKV3	Yes	No	PTHR28582	PTHR28518
1445	Q9H7B2	Q9UUG1	Yes	Yes	PTHR12728	PTHR12728
1446	O95696	O74759	Yes	No	PTHR13793	PTHR13793
1447	Q96J01	Q9USL1	Yes	Yes	PTHR22839	PTHR22839
1448	Q15397	Q9UU76	Yes	No	PTHR13389	PTHR13389
1449	Q9Y2X3	Q9P7S7	Yes	No	PTHR10894	PTHR10894
1450	Q9H201	O74423	Yes	No	PTHR12276	PTHR12276
1451	Q16134	P87111	Yes	Yes	PTHR10617	PTHR10617
1452	O76021	Q9UT32	Yes	No	PTHR23105	PTHR23105
1453	P48637	P35669	Yes	Yes	PTHR11130	PTHR11130
1454	Q9H2J4	Q9Y7L1	Yes	No	PTHR45809	PTHR45809
1455	Q8ND56	Q9HGL3	Yes	No	PTHR13586	PTHR13586
1456	Q9HD23	P87149	Yes	No	PTHR13890	PTHR13890
1457	P55786	Q9USX1	Yes	Yes	PTHR11533	PTHR11533
1458	Q00341	O59810	Yes	Yes	PTHR10627	PTHR10627
1459	Q9UNQ2	Q9USU2	Yes	Yes	PTHR11727	PTHR11727
1460	Q9UJ83	Q9Y7M1	Yes	Yes	PTHR43710	PTHR43710
1461	P25788	O59770	Yes	Yes	PTHR11599	PTHR11599
1462	Q8IWX5	Q9P6N5	Yes	Yes	PTHR14969	PTHR14969
1463	Q7L211	P54069	Yes	Yes	PTHR12277	PTHR12277
1464	P62841	Q9UTQ6	Yes	Yes	PTHR11880	PTHR11880
1465	P78368	O74135	Yes	No	PTHR11909	PTHR11909
1466	Q9UHD9	Q10169	Yes	No	PTHR10677	PTHR10677
1467	O60678	O13648	Yes	Yes	PTHR11006	PTHR11006
1468	Q16775	Q9UT36	Yes	No	PTHR11935	PTHR11935
1469	P13984	O94424	Yes	Yes	PTHR10445	PTHR10445
1470	P55060	O13671	Yes	Yes	PTHR10997	PTHR10997
1471	Q9UIF7	Q10159	Yes	Yes	PTHR42944	PTHR42944
1472	Q96PZ0	O74343	Yes	Yes	PTHR13326	PTHR13326
1473	Q96AT9	O14105	Yes	Yes	PTHR11749	PTHR11749
1474	P14324	O14230	Yes	No	PTHR11525	PTHR11525
1475	P50336	Q10062	Yes	Yes	PTHR42923	PTHR42923
1476	Q2TAA5	O74878	Yes	Yes	PTHR45919	PTHR45919
1477	Q13156	Q92373	Yes	No	PTHR13989	PTHR13989
1478	P19440	Q9US04	Yes	Yes	PTHR11686	PTHR11686
1479	Q71UM5	O74330	Yes	Yes	PTHR11594	PTHR11594
1480	P82675	Q10234	Yes	No	PTHR13718	PTHR13718
1481	Q7Z2Z2	O74945	Yes	Yes	PTHR42908	PTHR42908
1482	O95273	Q10368	Yes	No	PTHR15492	PTHR15492
1483	Q6UXN9	O60137	Yes	Yes	PTHR19861	PTHR19861
1484	Q9BQ65	O13915	Yes	No	PTHR13522	PTHR13522
1485	P49354	O60052	Yes	No	PTHR11129	PTHR11129
1486	Q5JPH6	Q9HDX9	Yes	No	PTHR43311	PTHR43311
1487	Q9NR50	P56288	Yes	Yes	PTHR45989	PTHR45989
1488	O43913	O43114	Yes	Yes	PTHR12705	PTHR12705
1489	P62140	P13681	Yes	Yes	PTHR11668	PTHR11668
1490	Q8N3P4	O13756	Yes	No	PTHR12616	PTHR12616
1491	Q14103	O94432	Yes	No	PTHR48033	PTHR48027
1492	Q5VTQ0	O13693	Yes	No	PTHR31859	PTHR31859
1493	Q3KRA6	O14037	Yes	Yes	PTHR18444	PTHR18444
1494	Q9P287	O74907	Yes	Yes	PTHR13261	PTHR13261
1495	P30039	Q8NIL3	Yes	Yes	PTHR13774	PTHR13774
1496	P46779	O14069	Yes	Yes	PTHR10544	PTHR10544
1497	P29375	Q9HDV4	Yes	No	PTHR10694	PTHR10694
1498	P68104	P0CT54	Yes	Yes	PTHR23115	PTHR23115
1499	Q6UWP2	Q9P7B4	Yes	Yes	PTHR43115	PTHR42901
1500	O60762	O14466	Yes	Yes	PTHR43398	PTHR43398
1501	Q14565	O42634	Yes	Yes	PTHR22942	PTHR22942
1502	Q53FA7	O94564	Yes	No	PTHR48106	PTHR45033
1503	Q9UI14	Q9UUN5	Yes	No	PTHR19317	PTHR19317
1504	Q5H9L4	O13701	Yes	No	PTHR12228	PTHR12228
1505	Q5SY16	Q9UU96	Yes	No	PTHR12755	PTHR12755
1506	A0A2R8Y422	P0C016	Yes	No	PTHR10666	PTHR10666
1507	P04406	O43026	Yes	Yes	PTHR10836	PTHR10836
1508	Q9NRA2	Q10097	Yes	Yes	PTHR11662	PTHR43791
1509	Q9NRA2	O74923	Yes	No	PTHR11662	PTHR43791
1510	O43747	Q9UU81	Yes	Yes	PTHR22780	PTHR22780
1511	Q13685	O13982	Yes	Yes	PTHR19857	PTHR19857
1512	Q14240	P47943	Yes	Yes	PTHR24031	PTHR24031
1513	Q9GZN1	O94241	Yes	Yes	PTHR11937	PTHR11937
1514	P78540	P37818	Yes	No	PTHR43782	PTHR43782
1515	O15145	Q9Y7J4	Yes	Yes	PTHR12391	PTHR12391
1516	O75146	Q9P6L5	Yes	No	PTHR10407	PTHR10407
1517	Q13564	Q9UT93	Yes	Yes	PTHR10953	PTHR10953
1518	O95427	Q8WZK2	Yes	Yes	PTHR12250	PTHR12250
1519	P57088	Q9Y7Z5	Yes	No	PTHR12703	PTHR12703
1520	Q6NXR4	O94729	Yes	No	PTHR32226	PTHR32226
1521	P25398	O74322	Yes	No	PTHR11843	PTHR11843
1522	P24666	P41893	Yes	Yes	PTHR11717	PTHR11717
1523	Q14674	P18296	Yes	No	PTHR12792	PTHR12792
1524	P49959	Q09683	Yes	No	PTHR10139	PTHR10139
1525	P54578	Q92353	Yes	Yes	PTHR43982	PTHR43982
1526	P54278	P54280	Yes	No	PTHR10073	PTHR10073
1527	P19388	Q09191	Yes	Yes	PTHR10535	PTHR10535
1528	O15371	O94236	Yes	Yes	PTHR12399	PTHR12399
1529	Q9Y285	O42870	Yes	Yes	PTHR11538	PTHR11538
1530	P61221	O60102	Yes	Yes	PTHR19248	PTHR19248
1531	P60520	O94272	Yes	Yes	PTHR10969	PTHR10969
1532	Q9UBD6	Q9C0V1	Yes	No	PTHR11730	PTHR43029
1533	Q9UBZ4	P87175	Yes	Yes	PTHR22748	PTHR22748
1534	O76094	O59787	Yes	Yes	PTHR14094	PTHR14094
1535	Q13190	O13644	Yes	Yes	PTHR19957	PTHR19957
1536	P37287	P87172	Yes	Yes	PTHR45871	PTHR45871
1537	P22087	P35551	Yes	No	PTHR10335	PTHR10335
1538	P49005	P87324	Yes	Yes	PTHR10416	PTHR10416
1539	P60866	O74893	Yes	Yes	PTHR11700	PTHR11700
1540	Q9H9G7	O74957	Yes	Yes	PTHR22891	PTHR22891
1541	Q15637	O74555	Yes	No	PTHR11208	PTHR11208
1542	Q9UL63	O13730	Yes	Yes	PTHR15526	PTHR15526
1543	Q9NWL6	O74397	Yes	Yes	PTHR45937	PTHR45937
1544	Q8N1S5	O94402	Yes	No	PTHR11040	PTHR11040
1545	Q13573	Q09882	Yes	No	PTHR12096	PTHR12096
1546	Q6UWH6	Q1MTR8	Yes	Yes	PTHR13144	PTHR13144
1547	Q6YHU6	O60081	Yes	No	PTHR14387	PTHR14387
1548	Q99615	Q9HGM9	Yes	Yes	PTHR45188	PTHR44200
1549	P23434	Q9HDV9	Yes	No	PTHR11715	PTHR11715
1550	P28482	P27638	Yes	Yes	PTHR24055	PTHR24055
1551	P49736	P40377	Yes	Yes	PTHR11630	PTHR11630
1552	P28838	Q09735	Yes	Yes	PTHR11963	PTHR11963
1553	Q2TBE0	Q09909	Yes	No	PTHR12072	PTHR12072
1554	P84243	P09988	Yes	Yes	PTHR11426	PTHR11426
1555	Q92905	O94454	Yes	Yes	PTHR10410	PTHR10410
1556	Q13409	O94518	Yes	No	PTHR12442	PTHR12442
1557	Q96G03	O74478	Yes	Yes	PTHR45745	PTHR45745
1558	O43395	Q09856	Yes	No	PTHR14212	PTHR14212
1559	Q96S44	Q9P7N1	Yes	Yes	PTHR12209	PTHR12209
1560	O15182	O74435	Yes	Yes	PTHR23050	PTHR23050
1561	P09622	O00087	Yes	Yes	PTHR22912	PTHR22912
1562	Q06203	P41390	Yes	Yes	PTHR11907	PTHR11907
1563	P30536	O94327	Yes	Yes	PTHR10057	PTHR10057
1564	P21964	Q8NKC1	Yes	No	PTHR43836	PTHR43836
1565	P08243	P78753	Yes	Yes	PTHR11772	PTHR11772
1566	P36954	O74635	Yes	Yes	PTHR11239	PTHR11239
1567	P50990	P78921	Yes	Yes	PTHR11353	PTHR11353
1568	P05388	O74864	Yes	Yes	PTHR45699	PTHR45699
1569	Q96QE2	Q10286	Yes	No	PTHR48020	PTHR48020
1570	Q9UG56	O14333	Yes	Yes	PTHR10067	PTHR10067
1571	P60174	P07669	Yes	Yes	PTHR21139	PTHR21139
1572	P49755	O13946	Yes	Yes	PTHR22811	PTHR22811
1573	Q99832	P87153	Yes	Yes	PTHR11353	PTHR11353
1574	P48730	P40235	Yes	No	PTHR11909	PTHR11909
1575	O94868	Q09746	Yes	No	PTHR15735	PTHR15735
1576	Q96PU5	O14326	Yes	No	PTHR11254	PTHR11254
1577	Q9BR76	O13923	Yes	No	PTHR10856	PTHR10856
1578	O00400	Q9USW4	Yes	Yes	PTHR12778	PTHR12778
1579	Q01415	Q9HDU2	Yes	Yes	PTHR10457	PTHR10457
1580	Q9BQ52	Q10155	Yes	Yes	PTHR12553	PTHR12553
1581	P16083	Q09677	Yes	No	PTHR10204	PTHR46305
1582	Q9NU19	O59737	Yes	No	PTHR22957	PTHR22957
1583	Q96ST3	Q09750	Yes	No	PTHR12346	PTHR12346
1584	Q13347	P79083	Yes	Yes	PTHR19877	PTHR19877
1585	Q9HAU5	O13824	Yes	No	PTHR12839	PTHR12839
1586	Q9NRX1	O14044	Yes	Yes	PTHR12826	PTHR12826
1587	Q9BUI4	Q9C106	Yes	Yes	PTHR12949	PTHR12949
1588	Q9P2D0	O74881	Yes	No	PTHR22872	PTHR22872
1589	Q75T13	Q9UT41	Yes	No	PTHR15495	PTHR15495
1590	Q13601	O74777	Yes	Yes	PTHR12581	PTHR12581
1591	Q9UNW1	P08091	Yes	No	PTHR20963	PTHR20963
1592	Q07960	Q9P3B1	Yes	Yes	PTHR45808	PTHR45808
1593	P61353	O74538	Yes	Yes	PTHR10497	PTHR10497
1594	P82251	Q9P768	Yes	Yes	PTHR11785	PTHR43341
1595	Q15061	Q9HE11	Yes	Yes	PTHR44267	PTHR44267
1596	Q9UQE7	O42649	Yes	Yes	PTHR43977	PTHR43977
1597	Q9UM13	O42971	Yes	Yes	PTHR12936	PTHR12936
1598	Q9BTW9	Q10197	Yes	No	PTHR12658	PTHR12658
1599	Q5VYK3	Q9P7H8	Yes	Yes	PTHR23346	PTHR23346
1600	P51649	Q9US47	Yes	Yes	PTHR43353	PTHR43353
1601	P20674	Q9UTF6	Yes	Yes	PTHR14200	PTHR14200
1602	P61204	P36579	Yes	No	PTHR11711	PTHR11711
1603	O15530	Q12701	Yes	No	PTHR24356	PTHR24356
1604	P53384	O94442	Yes	Yes	PTHR23264	PTHR23264
1605	Q6ZWT7	O42916	Yes	Yes	PTHR13906	PTHR13906
1606	Q96GQ7	Q09903	Yes	No	PTHR24031	PTHR24031
1607	P31040	Q9UTJ7	Yes	Yes	PTHR11632	PTHR11632
1608	Q7Z6J9	O74908	Yes	No	PTHR21027	PTHR21027
1609	Q12770	O43043	Yes	No	PTHR46378	PTHR46378
1610	Q969S0	O74750	Yes	Yes	PTHR10778	PTHR10778
1611	Q9GZN7	O74387	Yes	No	PTHR13618	PTHR13618
