	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1251	Q96DU7	Q12494	Yes	No	PTHR12400	PTHR12400
1252	O75844	P47154	Yes	Yes	PTHR10120	PTHR10120
1253	Q96G04	P47163	Yes	No	PTHR14614	PTHR14614
1254	Q96NT0	P38784	Yes	No	PTHR31996	PTHR31996
1255	Q01780	Q12149	Yes	No	PTHR12124	PTHR12124
1256	Q9NXS2	P43599	Yes	No	PTHR12283	PTHR12283
1257	P00390	P41921	Yes	Yes	PTHR42737	PTHR42737
1258	Q13131	P06782	Yes	No	PTHR24343	PTHR24343
1259	Q9HC58	Q12424	Yes	No	PTHR10846	PTHR12266
1260	Q8NHR9	P07274	Yes	Yes	PTHR11604	PTHR11604
1261	Q86Y82	P32854	Yes	Yes	PTHR19957	PTHR19957
1262	P32455	Q99287	Yes	No	PTHR10751	PTHR45923
1263	Q6ZNF0	P53326	Yes	No	PTHR45867	PTHR46689
1264	Q9P287	Q06338	Yes	No	PTHR13261	PTHR13261
1265	O14746	Q06163	Yes	No	PTHR12066	PTHR12066
1266	Q99595	P39515	Yes	No	PTHR10485	PTHR10485
1267	P46976	P47011	Yes	No	PTHR11183	PTHR11183
1268	Q9NRW7	P38932	Yes	Yes	PTHR11679	PTHR11679
1269	O76071	Q05583	Yes	Yes	PTHR19920	PTHR19920
1270	O00506	P08458	Yes	No	PTHR48012	PTHR24361
1271	Q8N4J0	P53934	Yes	No	PTHR12303	PTHR12303
1272	Q13838	Q07478	Yes	Yes	PTHR47958	PTHR47958
1273	P00491	Q05788	Yes	Yes	PTHR11904	PTHR11904
1274	P62854	P39938	Yes	No	PTHR12538	PTHR12538
1275	Q53GS9	P43589	Yes	Yes	PTHR21646	PTHR21646
1276	P14091	P07267	Yes	No	PTHR47966	PTHR47966
1277	P53611	P20133	Yes	Yes	PTHR11774	PTHR11774
1278	Q9NTK5	P38219	Yes	Yes	PTHR23305	PTHR23305
1279	P14927	P00128	Yes	Yes	PTHR12022	PTHR12022
1280	P78406	P40066	Yes	Yes	PTHR10971	PTHR10971
1281	P54132	P35187	Yes	No	PTHR13710	PTHR13710
1282	P61513	P0CX26	Yes	Yes	PTHR48160	PTHR48188
1283	P17980	P33297	Yes	Yes	PTHR23073	PTHR23073
1284	P63272	P32914	Yes	Yes	PTHR12882	PTHR12882
1285	P32320	Q06549	Yes	Yes	PTHR11644	PTHR11644
1286	P49755	P54837	Yes	Yes	PTHR22811	PTHR22811
1287	Q9Y324	Q05498	Yes	Yes	PTHR12416	PTHR12416
1288	P31948	P15705	Yes	Yes	PTHR22904	PTHR22904
1289	Q9GZN1	Q12509	Yes	No	PTHR11937	PTHR11937
1290	P52888	P25375	Yes	Yes	PTHR11804	PTHR11804
1291	Q96JC1	Q07468	Yes	No	PTHR12894	PTHR12894
1292	Q96EE3	P53011	Yes	Yes	PTHR11024	PTHR11024
1293	Q9H6Q4	P23503	Yes	Yes	PTHR11615	PTHR11615
1294	Q9Y6N5	P32340	Yes	No	PTHR10632	PTHR43706
1295	Q86V24	Q12442	Yes	Yes	PTHR20855	PTHR20855
1296	O43290	Q12420	Yes	No	PTHR14152	PTHR14152
1297	P47756	P13517	Yes	Yes	PTHR10619	PTHR10619
1298	P48449	P38604	Yes	Yes	PTHR11764	PTHR11764
1299	O14521	P37298	Yes	No	PTHR13337	PTHR13337
1300	Q5T6J7	Q03786	Yes	Yes	PTHR43442	PTHR43442
1301	Q6NXT6	P40085	Yes	No	PTHR13317	PTHR13317
1302	Q9Y535	P35718	Yes	Yes	PTHR12709	PTHR12709
1303	A5PKW4	Q06836	Yes	No	PTHR10663	PTHR10663
1304	P57081	Q03774	Yes	No	PTHR16288	PTHR16288
1305	Q9UBD5	P54790	Yes	No	PTHR12748	PTHR12748
1306	P78346	P38786	Yes	Yes	PTHR13031	PTHR13031
1307	O60729	Q00684	Yes	No	PTHR23339	PTHR23339
1308	Q9Y2Z4	P48527	Yes	Yes	PTHR11766	PTHR11766
1309	P43304	P32191	Yes	No	PTHR11985	PTHR11985
1310	Q92620	P15938	Yes	No	PTHR18934	PTHR18934
1311	Q9UBF2	P32074	Yes	Yes	PTHR10261	PTHR10261
1312	O60347	Q12344	Yes	No	PTHR22957	PTHR22957
1313	Q8NBM4	Q08232	Yes	No		
1314	Q9C0J8	P25365	Yes	No	PTHR22836	PTHR23284
1315	P80108	P47014	Yes	No	PTHR23221	PTHR23221
1316	Q09161	P34160	Yes	No	PTHR12412	PTHR12412
1317	P43487	P41920	Yes	No	PTHR23138	PTHR23138
1318	P62750	P04456	Yes	Yes	PTHR11620	PTHR11620
1319	Q15738	P53199	Yes	Yes	PTHR10366	PTHR10366
1320	Q86WR0	P40206	Yes	No	PTHR13049	PTHR13049
1321	P62899	P0C2H8	Yes	No	PTHR10956	PTHR10956
1322	P25325	Q08686	Yes	Yes	PTHR11364	PTHR11364
1323	Q9Y265	Q03940	Yes	Yes	PTHR11093	PTHR11093
1324	Q86SQ9	Q03175	Yes	Yes	PTHR10291	PTHR10291
1325	Q8IYF3	P40511	Yes	No	PTHR47083	PTHR40375
1326	Q7L5D6	Q12125	Yes	Yes	PTHR12875	PTHR12875
1327	Q86WU2	P32891	Yes	Yes	PTHR11748	PTHR11748
1328	A6NK58	Q06005	Yes	No	PTHR10993	PTHR10993
1329	Q92575	P38349	Yes	No	PTHR46424	PTHR46424
1330	Q6UXN9	P36104	Yes	Yes	PTHR19861	PTHR19861
1331	Q15437	P15303	Yes	Yes	PTHR11141	PTHR11141
1332	O00400	P38318	Yes	Yes	PTHR12778	PTHR12778
1333	P36954	P27999	Yes	Yes	PTHR11239	PTHR11239
1334	Q8NBI5	Q04991	Yes	No	PTHR20765	PTHR20772
1335	O43542	P25301	Yes	No	PTHR46487	PTHR22942
1336	Q5VIR6	P47061	Yes	No	PTHR12820	PTHR12820
1337	Q9UJY4	Q06336	Yes	No	PTHR45905	PTHR47180
1338	O14802	P04051	Yes	Yes	PTHR19376	PTHR19376
1339	P15104	P32288	Yes	Yes	PTHR20852	PTHR20852
1340	Q9Y210	Q12324	Yes	No	PTHR10117	PTHR10582
1341	Q96P70	P53067	Yes	No	PTHR10997	PTHR10997
1342	Q96T76	P40469	Yes	No	PTHR12891	PTHR12891
1343	Q9UET6	P38238	Yes	Yes	PTHR10920	PTHR10920
1344	Q5T280	P53336	Yes	No	PTHR12150	PTHR12150
1345	Q9UHW5	Q06543	Yes	Yes	PTHR21231	PTHR21231
1346	Q9H501	Q06344	Yes	No	PTHR12202	PTHR12202
1347	Q9H3H1	P07884	Yes	Yes	PTHR11088	PTHR11088
1348	Q9BQ67	Q04225	Yes	Yes	PTHR45903	PTHR45903
1349	Q96I59	P25345	Yes	Yes	PTHR22594	PTHR22594
1350	Q8NCE0	P16658	Yes	No	PTHR21227	PTHR21227
1351	Q5VWJ9	P47057	Yes	Yes	PTHR45949	PTHR45949
1352	Q96F86	P39998	Yes	No	PTHR13612	PTHR13612
1353	Q9NP79	Q06263	Yes	Yes	PTHR46009	PTHR46009
1354	Q9BVJ6	Q04500	Yes	No	PTHR14150	PTHR14150
1355	Q9C0B7	Q12751	Yes	No	PTHR20959	PTHR20959
1356	Q69YN2	P53255	Yes	Yes	PTHR12072	PTHR12072
1357	P45974	P38237	Yes	Yes	PTHR24006	PTHR24006
1358	Q86U44	P41833	Yes	No	PTHR12829	PTHR12829
1359	Q9NV96	P25656	Yes	No	PTHR10926	PTHR10926
1360	Q9NWS8	Q05648	Yes	No	PTHR16255	PTHR16255
1361	Q92889	P06777	Yes	No	PTHR10150	PTHR10150
1362	Q96T52	P46972	Yes	Yes	PTHR46041	PTHR46041
1363	P18077	P05744	Yes	No	PTHR10902	PTHR10902
1364	O00411	P13433	Yes	No	PTHR10102	PTHR10102
1365	Q9BSC4	P48234	Yes	No	PTHR14927	PTHR14927
1366	Q14146	P47108	Yes	No	PTHR15682	PTHR15682
1367	Q969G6	Q03778	Yes	No	PTHR22749	PTHR22749
1368	P27487	P18962	Yes	Yes	PTHR11731	PTHR11731
1369	Q8WUX9	P47048	Yes	No	PTHR22761	PTHR22761
1370	P48444	P43621	Yes	Yes	PTHR10121	PTHR10121
1371	Q15006	P47133	Yes	No	PTHR12760	PTHR12760
1372	Q96GM5	P53628	Yes	No	PTHR13844	PTHR13844
1373	Q9BTW9	P40987	Yes	No	PTHR12658	PTHR12658
1374	P62304	Q12330	Yes	Yes	PTHR11193	PTHR11193
1375	Q96SB4	Q03656	Yes	No	PTHR47634	PTHR47634
1376	P30566	Q05911	Yes	Yes	PTHR43172	PTHR43172
1377	Q9BXW7	P36151	Yes	No	PTHR14269	PTHR14269
1378	Q9NUP7	Q12383	Yes	Yes	PTHR12998	PTHR12998
1379	Q13190	Q01590	Yes	Yes	PTHR19957	PTHR19957
1380	Q9H173	Q08199	Yes	No	PTHR19316	PTHR19316
1381	O75608	Q12354	Yes	No	PTHR10655	PTHR10655
1382	Q9H4B0	P43122	Yes	Yes	PTHR11735	PTHR11735
1383	P62316	Q06217	Yes	Yes	PTHR12777	PTHR12777
1384	Q6YP21	P47039	Yes	No	PTHR43807	PTHR43807
1385	Q96CU9	P38758	Yes	No	PTHR13847	PTHR13847
1386	Q08AM6	Q06708	Yes	Yes	PTHR16023	PTHR16023
1387	Q16851	P32861	Yes	Yes	PTHR43511	PTHR43511
1388	Q9NY12	P28007	Yes	No	PTHR23237	PTHR23237
1389	Q01658	Q92317	Yes	No	PTHR46138	PTHR46138
1390	Q7Z5P4	Q07530	Yes	No	PTHR24322	PTHR24322
1391	P48643	P40413	Yes	Yes	PTHR11353	PTHR11353
1392	Q86TN4	Q12272	Yes	No	PTHR12684	PTHR12684
1393	O43448	Q02895	Yes	No	PTHR43150	PTHR43364
1394	P07902	P08431	Yes	Yes	PTHR11943	PTHR11943
1395	P28482	P16892	Yes	Yes	PTHR24055	PTHR24055
1396	P60981	Q03048	Yes	No	PTHR11913	PTHR11913
1397	Q15392	P54783	Yes	No	PTHR10801	PTHR43762
1398	Q96K17	Q02642	Yes	Yes	PTHR10351	PTHR10351
1399	Q7Z2Z2	P53893	Yes	Yes	PTHR42908	PTHR42908
1400	Q9UBT2	P52488	Yes	Yes	PTHR10953	PTHR10953
1401	P55072	P25694	Yes	Yes	PTHR23077	PTHR23077
1402	Q9UH36	Q06688	Yes	No	PTHR28626	PTHR28626
1403	P29401	P23254	Yes	Yes	PTHR43195	PTHR43522
1404	Q6P3W2	P47138	Yes	No	PTHR45255	PTHR24074
1405	Q70HW3	P38921	Yes	Yes	PTHR45667	PTHR45667
1406	Q9HD47	P47123	Yes	No	PTHR15837	PTHR15837
1407	O60725	P32584	Yes	Yes	PTHR12714	PTHR12714
1408	A0A2R8Y422	P05759	Yes	No	PTHR10666	PTHR10666
1409	P48431	P25042	Yes	No	PTHR10270	PTHR10270
1410	Q7Z6K3	Q02202	Yes	No	PTHR11129	PTHR11129
1411	Q9H2C2	Q06541	Yes	No	PTHR14467	PTHR14467
1412	P14854	Q01519	Yes	No	PTHR11387	PTHR46281
1413	O75843	Q12028	Yes	No	PTHR22780	PTHR22780
1414	P32929	P31373	Yes	Yes	PTHR11808	PTHR11808
1415	Q9UBX3	Q06143	Yes	Yes	PTHR45618	PTHR45618
1416	Q14094	P13365	Yes	No	PTHR10177	PTHR10177
1417	Q5J8M3	P53073	Yes	No	PTHR19315	PTHR19315
1418	Q92562	P42837	Yes	Yes	PTHR45738	PTHR45738
1419	Q9H9J2	P36516	Yes	No	PTHR11207	PTHR11207
1420	Q9NV66	Q08960	Yes	No	PTHR13930	PTHR13930
1421	P61803	P46964	Yes	No	PTHR10705	PTHR10705
1422	Q16595	Q07540	Yes	No	PTHR16821	PTHR16821
1423	Q9UHB4	Q12181	Yes	Yes	PTHR19384	PTHR19384
1424	P63244	P38011	Yes	Yes	PTHR19868	PTHR19868
1425	O60825	P32604	Yes	Yes	PTHR10606	PTHR10606
1426	Q13144	P32501	Yes	Yes	PTHR45887	PTHR45887
1427	Q5BJF2	Q12155	Yes	Yes	PTHR31204	PTHR31204
1428	Q8NB37	Q04432	Yes	No	PTHR48094	PTHR48094
1429	Q9UJA5	P41814	Yes	Yes	PTHR12945	PTHR12945
1430	P99999	P00044	Yes	Yes	PTHR11961	PTHR11961
1431	Q16613	Q12447	Yes	No	PTHR10908	PTHR10908
1432	P11586	P09440	Yes	Yes	PTHR48099	PTHR48099
1433	P11586	P07245	Yes	Yes	PTHR48099	PTHR48099
1434	O94826	P07213	Yes	Yes	PTHR46208	PTHR46208
1435	Q8WV83	Q03730	Yes	Yes	PTHR23051	PTHR23051
1436	A4D1U4	P36090	Yes	No	PTHR31017	PTHR28153
1437	Q53S33	P39724	Yes	No	PTHR46188	PTHR46188
1438	Q14457	Q02948	Yes	No	PTHR12768	PTHR12768
1439	Q8WXE1	Q04377	Yes	No	PTHR28594	
1440	Q9C0H5	P39083	Yes	No	PTHR45876	PTHR23176
1441	O00764	P39988	Yes	Yes	PTHR10534	PTHR10534
1442	Q9H4A5	Q06385	Yes	No	PTHR12704	PTHR12704
1443	P60660	P53141	Yes	No	PTHR23048	PTHR23048
1444	P17987	P12612	Yes	Yes	PTHR11353	PTHR11353
1445	Q96H72	P40544	Yes	No	PTHR16950	PTHR16950
1446	Q5JPH6	P48525	Yes	Yes	PTHR43311	PTHR43311
1447	P29084	P36145	Yes	No	PTHR12716	PTHR12716
1448	Q04446	P32775	Yes	Yes	PTHR43651	PTHR43651
1449	P82664	Q03201	Yes	No	PTHR13334	PTHR11700
1450	O75832	P50086	Yes	Yes	PTHR24126	PTHR24180
1451	Q9NQQ7	Q03697	Yes	Yes	PTHR11132	PTHR11132
1452	Q9Y4Z0	P40070	Yes	No	PTHR23338	PTHR23338
1453	Q9NRH3	P53378	Yes	Yes	PTHR11588	PTHR11588
1454	Q8WUD6	P17898	Yes	No	PTHR10414	PTHR10414
1455	O75110	P40527	Yes	Yes	PTHR24092	PTHR24092
1456	Q5SRE5	P52593	Yes	No	PTHR31431	PTHR31431
1457	Q9NX18	Q08230	Yes	Yes	PTHR12469	PTHR12469
1458	Q9Y3T9	P39744	Yes	No	PTHR12687	PTHR12687
1459	P61619	P32915	Yes	Yes	PTHR10906	PTHR10906
1460	Q9H6U8	P53868	Yes	Yes	PTHR22760	PTHR22760
1461	P62244	P0C0W1	Yes	Yes	PTHR11758	PTHR11758
1462	Q9H078	P33416	Yes	No	PTHR11638	PTHR11638
1463	P18858	P04819	Yes	Yes	PTHR45674	PTHR45674
1464	Q9NYZ2	P10566	Yes	No	PTHR45758	PTHR45758
1465	Q86VD9	Q04174	Yes	No	PTHR22760	PTHR22760
1466	Q9Y2Q0	P39524	Yes	Yes	PTHR24092	PTHR24092
1467	Q9Y606	Q12211	Yes	No	PTHR11142	PTHR11142
1468	Q7Z6J8	P47172	Yes	No	PTHR31531	PTHR31531
1469	Q9Y3E0	Q03554	Yes	No	PTHR21493	PTHR21493
1470	Q9BZE4	Q02892	Yes	Yes	PTHR45759	PTHR45759
1471	Q16635	Q06510	Yes	No	PTHR12497	PTHR12497
1472	O60488	P47912	Yes	Yes	PTHR43272	PTHR43272
1473	Q99459	Q03654	Yes	No	PTHR45885	PTHR45885
1474	Q96HL8	P43603	Yes	No	PTHR15629	PTHR15629
1475	Q9H2H9	P39981	Yes	No	PTHR22950	PTHR22950
1476	Q8IXL7	P25566	Yes	No	PTHR10173	PTHR46081
1477	Q70CQ3	P25037	Yes	No	PTHR24006	PTHR24006
1478	P62269	P0CX56	Yes	Yes	PTHR10871	PTHR10871
1479	P28328	P32800	Yes	Yes	PTHR48178	
1480	Q9UM11	P53197	Yes	Yes	PTHR19918	PTHR19918
1481	Q9Y376	P32464	Yes	Yes	PTHR10182	PTHR10182
1482	P53680	Q00381	Yes	Yes	PTHR11753	PTHR11753
1483	P14314	Q04924	Yes	No	PTHR12630	PTHR12630
1484	Q96AT9	P46969	Yes	Yes	PTHR11749	PTHR11749
1485	P35232	P40961	Yes	Yes	PTHR23222	PTHR23222
1486	Q04609	P47161	Yes	No	PTHR10404	PTHR10404
1487	Q9UK45	P53905	Yes	Yes	PTHR10553	PTHR10553
1488	O00541	P53261	Yes	No	PTHR12221	PTHR12221
1489	Q99808	P31381	Yes	No	PTHR10332	PTHR10332
1490	Q13087	P17967	Yes	No	PTHR18929	PTHR18929
1491	P55209	P25293	Yes	No	PTHR11875	PTHR11875
1492	P62826	P32836	Yes	Yes	PTHR24071	PTHR24071
1493	Q96RP9	P25039	Yes	Yes	PTHR43636	PTHR43636
1494	O15145	Q05933	Yes	Yes	PTHR12391	PTHR12391
1495	P80404	P17649	Yes	Yes	PTHR43206	PTHR43206
1496	P18754	P21827	Yes	Yes	PTHR45982	PTHR45982
1497	Q15369	Q03071	Yes	Yes	PTHR20648	PTHR20648
1498	P05141	P04710	Yes	No	PTHR45635	PTHR45635
1499	P19447	Q00578	Yes	Yes	PTHR11274	PTHR11274
1500	P46459	P18759	Yes	Yes	PTHR23078	PTHR23078
1501	O43765	Q12118	Yes	Yes	PTHR45831	PTHR45831
1502	Q9BTX1	P32500	Yes	No	PTHR13269	PTHR13269
1503	P86791	P38273	Yes	No	PTHR13056	PTHR13056
1504	Q14683	P32908	Yes	Yes	PTHR18937	PTHR18937
1505	P19623	Q12074	Yes	Yes	PTHR11558	PTHR11558
1506	Q6NUQ1	P33891	Yes	No	PTHR13520	PTHR13520
1507	Q9NSE4	P48526	Yes	Yes	PTHR42765	PTHR42765
1508	Q96S55	P40151	Yes	No	PTHR13779	PTHR13779
1509	A0A1W2PR95	Q04372	Yes	No	PTHR10933	PTHR10933
1510	P13796	P32599	Yes	No	PTHR19961	PTHR19961
1511	Q9BZG8	P40487	Yes	Yes	PTHR10762	PTHR10762
1512	Q6UWP2	Q05016	Yes	Yes	PTHR43115	PTHR42901
1513	Q8IWA0	Q02931	Yes	No	PTHR44215	PTHR44215
1514	Q8TDB8	P32465	Yes	No	PTHR23503	PTHR48022
1515	Q9GZV3	P33413	Yes	No	PTHR45897	PTHR46154
1516	Q9BVC3	P25559	Yes	Yes	PTHR13395	PTHR13395
1517	Q92643	P49018	Yes	No	PTHR48067	PTHR48067
1518	O94952	Q05930	Yes	No	PTHR31350	
1519	P00846	P00854	Yes	Yes	PTHR11410	PTHR11410
1520	Q8NHQ9	P25808	Yes	Yes	PTHR24031	PTHR24031
1521	P61221	Q03195	Yes	Yes	PTHR19248	PTHR19248
1522	Q00610	P22137	Yes	Yes	PTHR10292	PTHR10292
1523	Q16719	Q05979	Yes	Yes	PTHR14084	PTHR14084
1524	Q99460	P32565	Yes	Yes	PTHR10943	PTHR10943
1525	Q86TP1	P38698	Yes	Yes	PTHR12112	PTHR12112
1526	O14602	P38912	Yes	No	PTHR21668	PTHR21668
1527	O15439	P39109	Yes	Yes	PTHR24223	PTHR24223
1528	Q9H2K0	P47015	Yes	No	PTHR10938	
1529	Q96H22	P38907	Yes	No	PTHR46790	
1530	Q9BRJ2	P38300	Yes	No	PTHR28554	PTHR13333
1531	P21283	P31412	Yes	Yes	PTHR10137	PTHR10137
1532	Q00796	P35497	Yes	No	PTHR43161	PTHR43161
1533	Q5BJH7	P53845	Yes	No	PTHR14083	PTHR14083
1534	Q8TCJ2	P39007	Yes	Yes	PTHR13872	PTHR13872
1535	P48506	P32477	Yes	Yes	PTHR11164	PTHR11164
1536	Q96CQ1	P38127	Yes	Yes	PTHR45829	PTHR45829
1537	Q9BVC4	P41318	Yes	Yes	PTHR19842	PTHR19842
1538	Q8N3Y7	Q07530	Yes	No	PTHR24322	PTHR24322
1539	Q8TBZ6	Q12400	Yes	Yes	PTHR13563	PTHR13563
1540	O95427	P36051	Yes	Yes	PTHR12250	PTHR12250
1541	Q9H9Y4	Q08726	Yes	Yes	PTHR21231	PTHR21231
1542	P31153	P10659	Yes	Yes	PTHR11964	PTHR11964
1543	O60783	P10663	Yes	Yes	PTHR19836	PTHR19836
1544	O14735	P06197	Yes	Yes	PTHR15362	PTHR15362
1545	Q32NB8	P25578	Yes	Yes	PTHR12586	PTHR12586
1546	Q5VTE6	Q03210	Yes	No	PTHR12121	PTHR12121
1547	Q9NPH2	P11986	Yes	Yes	PTHR11510	PTHR11510
1548	P61086	P21734	Yes	Yes	PTHR24068	PTHR24068
1549	P63173	P49167	Yes	Yes	PTHR10965	PTHR10965
1550	P23921	P21524	Yes	Yes	PTHR11573	PTHR11573
1551	P23921	P21672	Yes	Yes	PTHR11573	PTHR11573
1552	P51649	P38067	Yes	Yes	PTHR43353	PTHR43353
1553	P36542	P38077	Yes	Yes	PTHR11693	PTHR11693
1554	Q96MV1	P47153	Yes	Yes	PTHR13439	PTHR13439
1555	P40692	P38920	Yes	Yes	PTHR10073	PTHR10073
1556	Q04837	P32445	Yes	No	PTHR10302	PTHR10302
1557	Q96QE5	Q03702	Yes	No	PTHR21053	PTHR28072
1558	Q96F10	Q06592	Yes	No	PTHR10545	PTHR10545
1559	Q7Z7H8	P36521	Yes	No	PTHR11560	PTHR11560
1560	P43155	P32796	Yes	Yes	PTHR22589	PTHR22589
1561	Q9UKR5	P40030	Yes	Yes	PTHR15451	PTHR15451
1562	Q9H7F0	Q12697	Yes	Yes	PTHR45630	PTHR45630
1563	Q8IVV7	P38263	Yes	No	PTHR15898	PTHR14534
1564	Q02080	P38128	Yes	No	PTHR11945	PTHR11945
1565	Q99798	P19414	Yes	Yes	PTHR43160	PTHR43160
1566	Q99798	P39533	Yes	Yes	PTHR43160	PTHR43160
1567	P62820	P01123	Yes	Yes	PTHR24073	PTHR24073
1568	Q9UJX5	Q04601	Yes	No	PTHR13260	PTHR13260
1569	Q9H7D7	P25569	Yes	No	PTHR22838	PTHR22838
1570	P25205	P24279	Yes	No	PTHR11630	PTHR11630
1571	Q9P2J5	P26637	Yes	Yes	PTHR45794	PTHR45794
1572	Q13889	Q12004	Yes	Yes	PTHR12831	PTHR12831
1573	Q6P158	Q06698	Yes	No	PTHR18934	PTHR18934
1574	O75643	P32639	Yes	Yes	PTHR24075	PTHR24075
1575	O75643	P53327	Yes	Yes	PTHR24075	PTHR47961
1576	Q2TAA5	P53954	Yes	No	PTHR45919	PTHR45919
1577	Q504Q3	P53010	Yes	No	PTHR15728	PTHR15728
1578	P56192	P00958	Yes	No	PTHR45765	PTHR45765
1579	Q9UGM6	P04803	Yes	Yes	PTHR43766	PTHR43766
1580	P07900	P15108	Yes	No	PTHR11528	PTHR11528
1581	Q8TD22	Q12029	Yes	Yes	PTHR11153	PTHR11153
1582	Q9Y2X3	Q12499	Yes	Yes	PTHR10894	PTHR10894
1583	P35606	P41811	Yes	Yes	PTHR19876	PTHR19876
1584	Q9H9Y6	P22138	Yes	Yes	PTHR20856	PTHR20856
1585	O43292	P39012	Yes	Yes	PTHR13304	PTHR13304
1586	P63220	P0C0V8	Yes	Yes	PTHR10442	PTHR10442
1587	P63220	Q3E754	Yes	No	PTHR10442	PTHR10442
1588	Q9H1J1	P48412	Yes	No	PTHR13112	PTHR13112
1589	P09622	P09624	Yes	Yes	PTHR22912	PTHR22912
1590	Q9Y2P8	Q08096	Yes	Yes	PTHR11096	PTHR11096
1591	P30049	Q12165	Yes	Yes	PTHR13822	PTHR13822
1592	P47813	P38912	Yes	Yes	PTHR21668	PTHR21668
1593	P57740	P52891	Yes	No	PTHR13003	PTHR13003
1594	Q15181	P00817	Yes	Yes	PTHR10286	PTHR10286
1595	Q9UKF6	Q06224	Yes	Yes	PTHR11203	PTHR11203
1596	P25705	P07251	Yes	Yes	PTHR48082	PTHR48082
1597	Q9BPU6	P32375	Yes	No	PTHR11647	PTHR43668
1598	Q02127	P28272	Yes	Yes	PTHR48109	PTHR48109
1599	Q5T440	P47158	Yes	No	PTHR22602	PTHR22602
1600	Q9H8X2	Q06667	Yes	No	PTHR14456	PTHR14456
1601	P06132	P32347	Yes	Yes	PTHR21091	PTHR21091
1602	P30405	P14832	Yes	Yes	PTHR11071	PTHR11071
1603	Q9NZ01	Q99190	Yes	Yes	PTHR10556	PTHR10556
1604	Q9H553	P43636	Yes	Yes	PTHR45918	PTHR45918
1605	P27635	P41805	Yes	Yes	PTHR11726	PTHR11726
1606	Q14690	Q05022	Yes	Yes	PTHR23270	PTHR23270
1607	Q96AA3	P38206	Yes	Yes	PTHR13117	PTHR13117
1608	Q9Y256	Q03530	Yes	No	PTHR13046	PTHR13046
1609	Q9UBU8	Q12432	Yes	Yes	PTHR10880	PTHR10880
1610	O00264	Q12091	Yes	No	PTHR10281	PTHR10281
1611	O00567	Q12460	Yes	No	PTHR10894	PTHR10894
1612	Q5MNZ9	P43601	Yes	No	PTHR11227	PTHR11227
1613	P23025	P28519	Yes	No	PTHR10142	PTHR10142
1614	Q96Q05	Q04183	Yes	No	PTHR21512	PTHR21512
1615	Q5JTH9	Q12754	Yes	Yes	PTHR21576	PTHR21576
1616	Q15645	P38126	Yes	No	PTHR45991	PTHR45991
1617	O75879	P33893	Yes	Yes	PTHR11659	PTHR11659
1618	P36578	P10664	Yes	No	PTHR19431	PTHR19431
1619	Q5HYK3	P49017	Yes	Yes	PTHR43591	PTHR43591
1620	Q96DW6	Q07534	Yes	Yes	PTHR46181	PTHR46181
1621	Q9Y2K2	P34244	Yes	No	PTHR24346	PTHR24343
1622	Q15274	P43619	Yes	Yes	PTHR32179	PTHR32179
1623	Q15493	P38235	Yes	No	PTHR10907	PTHR10907
1624	P39656	P33767	Yes	Yes	PTHR10830	PTHR10830
1625	P00414	P00420	Yes	Yes	PTHR11403	PTHR11403
1626	Q96A05	P22203	Yes	No	PTHR45715	PTHR45715
1627	Q9H9F9	P53946	Yes	No	PTHR11937	PTHR11937
1628	P78316	Q99207	Yes	No	PTHR23183	PTHR23183
1629	O94906	P19735	Yes	Yes	PTHR11246	PTHR11246
1630	O43741	Q04739	Yes	No	PTHR10343	PTHR10343
1631	Q8N1F7	P34077	Yes	Yes	PTHR11225	PTHR11225
1632	Q92747	P38328	Yes	Yes	PTHR10709	PTHR10709
1633	Q96H20	Q12483	Yes	Yes	PTHR12806	PTHR12806
1634	O60506	P32831	Yes	No	PTHR21245	PTHR48024
1635	Q96CF2	P39929	Yes	No	PTHR22761	PTHR22761
1636	Q9H1D9	P32910	Yes	No	PTHR12780	PTHR12780
1637	P34949	P29952	Yes	Yes	PTHR10309	PTHR10309
1638	Q9Y6Q5	Q00776	Yes	No	PTHR10529	PTHR10529
1639	Q8WUM4	Q12033	Yes	Yes	PTHR23030	PTHR23030
1640	P46940	Q12280	Yes	No	PTHR14149	PTHR14149
1641	P10746	P06174	Yes	Yes	PTHR12390	PTHR12390
1642	Q15067	P13711	Yes	Yes	PTHR10909	PTHR10909
1643	P53618	P41810	Yes	Yes	PTHR10635	PTHR10635
1644	P42345	P32600	Yes	Yes	PTHR11139	PTHR11139
1645	P42345	P35169	Yes	Yes	PTHR11139	PTHR11139
1646	O75390	P00890	Yes	Yes	PTHR11739	PTHR11739
1647	Q9Y276	P32839	Yes	Yes	PTHR23070	PTHR23070
1648	O43663	P50275	Yes	No	PTHR19321	PTHR19321
1649	Q6P1K8	Q04673	Yes	Yes	PTHR12695	PTHR12695
1650	O95214	P47111	Yes	Yes	PTHR12050	PTHR12050
1651	O00311	P06243	Yes	No	PTHR11909	PTHR11909
1652	P06744	P12709	Yes	Yes	PTHR11469	PTHR11469
1653	Q14181	P38121	Yes	No	PTHR23061	PTHR23061
1654	P04792	P15992	Yes	No	PTHR45640	PTHR43670
1655	Q8WVM8	P22213	Yes	Yes	PTHR11679	PTHR11679
1656	P61962	Q12523	Yes	No	PTHR19919	PTHR19919
1657	P13807	P23337	Yes	Yes	PTHR10176	PTHR10176
1658	Q9UK97	Q12347	Yes	Yes	PTHR12874	PTHR12874
