	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
3978	Q12959	G5ECY0	Yes	No	PTHR23119	PTHR23119
3979	Q13241	Q1ZXU1	Yes	No	PTHR22800	PTHR22802
3980	Q9GZP9	Q21997	Yes	Yes	PTHR11009	PTHR11009
3981	Q6P996	B1Q254	Yes	Yes	PTHR42735	PTHR42735
3982	Q9UHB9	Q20822	Yes	Yes	PTHR12860	PTHR12860
3983	P30531	G5EF43	Yes	Yes	PTHR11616	PTHR11616
3984	P34896	P50432	Yes	Yes	PTHR11680	PTHR11680
3985	P28070	P90868	Yes	Yes	PTHR11599	PTHR11599
3986	Q92783	O01498	Yes	No	PTHR45929	PTHR45929
3987	Q04656	G5EE14	Yes	Yes	PTHR43520	PTHR43520
3988	Q8IU89	G5ED45	Yes	No	PTHR12560	PTHR12560
3989	Q9H6X4	Q7JNC1	Yes	No	PTHR13558	PTHR13558
3990	Q9GZP4	Q95ZI6	Yes	Yes	PTHR12175	PTHR12175
3991	Q9NVG8	Q20436	Yes	Yes	PTHR22957	PTHR22957
3992	Q9P0L2	Q21017	Yes	No	PTHR24346	PTHR24343
3993	Q9NRX2	Q9N3F3	Yes	Yes	PTHR14413	PTHR14413
3994	Q9Y3D6	Q6AHP8	Yes	Yes	PTHR13247	PTHR13247
3995	Q495M3	O45936	Yes	No	PTHR22950	PTHR22950
3996	P12882	Q21000	Yes	Yes	PTHR45615	PTHR45615
3997	P12882	P12844	Yes	Yes	PTHR45615	PTHR45615
3998	P12882	P02566	Yes	Yes	PTHR45615	PTHR45615
3999	P12882	P02567	Yes	Yes	PTHR45615	PTHR45615
4000	P12882	P12845	Yes	Yes	PTHR45615	PTHR45615
4001	P00846	P24888	Yes	No	PTHR11410	PTHR11410
4002	P52569	O17167	Yes	No	PTHR43243	PTHR43243
4003	Q9NTM9	P34630	Yes	Yes	PTHR12598	PTHR12598
4004	Q5T013	Q11185	Yes	Yes	PTHR43489	PTHR43489
4005	P07195	Q27888	Yes	Yes	PTHR43128	PTHR43128
4006	Q9H553	Q19265	Yes	Yes	PTHR45918	PTHR45918
4007	P53396	P90731	Yes	Yes	PTHR23118	PTHR23118
4008	P53396	P53585	Yes	Yes	PTHR23118	PTHR23118
4009	Q96NC0	P34670	Yes	Yes	PTHR45986	PTHR45986
4010	O75600	Q22768	Yes	Yes	PTHR13693	PTHR13693
4011	Q8IUR0	Q9NA81	Yes	Yes	PTHR20902	PTHR20902
4012	Q9H1K1	O45948	Yes	Yes	PTHR10093	PTHR10093
4013	P48651	O18143	Yes	No	PTHR15362	PTHR15362
4014	Q92845	G5EEE6	Yes	Yes	PTHR15605	PTHR15605
4015	Q9UJU6	Q9XUT0	Yes	No	PTHR14167	PTHR10829
4016	O95164	Q7YX48	Yes	Yes	PTHR13169	PTHR13169
4017	P29083	G5EG49	Yes	No	PTHR13097	PTHR13097
4018	P41250	Q10039	Yes	Yes	PTHR10745	PTHR10745
4019	O94832	G5ECZ0	Yes	Yes	PTHR13140	PTHR13140
4020	Q969Y2	Q9XTZ1	Yes	Yes	PTHR42714	PTHR42714
4021	P62487	Q9N3C9	Yes	Yes	PTHR12709	PTHR12709
4022	Q9HDC9	Q22437	Yes	No	PTHR10426	PTHR10426
4023	P43246	Q9TXR4	Yes	Yes	PTHR11361	PTHR11361
4024	O14757	Q9N3Z3	Yes	Yes	PTHR24343	PTHR24343
4025	Q96GC9	Q9XWU8	Yes	Yes	PTHR10281	PTHR10281
4026	P13010	Q21829	Yes	No	PTHR12604	PTHR12604
4027	O43765	Q21746	Yes	Yes	PTHR45831	PTHR45831
4028	Q7Z3V4	Q9XXE6	Yes	Yes	PTHR45700	PTHR45700
4029	O43674	H2KYV1	Yes	No	PTHR13178	PTHR13178
4030	P56589	Q18028	Yes	No	PTHR28080	PTHR28080
4031	Q96G04	P30643	Yes	Yes	PTHR14614	PTHR14614
4032	Q92609	Q17491	Yes	No	PTHR22957	PTHR22957
4033	Q92698	G5EEN6	Yes	Yes	PTHR45629	PTHR45629
4034	Q4ADV7	Q09417	Yes	Yes	PTHR22746	PTHR22746
4035	O60760	Q9NAB4	Yes	No	PTHR11571	PTHR11571
4036	P43034	Q9NDC9	Yes	Yes	PTHR44129	PTHR44129
4037	Q8NHQ9	P34640	Yes	Yes	PTHR24031	PTHR24031
4038	Q9H3N1	G5EC91	Yes	No	PTHR46107	PTHR46107
4039	Q96CW1	P35603	Yes	Yes	PTHR10529	PTHR10529
4040	P35579	Q20641	Yes	Yes	PTHR45615	PTHR45615
4041	P35579	G5EBY3	Yes	Yes	PTHR45615	PTHR45615
4042	P35579	Q21000	Yes	Yes	PTHR45615	PTHR45615
4043	P35579	P12844	Yes	Yes	PTHR45615	PTHR45615
4044	P35579	P02566	Yes	Yes	PTHR45615	PTHR45615
4045	Q9UBQ0	Q86D99	Yes	Yes	PTHR11124	PTHR11124
4046	P62826	O17915	Yes	Yes	PTHR24071	PTHR24071
4047	Q7RTV0	G5EBY6	Yes	Yes	PTHR13120	PTHR13120
4048	A4D1E9	Q95QU5	Yes	Yes	PTHR11702	PTHR11702
4049	P19623	B4E3X6	Yes	Yes	PTHR11558	PTHR11558
4050	Q676U5	Q19124	Yes	Yes	PTHR19878	PTHR19878
4051	P21549	Q94055	Yes	Yes	PTHR21152	PTHR21152
4052	Q8TCG2	Q23083	Yes	No	PTHR12865	PTHR12865
4053	O60828	O16786	Yes	No	PTHR21737	PTHR21737
4054	P48304	Q18821	Yes	No	PTHR22803	PTHR22802
4055	P21127	Q09437	Yes	No	PTHR24056	PTHR24056
4056	Q15185	Q23280	Yes	No	PTHR22932	PTHR22932
4057	Q8IZY2	Q1RS86	Yes	No	PTHR19229	PTHR19229
4058	Q504Q3	P53015	Yes	Yes	PTHR15728	PTHR15728
4059	Q86XP3	Q93382	Yes	No	PTHR24031	PTHR24031
4060	Q9H1B5	Q965Q8	Yes	No	PTHR46025	PTHR46025
4061	Q9NY57	Q21483	Yes	Yes	PTHR24356	PTHR24356
4062	Q7L1T6	Q9XWF1	Yes	Yes	PTHR46237	
4063	Q15904	Q9TYW1	Yes	No	PTHR12471	PTHR12471
4064	Q14696	Q8IG33	Yes	No	PTHR17600	PTHR17600
4065	Q96I51	G5EEZ1	Yes	Yes	PTHR46337	PTHR46337
4066	Q6ZMI3	G5EGP1	Yes	No	PTHR23192	PTHR23192
4067	P15927	Q95Y97	Yes	Yes	PTHR13989	PTHR13989
4068	P23634	Q95XP5	Yes	Yes	PTHR24093	PTHR24093
4069	P23634	Q9TYP9	Yes	Yes	PTHR24093	PTHR24093
4070	P23634	G5EFR6	Yes	Yes	PTHR24093	PTHR24093
4071	Q5T9A4	Q20748	Yes	Yes	PTHR23075	PTHR23075
4072	O60551	P46548	Yes	Yes	PTHR11377	PTHR11377
4073	O94874	Q17750	Yes	No	PTHR31057	PTHR31057
4074	Q9UGB7	Q65CM5	Yes	Yes	PTHR12588	PTHR12588
4075	O94822	Q65XX2	Yes	No	PTHR12389	PTHR12389
4076	P24863	Q9TYP2	Yes	Yes	PTHR10026	PTHR10026
4077	Q9NX38	P34452	Yes	No	PTHR13651	PTHR13651
4078	O75694	Q95Y15	Yes	Yes	PTHR10350	PTHR10350
4079	O43147	I2HAA0	Yes	No	PTHR22957	PTHR22957
4080	Q93009	Q7JKC3	Yes	Yes	PTHR24006	PTHR24006
4081	P09622	O17953	Yes	Yes	PTHR22912	PTHR22912
4082	P56705	P34888	Yes	Yes	PTHR12027	PTHR12027
4083	P62913	Q19162	Yes	Yes	PTHR11994	PTHR11994
4084	Q8TBJ4	Q22250	Yes	Yes	PTHR10165	PTHR10165
4085	Q92917	Q21924	Yes	No	PTHR15818	PTHR15818
4086	Q9NVT9	Q9XUU5	Yes	Yes	PTHR46840	PTHR28592
4087	P05023	P90735	Yes	Yes	PTHR43294	PTHR43294
4088	P05023	G5EFV6	Yes	Yes	PTHR43294	PTHR43294
4089	Q9BT22	Q22797	Yes	Yes	PTHR13036	PTHR13036
4090	Q9Y6K8	G5EC85	Yes	No	PTHR23359	PTHR23359
4091	Q9HB40	G5EDP0	Yes	Yes	PTHR11802	PTHR11802
4092	Q9GZY4	D6RYE0	Yes	No	PTHR47148	PTHR47148
4093	Q5PT55	Q33BL1	Yes	No	PTHR10361	PTHR10361
4094	Q9UBP0	Q8MNV0	Yes	No	PTHR23074	PTHR23074
4095	Q13889	Q09645	Yes	Yes	PTHR12831	PTHR12831
4096	Q14738	A9UJN4	Yes	Yes	PTHR10257	PTHR10257
4097	O60291	Q17911	Yes	No	PTHR22996	PTHR22996
4098	Q9H237	Q22329	Yes	No	PTHR13906	PTHR13906
4099	Q8IXL6	Q9XTW2	Yes	No	PTHR12450	PTHR12450
4100	Q08493	Q22000	Yes	No	PTHR11347	PTHR11347
4101	Q9ULM0	G5ED24	Yes	No	PTHR22903	PTHR22903
4102	P11117	Q10944	Yes	Yes	PTHR11567	PTHR11567
4103	Q8NHE4	Q20591	Yes	Yes	PTHR12263	PTHR12263
4104	Q8N8R3	Q8I4M0	Yes	Yes	PTHR45624	PTHR45624
4105	Q8IY21	Q09475	Yes	Yes	PTHR44533	PTHR44533
4106	P29375	Q23541	No	Yes	PTHR10694	PTHR10694
4107	Q709F0	O01590	No	Yes	PTHR48083	PTHR48083
4108	Q8N5K1	A7LPG5	No	Yes	PTHR13680	PTHR13680
4109	O95758	Q18999	No	Yes	PTHR15592	PTHR15592
4110	Q9BQE3	P91910	No	Yes	PTHR11588	PTHR11588
4111	Q9BQE3	P34690	No	Yes	PTHR11588	PTHR11588
4112	Q9BQE3	G5EDD4	No	Yes	PTHR11588	PTHR11588
4113	Q9BQE3	Q20221	No	Yes	PTHR11588	PTHR11588
4114	Q9BQE3	H2L2E8	No	Yes	PTHR11588	PTHR11588
4115	Q9BQE3	Q19490	No	Yes	PTHR11588	PTHR11588
4116	Q9BQE3	P91873	No	Yes	PTHR11588	PTHR11588
4117	Q9BQE3	O18154	No	Yes	PTHR11588	PTHR11588
4118	Q9BQE3	P52274	No	Yes	PTHR11588	PTHR11588
4119	Q0D2K0	G4S7C7	No	Yes	PTHR12570	PTHR12570
4120	Q9Y666	H2KZC3	No	Yes	PTHR11827	PTHR11827
4121	Q9Y666	S6FWN4	No	Yes	PTHR11827	PTHR11827
4122	Q9Y666	Q09573	No	Yes	PTHR11827	PTHR11827
4123	Q9UF02	Q20713	No	Yes	PTHR12107	PTHR21215
4124	P02462	P17140	No	Yes	PTHR24023	PTHR24023
4125	P12235	G5EFW8	No	Yes	PTHR45635	PTHR45635
4126	O14672	G5EFD9	No	Yes	PTHR45702	PTHR45702
4127	Q6ZNC8	G5EC53	No	Yes	PTHR13906	PTHR13906
4128	Q9UBF2	Q22498	No	Yes	PTHR10261	PTHR10261
4129	P28799	Q9U362	No	Yes	PTHR12274	PTHR12274
4130	Q8N6R1	Q93838	No	Yes	PTHR15601	PTHR15601
4131	P07858	P43509	No	Yes	PTHR12411	PTHR12411
4132	Q6P5R6	P52819	No	Yes	PTHR10064	PTHR10064
4133	Q9BUZ4	G5EG80	No	Yes	PTHR10131	PTHR10131
4134	Q562R1	P10986	No	Yes	PTHR11937	PTHR11937
4135	Q562R1	P0DM42	No	Yes	PTHR11937	PTHR11937
4136	Q562R1	P0DM41	No	Yes	PTHR11937	PTHR11937
4137	Q562R1	P10984	No	Yes	PTHR11937	PTHR11937
4138	Q562R1	O45815	No	Yes	PTHR11937	PTHR11937
4139	P58743	G5EFB2	No	Yes	PTHR11814	PTHR11814
4140	Q13733	O16436	No	Yes	PTHR43294	PTHR43294
4141	Q13733	O16331	No	Yes	PTHR43294	PTHR43294
4142	P48058	P34299	No	Yes	PTHR18966	PTHR18966
4143	O43143	Q9BKQ8	No	Yes	PTHR18934	PTHR18934
4144	O60602	Q23580	No	Yes	PTHR24365	PTHR24366
4145	P19784	P18334	No	Yes	PTHR24054	PTHR24054
4146	P19526	A5Z2X3	No	Yes	PTHR11927	PTHR22898
4147	Q9HB15	F5GUD1	No	Yes	PTHR11003	PTHR11003
4148	B7ZAQ6	Q9U1S3	No	Yes	PTHR15948	PTHR15948
4149	Q9UKK6	Q9U757	No	Yes	PTHR12612	PTHR12612
4150	O15083	O44490	No	Yes	PTHR18861	PTHR18861
4151	P28472	O18276	No	Yes	PTHR18945	PTHR18945
4152	P09211	P10299	No	Yes	PTHR11571	PTHR11571
4153	O75083	O17939	No	Yes	PTHR19856	PTHR19856
4154	Q8N9F7	Q9UAW8	No	Yes	PTHR42758	PTHR46320
4155	Q13885	P41937	No	Yes	PTHR11588	PTHR11588
4156	Q13885	Q18817	No	Yes	PTHR11588	PTHR11588
4157	Q13885	P12456	No	Yes	PTHR11588	PTHR11588
4158	Q13885	P52275	No	Yes	PTHR11588	PTHR11588
4159	Q13885	O17921	No	Yes	PTHR11588	PTHR11588
4160	Q13488	P30628	No	Yes	PTHR11629	PTHR11629
4161	Q13488	G5EGP4	No	Yes	PTHR11629	PTHR11629
4162	Q9H0U3	P34669	No	Yes	PTHR12692	PTHR12692
4163	P32298	Q09537	No	Yes	PTHR24355	PTHR24355
4164	O60760	Q21945	No	Yes	PTHR11571	PTHR11571
4165	P05023	O16436	No	Yes	PTHR43294	PTHR43294
4166	P05023	O16331	No	Yes	PTHR43294	PTHR43294
4167	Q96JJ3	Q8STE5	No	Yes	PTHR12771	PTHR12771
4168	P36959	O16294	No	Yes	PTHR43170	PTHR43170
4169	Q07869	P41830	No	Yes	PTHR24082	PTHR24082
4170	P18428	O17768	No	Yes	PTHR10504	PTHR10504
4171	Q8TBQ9	A0A2K5ATW7	No	Yes	PTHR13229	PTHR13229
4172	Q01959	Q03614	No	Yes	PTHR11616	PTHR11616
4173	O95562	Q7YTP0	No	Yes	PTHR23137	PTHR23137
4174	Q9UJS0	Q21153	No	Yes	PTHR45678	PTHR45678
4175	Q9NSD5	G5EF43	No	Yes	PTHR11616	PTHR11616
4176	O60423	U4PBV8	No	Yes	PTHR24092	PTHR24092
4177	O60423	Q9U280	No	Yes	PTHR24092	PTHR24092
4178	O95848	Q95ZW9	No	Yes	PTHR11839	PTHR11839
4179	Q15029	P29691	No	Yes	PTHR42908	PTHR42908
4180	Q15418	Q21734	No	Yes	PTHR24351	PTHR24351
4181	Q8N966	O62144	No	Yes	PTHR22883	PTHR22883
4182	Q9UPY3	P34529	No	Yes	PTHR14950	PTHR14950
4183	Q9NVI7	Q20748	No	Yes	PTHR23075	PTHR23075
4184	P48066	G5EF43	No	Yes	PTHR11616	PTHR11616
4185	Q9Y6C5	Q09614	No	Yes	PTHR46022	PTHR46022
4186	Q71U36	P91910	No	Yes	PTHR11588	PTHR11588
4187	Q71U36	P34690	No	Yes	PTHR11588	PTHR11588
4188	Q71U36	Q20221	No	Yes	PTHR11588	PTHR11588
4189	Q71U36	G5EDD4	No	Yes	PTHR11588	PTHR11588
4190	Q71U36	H2L2E8	No	Yes	PTHR11588	PTHR11588
4191	Q71U36	Q19490	No	Yes	PTHR11588	PTHR11588
4192	Q71U36	P91873	No	Yes	PTHR11588	PTHR11588
4193	Q71U36	O18154	No	Yes	PTHR11588	PTHR11588
4194	Q71U36	P52274	No	Yes	PTHR11588	PTHR11588
4195	P14091	Q21966	No	Yes	PTHR47966	PTHR47966
4196	A0PK00	O76687	No	Yes	PTHR21433	PTHR21433
4197	P08238	Q22235	No	Yes	PTHR11528	PTHR11528
4198	Q8TBH0	Q9XXI0	No	Yes	PTHR11188	PTHR11188
4199	Q7Z7J7	Q9XVU1	No	Yes	PTHR12489	PTHR12489
4200	P10619	P52717	No	Yes	PTHR11802	PTHR11802
4201	P35626	Q09639	No	Yes	PTHR24355	PTHR24355
4202	P08754	P51875	No	Yes	PTHR10218	PTHR10218
4203	P54198	Q09589	No	Yes	PTHR13831	PTHR13831
4204	P04066	P49713	No	Yes	PTHR10030	PTHR10030
4205	Q9UBC5	G5ECZ0	No	Yes	PTHR13140	PTHR13140
4206	Q9UBC5	Q19901	No	Yes	PTHR13140	PTHR13140
4207	Q71DI3	K7ZUH9	No	Yes	PTHR11426	PTHR11426
4208	Q8TDI0	Q22516	No	Yes	PTHR45623	PTHR45623
4209	Q8TDI0	G5EBZ4	No	Yes	PTHR45623	PTHR45623
4210	O00141	Q2PJ68	No	Yes	PTHR24356	PTHR24356
4211	Q16762	O17730	No	Yes	PTHR11364	PTHR11364
4212	Q04727	O02482	No	Yes	PTHR10814	PTHR10814
4213	O43304	Q03606	No	Yes	PTHR23324	PTHR23324
4214	A6NI28	H2KZV6	No	Yes	PTHR12552	PTHR12552
4215	Q15717	Q20084	No	Yes	PTHR10352	PTHR24012
4216	Q9UL62	P34586	No	Yes	PTHR10117	PTHR10117
4217	Q9NZC7	Q19062	No	Yes	PTHR24320	PTHR24320
4218	P30085	Q20230	No	Yes	PTHR23359	PTHR23359
4219	P54652	P09446	No	Yes	PTHR19375	PTHR19375
4220	P54652	G5ECU5	No	Yes	PTHR19375	PTHR19375
4221	P54652	O45246	No	Yes	PTHR19375	PTHR19375
4222	P54652	P27420	No	Yes	PTHR19375	PTHR19375
4223	P54652	P20163	No	Yes	PTHR19375	PTHR19375
4224	P54652	P11141	No	Yes	PTHR19375	PTHR19375
4225	P42685	O45539	No	Yes	PTHR24418	PTHR24418
4226	Q9BY50	Q9N3D0	No	Yes	PTHR10806	PTHR10806
4227	Q99683	Q21029	No	Yes	PTHR11584	PTHR11584
4228	P14625	Q18688	No	Yes	PTHR11528	PTHR11528
4229	Q14562	Q09530	No	Yes	PTHR18934	PTHR18934
4230	Q15833	P34815	No	Yes	PTHR11679	PTHR11679
4231	Q70JA7	Q7Z1Z1	No	Yes	PTHR12369	PTHR12369
4232	Q9HCK5	Q9XVI3	No	Yes	PTHR22891	PTHR22891
4233	Q9BZ29	A0A0K3AR51	No	Yes	PTHR23317	PTHR23317
4234	Q6ZW05	P91346	No	Yes	PTHR10796	PTHR10796
4235	Q96G23	G5ED45	No	Yes	PTHR12560	PTHR12560
4236	P07900	Q22235	No	Yes	PTHR11528	PTHR11528
4237	Q3ZAQ7	A5JYQ9	No	Yes	PTHR31792	PTHR31792
4238	Q92901	P50880	No	Yes	PTHR11363	PTHR11363
4239	Q9Y2T4	G5EDR3	No	Yes	PTHR11871	PTHR11871
4240	P62195	Q8MXF1	No	Yes	PTHR23073	PTHR23073
4241	Q96KP4	O18000	No	Yes	PTHR43270	PTHR43270
4242	P41091	Q95XR0	No	Yes	PTHR42854	PTHR42854
4243	O75145	Q21049	No	Yes	PTHR12587	PTHR12587
4244	O60256	Q23166	No	Yes	PTHR10210	PTHR10210
4245	Q8N1T3	G5ECZ0	No	Yes	PTHR13140	PTHR13140
4246	Q9Y5U9	Q7YTG6	No	Yes	PTHR15858	PTHR15858
4247	Q04609	P91406	No	Yes	PTHR10404	PTHR10404
4248	Q9UIJ5	Q8I0G4	No	Yes	PTHR22883	PTHR22883
4249	Q96FJ2	Q22799	No	Yes	PTHR11886	PTHR11886
4250	O43505	A0A0K3AUU0	No	Yes	PTHR46420	PTHR47411
4251	Q96FC7	A4UVL8	No	Yes	PTHR15698	PTHR15698
4252	Q9H361	Q9U302	No	Yes	PTHR24012	PTHR24012
4253	Q9H361	Q19579	No	Yes	PTHR24012	PTHR24012
4254	Q8TCG2	O45318	No	Yes	PTHR12865	PTHR12865
4255	O15439	G5EFP3	No	Yes	PTHR24223	PTHR24223
4256	O15439	Q3S1M2	No	Yes	PTHR24223	PTHR24223
4257	O15439	Q20943	No	Yes	PTHR24223	PTHR24223
4258	O15439	Q19625	No	Yes	PTHR24223	PTHR24223
4259	O15439	Q9XW61	No	Yes	PTHR24223	PTHR24223
4260	O15439	Q19048	No	Yes	PTHR24223	PTHR24223
4261	O15439	G5EE72	No	Yes	PTHR24223	PTHR24223
4262	O75334	Q21049	No	Yes	PTHR12587	PTHR12587
4263	Q99613	O02328	No	Yes	PTHR13937	PTHR13937
4264	P08237	Q9TZL8	No	Yes	PTHR13697	PTHR13697
4265	P08237	Q27483	No	Yes	PTHR13697	PTHR13697
4266	P45983	Q8WQG9	No	Yes	PTHR24055	PTHR24055
4267	Q10469	O17560	No	Yes	PTHR12871	PTHR12871
4268	Q96HJ9	Q8MNU8	No	Yes	PTHR31716	PTHR31716
4269	Q9NY65	P91910	No	Yes	PTHR11588	PTHR11588
4270	Q9NY65	P34690	No	Yes	PTHR11588	PTHR11588
4271	Q9NY65	Q20221	No	Yes	PTHR11588	PTHR11588
4272	Q9NY65	H2L2E8	No	Yes	PTHR11588	PTHR11588
4273	Q9NY65	G5EDD4	No	Yes	PTHR11588	PTHR11588
4274	Q9NY65	Q19490	No	Yes	PTHR11588	PTHR11588
4275	Q9NY65	P91873	No	Yes	PTHR11588	PTHR11588
4276	Q9NY65	O18154	No	Yes	PTHR11588	PTHR11588
4277	Q9NY65	P52274	No	Yes	PTHR11588	PTHR11588
4278	Q8IWV7	P91133	No	Yes	PTHR21497	PTHR21497
4279	Q5T2T1	Q95XW5	No	Yes	PTHR23122	PTHR23122
4280	P20594	Q86GV3	No	Yes	PTHR11920	PTHR11920
4281	Q3ZCM7	P41937	No	Yes	PTHR11588	PTHR11588
4282	Q3ZCM7	Q18817	No	Yes	PTHR11588	PTHR11588
4283	Q3ZCM7	P52275	No	Yes	PTHR11588	PTHR11588
4284	Q3ZCM7	O17921	No	Yes	PTHR11588	PTHR11588
4285	Q3ZCM7	P12456	No	Yes	PTHR11588	PTHR11588
4286	P86790	Q9XVL8	No	Yes	PTHR13056	PTHR13056
4287	P31751	Q9XTG7	No	Yes	PTHR24356	PTHR24356
4288	Q8TBC3	O17001	No	Yes	PTHR15859	PTHR15859
4289	Q99880	Q27484	No	Yes	PTHR23428	PTHR23428
4290	Q14156	Q09263	No	Yes	PTHR12444	PTHR12444
4291	O60447	S6F527	No	Yes	PTHR22957	PTHR22957
4292	P54868	P54871	No	Yes	PTHR43323	PTHR43323
4293	P60983	Q8IAA5	No	Yes	PTHR11249	PTHR11249
4294	P62070	G5EBK8	No	Yes	PTHR24070	PTHR24070
4295	Q7Z406	P02566	No	Yes	PTHR45615	PTHR45615
4296	Q7Z406	P02567	No	Yes	PTHR45615	PTHR45615
4297	Q7Z406	P12845	No	Yes	PTHR45615	PTHR45615
4298	Q86W92	Q94071	No	Yes	PTHR12587	PTHR12587
4299	P51553	Q95YD8	No	Yes	PTHR11835	PTHR11835
4300	P57103	G5EF08	No	Yes	PTHR11878	PTHR11878
4301	Q15119	Q02332	No	Yes	PTHR11947	PTHR11947
4302	P68032	P10986	No	Yes	PTHR11937	PTHR11937
4303	P68032	P0DM42	No	Yes	PTHR11937	PTHR11937
4304	P68032	P0DM41	No	Yes	PTHR11937	PTHR11937
4305	P68032	P10984	No	Yes	PTHR11937	PTHR11937
4306	P68032	O45815	No	Yes	PTHR11937	PTHR11937
4307	P36873	P48727	No	Yes	PTHR11668	PTHR11668
4308	P36873	Q27497	No	Yes	PTHR11668	PTHR11668
4309	Q5JW98	Q18593	No	Yes	PTHR32261	PTHR32261
4310	P04075	P54216	No	Yes	PTHR11627	PTHR11627
4311	O75311	Q95Q97	No	Yes	PTHR18945	PTHR18945
4312	Q8N3Y3	Q21389	No	Yes	PTHR12270	PTHR12270
4313	Q8NFA0	Q8WT44	No	Yes	PTHR21646	PTHR21646
4314	Q9ULC5	V6CLI5	No	Yes	PTHR43272	PTHR43272
4315	Q9ULC5	Q9XWD1	No	Yes	PTHR43272	PTHR43272
4316	O43157	U4PRY7	No	Yes	PTHR22625	PTHR22625
4317	Q9H2T7	Q18476	No	Yes	PTHR12596	PTHR12596
4318	O60507	O77081	No	Yes	PTHR12788	PTHR12788
4319	P06396	Q21253	No	Yes	PTHR11977	PTHR11977
4320	O75185	G5EDU1	No	Yes	PTHR42861	PTHR42861
4321	P07947	O45539	No	Yes	PTHR24418	PTHR24418
4322	P0DP23	O16305	No	Yes	PTHR23050	PTHR23050
4323	P04406	P17330	No	Yes	PTHR10836	PTHR10836
4324	P04406	P04970	No	Yes	PTHR10836	PTHR10836
4325	P04406	P17331	No	Yes	PTHR10836	PTHR10836
4326	Q96NR3	Q9XXR9	No	Yes	PTHR10796	PTHR10796
4327	O43451	Q19004	No	Yes	PTHR22762	PTHR22762
4328	Q96GG9	Q9U3C8	No	Yes	PTHR12281	PTHR12281
4329	Q8WVM7	Q19555	No	Yes	PTHR11199	PTHR11199
4330	Q9H5Z1	Q20875	No	Yes	PTHR18934	PTHR18934
4331	Q9UBN4	Q8I6Y9	No	Yes	PTHR10117	PTHR10117
4332	Q6P1J6	Q8MXQ8	No	Yes	PTHR21325	PTHR21325
4333	P0DI82	O02173	No	Yes	PTHR12403	PTHR12403
4334	O75306	Q93873	No	Yes	PTHR11993	PTHR11993
4335	P28325	G5EDZ9	No	Yes	PTHR46186	PTHR46186
4336	P34947	Q09537	No	Yes	PTHR24355	PTHR24355
4337	P51795	G5EGT4	No	Yes	PTHR45711	PTHR45711
4338	P51808	Q19416	No	Yes	PTHR21255	PTHR21255
4339	O14734	Q19781	No	Yes	PTHR11066	PTHR11066
4340	Q7L0Y3	Q9BI62	No	Yes	PTHR13563	PTHR13563
4341	A8MYU2	Q95V25	No	Yes	PTHR10027	PTHR10027
4342	Q63HM1	Q18974	No	Yes	PTHR23024	PTHR23024
4343	Q6PEY2	P91910	No	Yes	PTHR11588	PTHR11588
4344	Q6PEY2	P34690	No	Yes	PTHR11588	PTHR11588
4345	Q6PEY2	Q20221	No	Yes	PTHR11588	PTHR11588
4346	Q6PEY2	G5EDD4	No	Yes	PTHR11588	PTHR11588
4347	Q6PEY2	H2L2E8	No	Yes	PTHR11588	PTHR11588
4348	Q6PEY2	Q19490	No	Yes	PTHR11588	PTHR11588
4349	Q6PEY2	P91873	No	Yes	PTHR11588	PTHR11588
4350	Q6PEY2	O18154	No	Yes	PTHR11588	PTHR11588
4351	Q6PEY2	P52274	No	Yes	PTHR11588	PTHR11588
4352	Q76MJ5	Q09499	No	Yes	PTHR13954	PTHR13954
4353	P51854	O17759	No	Yes	PTHR43195	PTHR43195
4354	P37802	O44788	No	Yes	PTHR47385	PTHR47385
4355	O95045	Q23588	No	Yes	PTHR43691	PTHR43691
4356	P63261	P10986	No	Yes	PTHR11937	PTHR11937
4357	P63261	P10984	No	Yes	PTHR11937	PTHR11937
4358	P63261	P0DM42	No	Yes	PTHR11937	PTHR11937
4359	P63261	P0DM41	No	Yes	PTHR11937	PTHR11937
4360	P63261	O45815	No	Yes	PTHR11937	PTHR11937
4361	O43286	G5EGS9	No	Yes	PTHR19300	PTHR19300
4362	Q9Y4L1	Q22758	No	Yes	PTHR45639	PTHR45639
4363	P14735	Q17593	No	Yes	PTHR43690	PTHR43690
4364	P14735	Q10040	No	Yes	PTHR43690	PTHR43690
4365	Q969J3	O01902	No	Yes	PTHR31634	PTHR31634
4366	Q6ICL3	Q22009	No	Yes	PTHR17985	PTHR17985
4367	O15318	Q9N3T3	No	Yes	PTHR15367	PTHR15367
4368	Q9GZT3	Q18724	No	Yes		
4369	Q8IVB4	G5ED88	No	Yes	PTHR10110	PTHR10110
4370	Q9BQL6	Q18685	No	Yes	PTHR16160	PTHR16160
4371	P33121	Q9XWD1	No	Yes	PTHR43272	PTHR43272
4372	P58004	Q9N4D6	No	Yes	PTHR12474	PTHR12474
4373	Q11130	G5EE06	No	Yes	PTHR11929	PTHR11929
4374	P84077	Q10943	No	Yes	PTHR11711	PTHR11711
4375	Q9NQ33	Q23579	No	Yes	PTHR13935	PTHR23349
4376	Q6V1X1	H2KZK7	No	Yes	PTHR11731	PTHR11731
4377	P16885	Q22070	No	Yes	PTHR10336	PTHR10336
4378	Q13237	O76360	No	Yes	PTHR24353	PTHR24353
