prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
Q9H0S4	Q9VIF6	Yes	Yes	PTHR24031	PTHR24031
Q16539	O61443	Yes	Yes	PTHR24055	PTHR24055
Q13347	O02195	Yes	Yes	PTHR19877	PTHR19877
O75311	Q94900	Yes	Yes	PTHR18945	PTHR18945
Q6P587	Q9VDE2	Yes	Yes	PTHR11820	PTHR11820
Q8IYP9	Q9VQK9	Yes	Yes	PTHR22883	PTHR22883
P61018	Q7KY04	Yes	No	PTHR47979	PTHR47979
Q5T5U3	X2JEI9	Yes	No	PTHR23175	PTHR23176
Q9BZE2	Q9W282	Yes	Yes	PTHR11142	PTHR11142
P0CG08	Q3ZAN1	Yes	Yes	PTHR15948	PTHR15948
Q9ULW3	Q9W394	Yes	No	PTHR12311	PTHR12311
Q9NUD9	Q9V7W1	Yes	Yes	PTHR12468	PTHR12468
P12956	Q23976	Yes	Yes	PTHR12604	PTHR12604
Q15596	M9ND53	Yes	No	PTHR10684	PTHR10684
Q8NI36	Q9VFV8	Yes	Yes	PTHR22840	PTHR22840
Q9UQ53	Q9VUH4	Yes	Yes	PTHR12062	PTHR12062
P14324	Q7KN61	Yes	Yes	PTHR11525	PTHR11525
P14317	Q9VDF4	Yes	No	PTHR45929	PTHR10829
Q9NPQ8	Q9W358	Yes	Yes	PTHR12425	PTHR12425
Q9NQE7	Q9VS02	Yes	Yes	PTHR11010	PTHR11010
P54840	Q9VFC8	Yes	No	PTHR10176	PTHR10176
Q5JR59	Q9VQM0	Yes	No	PTHR24200	PTHR24200
P27449	Q8IQG3	Yes	No	PTHR10263	PTHR10263
Q5TA45	Q9VAH9	Yes	Yes	PTHR11203	PTHR11203
Q13467	Q9VVX3	Yes	Yes	PTHR11309	PTHR11309
O95155	Q9VK44	Yes	No	PTHR13931	PTHR13931
Q9Y230	Q9V3K3	Yes	Yes	PTHR11093	PTHR11093
Q8NHM5	Q9VHH9	Yes	No	PTHR23123	PTHR23123
Q8IYR0	A1ZBX0	Yes	Yes	PTHR21442	PTHR21442
Q9Y259	Q8IMF4	Yes	No	PTHR22603	PTHR22603
P34903	Q24352	Yes	No	PTHR18945	PTHR18945
Q8IYA7	Q9VPL4	Yes	No	PTHR11211	PTHR11211
Q9NZK5	Q9VFS1	Yes	No	PTHR11409	PTHR11409
Q9UIA9	Q9GQN0	Yes	Yes	PTHR12596	PTHR12596
P52564	O62602	Yes	Yes	PTHR48013	PTHR48013
P13716	Q9VTV9	Yes	Yes	PTHR11458	PTHR11458
P23025	P28518	Yes	Yes	PTHR10142	PTHR10142
O43402	Q9W1Y1	Yes	No	PTHR12941	PTHR12941
Q8N9N7	Q9W3T9	Yes	Yes	PTHR16083	PTHR47186
O15371	Q9VCK0	Yes	Yes	PTHR12399	PTHR12399
Q16514	P49905	Yes	No	PTHR12264	PTHR12264
Q6PIW4	Q9VQN8	Yes	No	PTHR23074	PTHR23074
O14818	P22769	Yes	No	PTHR11599	PTHR11599
Q96FV9	Q9VNI8	Yes	No	PTHR13265	PTHR13265
O75165	A1Z7S0	Yes	Yes	PTHR36983	PTHR36983
Q86X95	Q9VVU4	Yes	No	PTHR13151	PTHR13151
Q9ULD9	P29617	Yes	No	PTHR21564	PTHR12198
P09471	P16378	Yes	Yes	PTHR10218	PTHR10218
Q9UKR5	Q9VDI6	Yes	No	PTHR15451	PTHR15451
Q9UIJ7	Q9VGU6	Yes	Yes	PTHR23359	PTHR23359
P32321	Q9VWA2	Yes	Yes	PTHR11086	PTHR11086
P62312	Q9W2P5	Yes	Yes	PTHR11021	PTHR11021
P13056	Q24142	Yes	No	PTHR24083	PTHR24083
O14645	Q9VGG6	Yes	Yes	PTHR13183	PTHR13183
Q9UNW1	Q9W438	Yes	Yes	PTHR20963	PTHR20963
O43395	Q9VW52	Yes	Yes	PTHR14212	PTHR14212
P30531	Q9V4E7	Yes	Yes	PTHR11616	PTHR11616
Q96G04	Q9VWJ9	Yes	Yes	PTHR14614	PTHR14614
Q5T9A4	Q9VEX6	Yes	Yes	PTHR23075	PTHR23075
Q96T37	Q7KMJ6	Yes	No	PTHR23189	PTHR23189
Q16763	Q9VX25	Yes	Yes	PTHR24068	PTHR24068
Q8N6T7	Q9VH08	Yes	Yes	PTHR47651	PTHR47651
P13010	Q9I7M8	Yes	Yes	PTHR12604	PTHR12604
Q14728	Q9V395	Yes	Yes	PTHR23504	PTHR23504
Q9HC58	Q5LJX8	Yes	No	PTHR10846	PTHR10846
P56192	A1ZBE9	Yes	Yes	PTHR45765	PTHR45765
Q86T03	Q9VT69	Yes	Yes	PTHR21014	PTHR21014
Q13191	Q9VSK2	Yes	No	PTHR23007	PTHR23007
Q8N5K1	Q9VAM6	Yes	Yes	PTHR13680	PTHR13680
Q9BVV7	Q9VMR0	Yes	No	PTHR13032	PTHR13032
Q9Y5R4	Q9VMD3	Yes	Yes	PTHR18895	PTHR18895
Q16394	Q9V730	Yes	Yes	PTHR11062	PTHR11062
Q15561	P30052	Yes	Yes	PTHR11834	PTHR11834
Q9Y324	Q9VL75	Yes	Yes	PTHR12416	PTHR12416
P62068	Q9VCT9	Yes	Yes	PTHR24006	PTHR24006
Q8NBS9	Q9VYV3	Yes	Yes	PTHR45672	PTHR45672
O43868	Q7K4A1	Yes	No	PTHR10590	PTHR10590
Q5VW00	Q9VGE3	Yes	No	PTHR19860	PTHR19860
P14927	Q9VXI6	Yes	No	PTHR12022	PTHR12022
P35914	Q9VM58	Yes	Yes	PTHR42738	PTHR42738
Q96L58	A1Z7G9	Yes	No	PTHR11214	PTHR11214
Q9NX08	Q7PL72	Yes	No	PTHR16231	
O00462	Q9VMY5	Yes	Yes	PTHR43730	PTHR43730
Q05048	Q9V9V0	Yes	Yes	PTHR44133	PTHR44133
Q9Y3A5	Q9VRY5	Yes	Yes	PTHR10927	PTHR10927
Q96AX1	Q9Y1I2	Yes	Yes	PTHR11679	PTHR11679
Q9H270	Q8SX81	Yes	No	PTHR23323	PTHR23323
Q9P281	Q3LHL9	Yes	No	PTHR12505	PTHR12505
Q8TDC3	Q9VUV4	Yes	No	PTHR24343	PTHR24343
Q6P2H8	A1Z6G9	Yes	Yes	PTHR12265	PTHR12265
Q7Z2W9	Q9VVX4	Yes	No	PTHR21349	PTHR21349
Q8NEF9	Q27411	Yes	No	PTHR23325	PTHR23325
Q02539	Q4ABD8	Yes	No	PTHR11467	PTHR11467
Q12872	P12297	Yes	No	PTHR13161	PTHR13161
Q9Y296	Q9VLI9	Yes	Yes	PTHR23249	PTHR23249
O15066	P46867	Yes	Yes	PTHR24115	PTHR24115
Q15057	Q9VCQ6	Yes	Yes	PTHR23180	PTHR23180
Q92966	Q7JUY8	Yes	No	PTHR13421	PTHR13421
Q9BXJ8	Q9U1M2	Yes	No	PTHR21433	PTHR21433
P0DPB6	Q9VIZ0	Yes	No	PTHR13946	PTHR13946
P17987	P12613	Yes	Yes	PTHR11353	PTHR11353
O43257	Q9VMV7	Yes	Yes	PTHR13093	PTHR13093
Q969L4	A1Z8C4	Yes	Yes	PTHR21196	PTHR21196
P82914	Q8WTC1	Yes	No	PTHR46685	PTHR46685
Q9BWJ5	Q9VHI4	Yes	Yes	PTHR20978	PTHR20978
Q9Y570	Q95R98	Yes	Yes	PTHR14189	PTHR14189
Q7Z624	A4V0X6	Yes	No	PTHR13539	PTHR13539
Q9NPG3	P25992	Yes	No	PTHR21669	PTHR21669
Q8N3F8	Q9VU34	Yes	No		
O15550	Q9VL07	Yes	No	PTHR14017	PTHR14017
P26639	Q9VKB0	Yes	Yes	PTHR11451	PTHR11451
P62701	P41042	Yes	Yes	PTHR11581	PTHR11581
Q6UX01	Q9VC35	Yes	Yes	PTHR12625	PTHR12625
Q96LD1	O76892	Yes	No	PTHR12939	PTHR12939
Q8N954	Q9VI83	Yes	Yes	PTHR21032	PTHR21032
Q8TBK6	Q9VF05	Yes	No	PTHR13491	PTHR13491
O43318	Q9V3Q6	Yes	No	PTHR46716	PTHR46716
P29692	Q9VL18	Yes	Yes	PTHR11595	PTHR11595
Q14145	Q7KSF5	Yes	No	PTHR24412	PTHR24412
O95429	A8JNS4	Yes	No	PTHR12329	PTHR12329
Q8NBX0	Q9VN86	Yes	Yes	PTHR12286	PTHR12286
Q9H3U5	E1JHT4	Yes	No	PTHR23512	PTHR23512
Q9NVS2	Q9VHQ0	Yes	No	PTHR13479	PTHR13479
Q8NDM7	Q9VU57	Yes	No	PTHR14885	PTHR14885
Q8WUF8	Q95RN0	Yes	Yes	PTHR21357	PTHR21357
Q96RQ1	O76896	Yes	Yes	PTHR10984	PTHR10984
Q9ULC3	Q9VNG6	Yes	Yes	PTHR24073	PTHR24073
P15428	Q9I7R3	Yes	No	PTHR44229	PTHR44229
O14744	Q9U6Y9	Yes	Yes	PTHR10738	PTHR10738
Q9NUQ7	Q9VUR0	Yes	No	PTHR48153	PTHR48153
O43678	Q9VR00	Yes	Yes	PTHR12878	PTHR12878
O43156	Q9VH80	Yes	Yes	PTHR18460	PTHR18460
Q96LB8	Q8SXQ7	Yes	No	PTHR11022	PTHR11022
Q9HCM2	Q9V491	Yes	Yes	PTHR22625	PTHR22625
Q86Y56	Q8INF7	Yes	No	PTHR16216	PTHR16216
Q9HCC0	Q9V9A7	Yes	Yes	PTHR22855	PTHR22855
Q9HAC7	Q9VDL4	Yes	Yes	PTHR48207	PTHR48207
Q9Y294	Q9V464	Yes	Yes	PTHR12040	PTHR12040
Q9NPB8	Q9VQU3	Yes	Yes	PTHR22958	PTHR22958
O75390	Q9W401	Yes	Yes	PTHR11739	PTHR11739
P49917	Q9VYA5	Yes	Yes	PTHR45997	PTHR45997
Q13610	A1Z8D0	Yes	Yes	PTHR14091	PTHR14091
Q9P258	Q9VMI5	Yes	Yes	PTHR46207	PTHR46207
P30793	P48596	Yes	No	PTHR11109	PTHR11109
Q8WVM0	Q9VTM5	Yes	Yes	PTHR11727	PTHR11727
Q9Y284	Q9VRJ8	Yes	Yes	PTHR13193	PTHR13193
O94874	Q9VI55	Yes	Yes	PTHR31057	PTHR31057
Q99633	Q9V437	Yes	Yes	PTHR13007	PTHR13007
Q8N3J2	Q9VER8	Yes	No	PTHR12829	PTHR12829
Q53FV1	Q9VP04	Yes	No	PTHR12665	PTHR12665
P62995	P19018	Yes	No	PTHR48034	PTHR48034
Q8TAV0	Q9VSW7	Yes	Yes	PTHR46176	PTHR46176
O75175	Q7K126	Yes	No	PTHR23326	PTHR23326
P43304	Q7K569	Yes	Yes	PTHR11985	PTHR11985
Q92878	Q9W252	Yes	Yes	PTHR18867	PTHR18867
O15527	Q9V3I8	Yes	Yes	PTHR10242	PTHR10242
P07900	P02828	Yes	Yes	PTHR11528	PTHR11528
P52756	A0A023GRW3	Yes	Yes	PTHR13948	PTHR13948
Q8N394	Q9V3X5	Yes	No	PTHR44216	PTHR44216
O00567	Q95WY3	Yes	No	PTHR10894	PTHR10894
P01036	P23779	Yes	No	PTHR46186	PTHR12319
P55145	Q9XZ63	Yes	Yes	PTHR12990	PTHR12990
Q9NRY5	Q9VF39	Yes	Yes	PTHR12842	PTHR12842
Q96JB5	Q95SK3	Yes	Yes	PTHR14894	PTHR14894
Q9H7D7	Q7K0L4	Yes	Yes	PTHR22838	PTHR22838
P30050	Q9W1B9	Yes	Yes	PTHR11661	PTHR11661
Q5SNT2	A1ZBL2	Yes	No	PTHR28646	PTHR28646
Q96M95	Q9VIY3	Yes	No	PTHR21683	PTHR21683
Q9UJA5	Q8MS69	Yes	Yes	PTHR12945	PTHR12945
O75953	Q9VPY9	Yes	No	PTHR24078	PTHR24078
P53350	P52304	Yes	Yes	PTHR24345	PTHR24345
Q2QL34	A8JNT1	Yes	Yes	PTHR11266	PTHR11266
P08582	Q9VTZ5	Yes	Yes	PTHR11485	PTHR11485
Q10713	Q7K3W2	Yes	Yes	PTHR11851	PTHR11851
Q15906	Q9VKM6	Yes	Yes	PTHR13275	PTHR13275
Q86XE3	A0A0B4KHF1	Yes	No	PTHR12294	PTHR12294
Q9HAC8	Q9VNB2	Yes	No	PTHR13609	PTHR13609
Q9UQK1	Q9VUF3	Yes	No	PTHR12307	PTHR12307
Q9HB07	Q8INP9	Yes	Yes	PTHR11215	PTHR11215
O43709	Q9VHW6	Yes	Yes	PTHR12734	PTHR12734
Q96KP1	Q9VQQ9	Yes	Yes	PTHR13043	PTHR13043
O60299	X2JD14	Yes	No	PTHR19354	PTHR19354
P05026	Q24046	Yes	Yes	PTHR11523	PTHR11523
Q96FZ2	Q9VHI3	Yes	Yes	PTHR13604	PTHR13604
O75530	Q9VKD5	Yes	Yes	PTHR10253	PTHR10253
Q96AB6	Q7KIS4	Yes	Yes	PTHR12498	PTHR12498
O15488	A0A0B4LFW5	Yes	No	PTHR11183	PTHR11183
Q92542	Q9VC27	Yes	Yes	PTHR21092	PTHR21092
Q9UJK0	Q9VFA0	Yes	No	PTHR20426	PTHR20426
P13693	Q9VGS2	Yes	Yes	PTHR11991	PTHR11991
Q96HY7	Q9VA02	Yes	Yes	PTHR23152	PTHR23152
Q8NEG7	Q9W4D1	Yes	Yes	PTHR13677	PTHR13677
Q5JS13	Q0E949	Yes	Yes	PTHR23113	PTHR23113
P60510	O76932	Yes	Yes	PTHR45619	PTHR45619
Q13228	Q9VFZ4	Yes	Yes	PTHR23300	PTHR23300
P48643	Q7KKI0	Yes	Yes	PTHR11353	PTHR11353
Q5JPH6	Q9VV59	Yes	Yes	PTHR43311	PTHR43311
Q9NQ89	Q9VAU6	Yes	Yes	PTHR16525	PTHR16525
Q9ULK6	Q06003	Yes	No	PTHR22765	PTHR22765
O00139	Q960Z0	Yes	Yes	PTHR24115	PTHR24115
Q96PM9	Q9VDT2	Yes	No	PTHR23067	
Q9Y3D8	Q7JYV7	Yes	Yes	PTHR12595	PTHR12595
O94829	Q9VEC5	Yes	Yes	PTHR12363	PTHR12363
O95260	O96539	Yes	Yes	PTHR21367	PTHR21367
Q99963	Q8T390	Yes	Yes	PTHR14167	PTHR14167
P42684	P00522	Yes	No	PTHR24418	PTHR24418
P41250	Q9VUK8	Yes	Yes	PTHR10745	PTHR10745
Q8NCA5	Q9VBK9	Yes	No	PTHR31353	PTHR31353
P35609	P18091	Yes	No	PTHR11915	PTHR11915
O14717	Q9VKB3	Yes	Yes	PTHR46098	PTHR46098
P07478	A1ZA64	Yes	No	PTHR24264	PTHR24276
Q5SGD2	Q9XZ28	Yes	No	PTHR13832	PTHR13832
P82673	Q9VZX6	Yes	Yes	PTHR13490	PTHR13490
P55011	M9PI37	Yes	No	PTHR11827	PTHR11827
Q9C0A6	Q9W5E0	Yes	No	PTHR46462	PTHR12977
Q13901	Q9VXL4	Yes	No	PTHR15341	PTHR15341
Q9BQC3	Q9VFE9	Yes	No	PTHR10762	PTHR10762
P78417	Q9VSL5	Yes	No	PTHR43968	PTHR43968
Q6NYC1	Q9VD28	Yes	Yes	PTHR12480	PTHR12480
Q9BVC4	Q9W328	Yes	Yes	PTHR19842	PTHR19842
Q9UHR5	Q7K0K1	Yes	No	PTHR13464	PTHR13464
P29400	P08120	Yes	No	PTHR24023	PTHR24023
Q9NVV5	Q9VPN0	Yes	Yes	PTHR10989	PTHR10989
Q9Y320	Q7JW12	Yes	Yes	PTHR15853	PTHR15853
Q6IA69	Q9VYA0	Yes	Yes	PTHR23090	PTHR23090
Q9UBU8	Q9Y0I1	Yes	Yes	PTHR10880	PTHR10880
Q15291	Q9VPH8	Yes	Yes	PTHR44040	PTHR44040
Q92614	Q8INC3	Yes	Yes	PTHR45615	PTHR45615
P23280	Q9VB76	Yes	No	PTHR18952	PTHR18952
P53384	Q9VJI9	Yes	Yes	PTHR23264	PTHR23264
Q9UBV7	Q9VBZ9	Yes	No	PTHR19300	PTHR19300
Q969S3	Q9VX08	Yes	No	PTHR13182	PTHR13182
Q9GZL7	Q9VKQ3	Yes	Yes	PTHR19855	PTHR19855
Q13769	Q9W1F4	Yes	Yes	PTHR13375	PTHR13375
Q8TCC3	Q9W4I3	Yes	No	PTHR15892	PTHR15892
Q96G01	P16568	Yes	Yes	PTHR31233	PTHR31233
Q9NRW7	Q9VHB5	Yes	Yes	PTHR11679	PTHR11679
Q08AI6	Q8MRD1	Yes	Yes	PTHR22950	PTHR22950
O00548	P10041	Yes	No	PTHR24044	PTHR24044
Q9NUP7	Q8SX24	Yes	Yes	PTHR12998	PTHR12998
P30085	Q9VBI2	Yes	No	PTHR23359	PTHR23359
O95391	Q9VAQ7	Yes	No	PTHR12942	PTHR12942
O75351	Q9Y162	Yes	Yes	PTHR23074	PTHR23074
Q99640	Q9NI63	Yes	No	PTHR11042	PTHR11042
Q9HCC9	Q9VB70	Yes	No	PTHR46465	PTHR46465
Q8NFH4	Q9VBU8	Yes	Yes	PTHR22806	PTHR22806
Q3YBR2	Q8IMU0	Yes	Yes	PTHR22715	
Q9UEW8	A0A126GUV7	Yes	No	PTHR48012	PTHR48012
P25787	P40301	Yes	Yes	PTHR11599	PTHR11599
Q8IY82	Q4V516	Yes	Yes	PTHR35249	PTHR35249
Q9NSE4	Q9VUY4	Yes	Yes	PTHR42765	PTHR42765
O75146	Q8MQJ8	Yes	Yes	PTHR10407	PTHR10407
Q96PD6	A1Z739	Yes	No	PTHR12317	PTHR12317
Q8NHQ9	Q9VHU1	Yes	Yes	PTHR24031	PTHR24031
O43824	Q9VBQ7	Yes	Yes	PTHR10229	PTHR10229
P49356	Q9VEV7	Yes	Yes	PTHR11774	PTHR11774
O95831	Q9VQ79	Yes	No	PTHR43557	PTHR43557
Q07837	Q5U124	Yes	Yes	PTHR10357	PTHR10357
Q12996	P25991	Yes	Yes	PTHR19980	PTHR19980
P11413	P12646	Yes	Yes	PTHR23429	PTHR23429
P49336	Q9VT57	Yes	Yes	PTHR24056	PTHR24056
Q9ULH1	A1Z7A6	Yes	No	PTHR45854	PTHR45854
Q9NXW9	Q9VL81	Yes	Yes	PTHR12463	PTHR12463
P82912	Q9VEN6	Yes	No	PTHR11759	PTHR11759
Q8IUH5	Q9VUW9	Yes	Yes	PTHR24161	PTHR24161
Q8WWH4	Q7K5K0	Yes	No	PTHR24157	PTHR24188
P55318	P14734	Yes	No	PTHR11829	PTHR11829
Q5FVE4	Q9V3S9	Yes	Yes	PTHR24096	PTHR24096
B2RXH4	Q24174	Yes	No	PTHR47639	PTHR23110
Q13418	Q9V400	Yes	Yes	PTHR44329	PTHR44329
Q99853	P32028	Yes	No	PTHR11829	PTHR11829
P46087	A1Z909	Yes	No	PTHR22807	PTHR22807
Q8NDG6	Q9VF26	Yes	Yes	PTHR18934	PTHR18934
Q9H936	Q9VGF7	Yes	Yes	PTHR45678	PTHR45678
P61129	P22293	Yes	No	PTHR13119	PTHR13119
Q6P656	Q4V4V0	Yes	Yes	PTHR24274	PTHR24274
O00159	Q23979	Yes	Yes	PTHR13140	PTHR13140
A0PJY2	Q9VQ56	Yes	No	PTHR24390	PTHR24393
O43909	Q9XZ08	Yes	Yes	PTHR11062	PTHR11062
P53370	Q9VXR9	Yes	No	PTHR13994	PTHR13994
Q12824	Q24090	Yes	Yes	PTHR10019	PTHR10019
Q6FIF0	Q9VHF4	Yes	Yes	PTHR10634	PTHR10634
Q07326	Q9VW21	Yes	No	PTHR43157	PTHR43157
Q9UMS4	Q7KLW9	Yes	Yes	PTHR43995	PTHR43995
O95347	Q7KK96	Yes	Yes	PTHR43941	PTHR43941
P55854	O97102	Yes	Yes	PTHR10562	PTHR10562
Q969X6	M9PFG1	Yes	Yes	PTHR44163	PTHR44163
P24390	O76767	Yes	No	PTHR10585	PTHR10585
Q3B7T1	Q9VSP0	Yes	Yes	PTHR15000	PTHR15000
Q9UPY6	F2FB81	Yes	No	PTHR12902	PTHR12902
Q9BXP2	Q9VJ75	Yes	Yes	PTHR11827	PTHR11827
Q13416	Q24168	Yes	No	PTHR14052	PTHR14052
Q96T76	Q95U54	Yes	No	PTHR12891	PTHR12891
Q13477	Q8SY13	Yes	No	PTHR14162	PTHR21261
Q7Z5M5	A0A0U1QT59	Yes	No	PTHR23302	PTHR23302
Q9P2H3	Q9VII8	Yes	Yes	PTHR24098	PTHR24098
Q96G74	Q9VTK7	Yes	No	PTHR12419	PTHR12419
P53367	Q9VGQ8	Yes	No	PTHR12141	PTHR12141
Q9Y466	P18102	Yes	Yes	PTHR24083	PTHR24083
P19447	Q02870	Yes	Yes	PTHR11274	PTHR11274
Q9UHB4	Q9VSJ5	Yes	Yes	PTHR19384	PTHR19384
Q9Y5K3	Q9W0D9	Yes	No	PTHR10739	PTHR10739
O15498	Q9W3M8	Yes	Yes	PTHR45806	PTHR45806
P15085	Q9VLZ2	Yes	Yes	PTHR11705	PTHR11705
Q8N9A8	Q8T0B1	Yes	Yes	PTHR20996	PTHR20996
Q9Y5M8	Q9VSN9	Yes	Yes	PTHR11485	PTHR11485
Q9BXW9	Q8MYL1	Yes	Yes	PTHR32086	PTHR32086
O43913	Q24169	Yes	Yes	PTHR12705	PTHR12705
Q96EY7	A1Z9A8	Yes	Yes	PTHR16276	PTHR16276
Q8TC29	Q9VZZ8	Yes	No	PTHR21490	PTHR21490
Q9H237	Q9VWV9	Yes	No	PTHR13906	PTHR13906
P58012	Q02360	Yes	No	PTHR11829	PTHR11829
P51512	Q9W122	Yes	No	PTHR10201	PTHR10201
Q9H1X1	Q8T3V7	Yes	Yes	PTHR22069	PTHR22069
Q8TB22	Q5BIA9	Yes	Yes	PTHR42899	PTHR42899
Q5VWZ2	Q9VGV9	Yes	Yes	PTHR10655	PTHR10655
P28072	A0AQH0	Yes	Yes	PTHR11599	PTHR11599
Q96M20	Q9VXK3	Yes	No	PTHR23011	PTHR23011
O43505	Q9W1A7	Yes	Yes	PTHR46420	PTHR46420
P62253	Q8SYG3	Yes	Yes	PTHR24067	PTHR24067
O75954	Q7JZI2	Yes	No	PTHR19282	PTHR19282
Q9Y696	Q9VY78	Yes	No	PTHR43920	PTHR43920
P36954	P36958	Yes	Yes	PTHR11239	PTHR11239
P53805	Q9XZL8	Yes	No	PTHR10300	PTHR10300
Q9UBQ7	Q8I725	Yes	Yes	PTHR10996	PTHR10996
Q9NY35	Q9VX17	Yes	Yes	PTHR14347	PTHR21215
Q9UPZ9	Q9VL64	Yes	No	PTHR24055	PTHR24055
Q53FP2	Q8T0T9	Yes	Yes	PTHR13163	PTHR13163
Q3ZCQ8	Q9W4V8	Yes	Yes	PTHR12210	PTHR12210
Q86TV6	Q7KN74	Yes	Yes	PTHR23083	PTHR23083
Q9NQT5	Q8IPX7	Yes	No	PTHR21321	PTHR21321
P53609	Q24173	Yes	Yes	PTHR11774	PTHR11774
Q8IYT4	Q9V3N5	Yes	Yes	PTHR23074	PTHR23074
Q14249	Q7JXB9	Yes	Yes	PTHR13966	PTHR13966
Q9H3G5	Q9VDT5	Yes	Yes	PTHR11802	PTHR11802
O75947	Q24251	Yes	Yes	PTHR12700	PTHR12700
Q92546	A0A0C4DHA5	Yes	Yes	PTHR12507	PTHR12507
Q9Y3B9	Q9VFE6	Yes	No	PTHR13245	PTHR13245
Q02040	Q7KTT0	Yes	No	PTHR12484	PTHR12484
Q9H4M9	Q8T8W3	Yes	Yes	PTHR11216	PTHR11216
P48728	Q9VKR4	Yes	Yes	PTHR43757	PTHR43757
Q15370	O44226	Yes	Yes	PTHR13248	PTHR13248
Q07075	Q9VFX0	Yes	No	PTHR11533	PTHR11533
Q96ER3	Q7K4H1	Yes	No	PTHR23424	PTHR23424
Q9NUQ8	Q9VW13	Yes	Yes	PTHR19211	PTHR19211
Q92747	O97182	Yes	Yes	PTHR10709	PTHR10709
Q9UHD2	Q9V3Y8	Yes	Yes	PTHR22969	PTHR22969
P17980	Q9V3V6	Yes	Yes	PTHR23073	PTHR23073
O95406	P49858	Yes	Yes	PTHR12290	PTHR12290
P15170	Q9VK85	Yes	No	PTHR23115	PTHR23115
P04424	Q9VLG9	Yes	Yes	PTHR43814	PTHR43814
Q12972	Q9V7W9	Yes	Yes	PTHR23308	PTHR23308
P61081	Q9VSF3	Yes	Yes	PTHR24068	PTHR24068
Q86UA6	Q9VL31	Yes	No	PTHR31742	PTHR31742
Q8IXJ9	Q9V727	Yes	No	PTHR13578	PTHR13578
Q9BV81	Q9VBZ8	Yes	Yes	PTHR20994	PTHR20994
Q9NVR2	Q9VZM7	Yes	Yes	PTHR16055	PTHR16055
Q9UHV9	Q9VTE5	Yes	Yes	PTHR13303	PTHR13303
O94903	Q9VA97	Yes	Yes	PTHR10146	PTHR10146
P31946	P29310	Yes	No	PTHR18860	PTHR18860
P52298	Q9V3L6	Yes	Yes	PTHR18847	PTHR18847
O43513	Q9GYV9	Yes	Yes	PTHR15498	PTHR21428
Q8IWL3	A8JNT7	Yes	Yes	PTHR14021	PTHR14021
Q9NP58	Q9VF20	Yes	Yes	PTHR24221	PTHR24221
Q8N357	Q9VGF5	Yes	Yes	PTHR13146	PTHR13146
Q9NWM3	Q8SZU6	Yes	Yes	PTHR13467	PTHR13467
P58546	Q8MYY7	Yes	Yes	PTHR24189	PTHR24189
Q9NR77	Q9V492	Yes	No	PTHR11266	PTHR11266
Q8IWE4	Q8T8S1	Yes	No	PTHR12281	PTHR12281
Q9NP92	Q9VXP3	Yes	No	PTHR13014	PTHR13014
Q5T2R2	Q9V9Z3	Yes	No	PTHR12001	PTHR12001
Q9BZL1	Q9V998	Yes	Yes	PTHR13042	PTHR13042
O14920	Q9VEZ5	Yes	No	PTHR22969	PTHR22969
Q969S0	Q9VAN9	Yes	No	PTHR10778	PTHR10778
P46776	P41092	Yes	Yes	PTHR11721	PTHR11721
Q99595	Q7PLT4	Yes	Yes	PTHR10485	PTHR10485
Q9UL25	Q7PLE9	Yes	No	PTHR24073	PTHR24073
Q8WUM4	Q9VB05	Yes	Yes	PTHR23030	PTHR23030
Q13144	Q9W541	Yes	Yes	PTHR45887	PTHR45887
Q96GX9	Q9VY93	Yes	Yes	PTHR10640	PTHR10640
Q9NR19	Q9VP61	Yes	Yes	PTHR24095	PTHR24095
Q9Y662	Q9VWJ7	Yes	No	PTHR10605	PTHR10605
Q9GZV3	Q9VE46	Yes	Yes	PTHR45897	PTHR45897
O95620	Q9VJ06	Yes	Yes	PTHR11082	PTHR11082
Q9BV79	Q9V6U9	Yes	Yes	PTHR43981	PTHR43981
Q5QJ74	Q7K549	Yes	Yes	PTHR15140	PTHR15140
Q2TAA5	Q9VP06	Yes	Yes	PTHR45919	PTHR45919
Q9BRX5	Q9W2V7	Yes	Yes	PTHR22768	PTHR22768
Q86VN1	Q9VU87	Yes	Yes	PTHR13128	PTHR13128
Q4VNC0	A8DZ26	Yes	No	PTHR45630	PTHR45630
A0AVF1	Q9VF41	Yes	Yes	PTHR14781	PTHR14781
Q9BUI4	Q9VG60	Yes	Yes	PTHR12949	PTHR12949
Q9UL12	A1ZAZ2	Yes	Yes	PTHR13847	PTHR13847
Q13057	Q9VRP4	Yes	No	PTHR10695	PTHR10695
Q9Y3B3	Q9VYT6	Yes	No	PTHR22811	PTHR22811
O14530	Q9VGV8	Yes	Yes	PTHR21148	PTHR21148
O95352	Q7JY94	Yes	Yes	PTHR10953	PTHR10953
P82251	Q8IR48	Yes	Yes	PTHR11785	PTHR11785
Q8TD30	Q9VYD9	Yes	Yes	PTHR11751	PTHR11751
Q8NF37	Q0KHU5	Yes	Yes	PTHR23063	PTHR23063
Q9GZS1	Q9VE94	Yes	No	PTHR14440	PTHR14440
P06493	P23572	Yes	Yes	PTHR24056	PTHR24056
Q96MW1	M9PD03	Yes	Yes	PTHR31684	PTHR31684
P51398	Q9W253	Yes	Yes	PTHR12810	PTHR12810
Q14678	A0A0B4K682	Yes	No	PTHR24168	PTHR43939
