prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
Q9BVJ6	Q04500	Yes	No	PTHR14150	PTHR14150
Q9C0B7	Q12751	Yes	No	PTHR20959	PTHR20959
Q69YN2	P53255	Yes	Yes	PTHR12072	PTHR12072
P45974	P38237	Yes	Yes	PTHR24006	PTHR24006
Q86U44	P41833	Yes	No	PTHR12829	PTHR12829
Q9NV96	P25656	Yes	No	PTHR10926	PTHR10926
Q9NWS8	Q05648	Yes	No	PTHR16255	PTHR16255
Q92889	P06777	Yes	No	PTHR10150	PTHR10150
Q96T52	P46972	Yes	Yes	PTHR46041	PTHR46041
P18077	P05744	Yes	No	PTHR10902	PTHR10902
O00411	P13433	Yes	No	PTHR10102	PTHR10102
Q9BSC4	P48234	Yes	No	PTHR14927	PTHR14927
Q14146	P47108	Yes	No	PTHR15682	PTHR15682
Q969G6	Q03778	Yes	No	PTHR22749	PTHR22749
P27487	P18962	Yes	Yes	PTHR11731	PTHR11731
Q8WUX9	P47048	Yes	No	PTHR22761	PTHR22761
P48444	P43621	Yes	Yes	PTHR10121	PTHR10121
Q15006	P47133	Yes	No	PTHR12760	PTHR12760
Q96GM5	P53628	Yes	No	PTHR13844	PTHR13844
Q9BTW9	P40987	Yes	No	PTHR12658	PTHR12658
P62304	Q12330	Yes	Yes	PTHR11193	PTHR11193
Q96SB4	Q03656	Yes	No	PTHR47634	PTHR47634
P30566	Q05911	Yes	Yes	PTHR43172	PTHR43172
Q9BXW7	P36151	Yes	No	PTHR14269	PTHR14269
Q9NUP7	Q12383	Yes	Yes	PTHR12998	PTHR12998
Q13190	Q01590	Yes	Yes	PTHR19957	PTHR19957
Q9H173	Q08199	Yes	No	PTHR19316	PTHR19316
O75608	Q12354	Yes	No	PTHR10655	PTHR10655
Q9H4B0	P43122	Yes	Yes	PTHR11735	PTHR11735
P62316	Q06217	Yes	Yes	PTHR12777	PTHR12777
Q6YP21	P47039	Yes	No	PTHR43807	PTHR43807
Q96CU9	P38758	Yes	No	PTHR13847	PTHR13847
Q08AM6	Q06708	Yes	Yes	PTHR16023	PTHR16023
Q16851	P32861	Yes	Yes	PTHR43511	PTHR43511
Q9NY12	P28007	Yes	No	PTHR23237	PTHR23237
Q01658	Q92317	Yes	No	PTHR46138	PTHR46138
Q7Z5P4	Q07530	Yes	No	PTHR24322	PTHR24322
P48643	P40413	Yes	Yes	PTHR11353	PTHR11353
Q86TN4	Q12272	Yes	No	PTHR12684	PTHR12684
O43448	Q02895	Yes	No	PTHR43150	PTHR43364
P07902	P08431	Yes	Yes	PTHR11943	PTHR11943
P28482	P16892	Yes	Yes	PTHR24055	PTHR24055
P60981	Q03048	Yes	No	PTHR11913	PTHR11913
Q15392	P54783	Yes	No	PTHR10801	PTHR43762
Q96K17	Q02642	Yes	Yes	PTHR10351	PTHR10351
Q7Z2Z2	P53893	Yes	Yes	PTHR42908	PTHR42908
Q9UBT2	P52488	Yes	Yes	PTHR10953	PTHR10953
P55072	P25694	Yes	Yes	PTHR23077	PTHR23077
Q9UH36	Q06688	Yes	No	PTHR28626	PTHR28626
P29401	P23254	Yes	Yes	PTHR43195	PTHR43522
Q6P3W2	P47138	Yes	No	PTHR45255	PTHR24074
Q70HW3	P38921	Yes	Yes	PTHR45667	PTHR45667
Q9HD47	P47123	Yes	No	PTHR15837	PTHR15837
O60725	P32584	Yes	Yes	PTHR12714	PTHR12714
A0A2R8Y422	P05759	Yes	No	PTHR10666	PTHR10666
P48431	P25042	Yes	No	PTHR10270	PTHR10270
Q7Z6K3	Q02202	Yes	No	PTHR11129	PTHR11129
Q9H2C2	Q06541	Yes	No	PTHR14467	PTHR14467
P14854	Q01519	Yes	No	PTHR11387	PTHR46281
O75843	Q12028	Yes	No	PTHR22780	PTHR22780
P32929	P31373	Yes	Yes	PTHR11808	PTHR11808
Q9UBX3	Q06143	Yes	Yes	PTHR45618	PTHR45618
Q14094	P13365	Yes	No	PTHR10177	PTHR10177
Q5J8M3	P53073	Yes	No	PTHR19315	PTHR19315
Q92562	P42837	Yes	Yes	PTHR45738	PTHR45738
Q9H9J2	P36516	Yes	No	PTHR11207	PTHR11207
Q9NV66	Q08960	Yes	No	PTHR13930	PTHR13930
P61803	P46964	Yes	No	PTHR10705	PTHR10705
Q16595	Q07540	Yes	No	PTHR16821	PTHR16821
Q9UHB4	Q12181	Yes	Yes	PTHR19384	PTHR19384
P63244	P38011	Yes	Yes	PTHR19868	PTHR19868
O60825	P32604	Yes	Yes	PTHR10606	PTHR10606
Q13144	P32501	Yes	Yes	PTHR45887	PTHR45887
Q5BJF2	Q12155	Yes	Yes	PTHR31204	PTHR31204
Q8NB37	Q04432	Yes	No	PTHR48094	PTHR48094
Q9UJA5	P41814	Yes	Yes	PTHR12945	PTHR12945
P99999	P00044	Yes	Yes	PTHR11961	PTHR11961
Q16613	Q12447	Yes	No	PTHR10908	PTHR10908
P11586	P09440	Yes	No	PTHR48099	PTHR48099
O94826	P07213	Yes	Yes	PTHR46208	PTHR46208
Q8WV83	Q03730	Yes	Yes	PTHR23051	PTHR23051
A4D1U4	P36090	Yes	No	PTHR31017	PTHR28153
Q53S33	P39724	Yes	No	PTHR46188	PTHR46188
Q14457	Q02948	Yes	No	PTHR12768	PTHR12768
Q8WXE1	Q04377	Yes	No	PTHR28594	
Q9C0H5	P39083	Yes	No	PTHR45876	PTHR23176
O00764	P39988	Yes	Yes	PTHR10534	PTHR10534
Q9H4A5	Q06385	Yes	No	PTHR12704	PTHR12704
P60660	P53141	Yes	No	PTHR23048	PTHR23048
P17987	P12612	Yes	Yes	PTHR11353	PTHR11353
Q96H72	P40544	Yes	No	PTHR16950	PTHR16950
Q5JPH6	P48525	Yes	Yes	PTHR43311	PTHR43311
P29084	P36145	Yes	No	PTHR12716	PTHR12716
Q04446	P32775	Yes	Yes	PTHR43651	PTHR43651
P82664	Q03201	Yes	No	PTHR13334	PTHR11700
O75832	P50086	Yes	Yes	PTHR24126	PTHR24180
Q9NQQ7	Q03697	Yes	Yes	PTHR11132	PTHR11132
Q9Y4Z0	P40070	Yes	No	PTHR23338	PTHR23338
Q9NRH3	P53378	Yes	Yes	PTHR11588	PTHR11588
Q8WUD6	P17898	Yes	No	PTHR10414	PTHR10414
O75110	P40527	Yes	No	PTHR24092	PTHR24092
Q5SRE5	P52593	Yes	No	PTHR31431	PTHR31431
Q9NX18	Q08230	Yes	Yes	PTHR12469	PTHR12469
Q9Y3T9	P39744	Yes	No	PTHR12687	PTHR12687
P61619	P32915	Yes	Yes	PTHR10906	PTHR10906
Q9H6U8	P53868	Yes	Yes	PTHR22760	PTHR22760
P62244	P0C0W1	Yes	Yes	PTHR11758	PTHR11758
Q9H078	P33416	Yes	No	PTHR11638	PTHR11638
P18858	P04819	Yes	Yes	PTHR45674	PTHR45674
Q9NYZ2	P10566	Yes	No	PTHR45758	PTHR45758
Q86VD9	Q04174	Yes	No	PTHR22760	PTHR22760
Q9Y606	Q12211	Yes	No	PTHR11142	PTHR11142
Q7Z6J8	P47172	Yes	No	PTHR31531	PTHR31531
Q9Y3E0	Q03554	Yes	No	PTHR21493	PTHR21493
Q9BZE4	Q02892	Yes	Yes	PTHR45759	PTHR45759
Q16635	Q06510	Yes	No	PTHR12497	PTHR12497
O60488	P47912	Yes	Yes	PTHR43272	PTHR43272
Q99459	Q03654	Yes	No	PTHR45885	PTHR45885
Q96HL8	P43603	Yes	No	PTHR15629	PTHR15629
Q9H2H9	P39981	Yes	No	PTHR22950	PTHR22950
Q8IXL7	P25566	Yes	No	PTHR10173	PTHR46081
Q70CQ3	P25037	Yes	No	PTHR24006	PTHR24006
P62269	P0CX56	Yes	Yes	PTHR10871	PTHR10871
P28328	P32800	Yes	Yes	PTHR48178	
Q9UM11	P53197	Yes	Yes	PTHR19918	PTHR19918
Q9Y376	P32464	Yes	Yes	PTHR10182	PTHR10182
P53680	Q00381	Yes	Yes	PTHR11753	PTHR11753
P14314	Q04924	Yes	No	PTHR12630	PTHR12630
Q96AT9	P46969	Yes	Yes	PTHR11749	PTHR11749
P35232	P40961	Yes	Yes	PTHR23222	PTHR23222
Q04609	P47161	Yes	No	PTHR10404	PTHR10404
Q9UK45	P53905	Yes	Yes	PTHR10553	PTHR10553
O00541	P53261	Yes	No	PTHR12221	PTHR12221
Q99808	P31381	Yes	No	PTHR10332	PTHR10332
Q13087	P17967	Yes	No	PTHR18929	PTHR18929
P55209	P25293	Yes	No	PTHR11875	PTHR11875
P62826	P32836	Yes	Yes	PTHR24071	PTHR24071
Q96RP9	P25039	Yes	Yes	PTHR43636	PTHR43636
O15145	Q05933	Yes	Yes	PTHR12391	PTHR12391
P80404	P17649	Yes	Yes	PTHR43206	PTHR43206
P18754	P21827	Yes	Yes	PTHR45982	PTHR45982
Q15369	Q03071	Yes	Yes	PTHR20648	PTHR20648
P05141	P04710	Yes	No	PTHR45635	PTHR45635
P19447	Q00578	Yes	Yes	PTHR11274	PTHR11274
P46459	P18759	Yes	Yes	PTHR23078	PTHR23078
O43765	Q12118	Yes	Yes	PTHR45831	PTHR45831
Q9BTX1	P32500	Yes	No	PTHR13269	PTHR13269
P86791	P38273	Yes	No	PTHR13056	PTHR13056
Q14683	P32908	Yes	Yes	PTHR18937	PTHR18937
P19623	Q12074	Yes	Yes	PTHR11558	PTHR11558
Q6NUQ1	P33891	Yes	No	PTHR13520	PTHR13520
Q9NSE4	P48526	Yes	Yes	PTHR42765	PTHR42765
Q96S55	P40151	Yes	No	PTHR13779	PTHR13779
A0A1W2PR95	Q04372	Yes	No	PTHR10933	PTHR10933
P13796	P32599	Yes	No	PTHR19961	PTHR19961
Q9BZG8	P40487	Yes	Yes	PTHR10762	PTHR10762
Q6UWP2	Q05016	Yes	Yes	PTHR43115	PTHR42901
Q8IWA0	Q02931	Yes	No	PTHR44215	PTHR44215
Q8TDB8	P32465	Yes	No	PTHR23503	PTHR48022
Q9GZV3	P33413	Yes	No	PTHR45897	PTHR46154
Q9BVC3	P25559	Yes	Yes	PTHR13395	PTHR13395
Q92643	P49018	Yes	No	PTHR48067	PTHR48067
O94952	Q05930	Yes	No	PTHR31350	
P00846	P00854	Yes	Yes	PTHR11410	PTHR11410
Q8NHQ9	P25808	Yes	Yes	PTHR24031	PTHR24031
P61221	Q03195	Yes	Yes	PTHR19248	PTHR19248
Q16719	Q05979	Yes	Yes	PTHR14084	PTHR14084
Q99460	P32565	Yes	Yes	PTHR10943	PTHR10943
Q86TP1	P38698	Yes	Yes	PTHR12112	PTHR12112
O14602	P38912	Yes	No	PTHR21668	PTHR21668
Q9H2K0	P47015	Yes	No	PTHR10938	
Q96H22	P38907	Yes	No	PTHR46790	
Q9BRJ2	P38300	Yes	No	PTHR28554	PTHR13333
P21283	P31412	Yes	Yes	PTHR10137	PTHR10137
Q00796	P35497	Yes	No	PTHR43161	PTHR43161
Q5BJH7	P53845	Yes	No	PTHR14083	PTHR14083
Q8TCJ2	P39007	Yes	Yes	PTHR13872	PTHR13872
P48506	P32477	Yes	Yes	PTHR11164	PTHR11164
Q96CQ1	P38127	Yes	Yes	PTHR45829	PTHR45829
Q9BVC4	P41318	Yes	Yes	PTHR19842	PTHR19842
Q8N3Y7	Q07530	Yes	No	PTHR24322	PTHR24322
Q8TBZ6	Q12400	Yes	Yes	PTHR13563	PTHR13563
O95427	P36051	Yes	Yes	PTHR12250	PTHR12250
Q9H9Y4	Q08726	Yes	Yes	PTHR21231	PTHR21231
P31153	P10659	Yes	No	PTHR11964	PTHR11964
O60783	P10663	Yes	Yes	PTHR19836	PTHR19836
O14735	P06197	Yes	Yes	PTHR15362	PTHR15362
Q32NB8	P25578	Yes	Yes	PTHR12586	PTHR12586
Q5VTE6	Q03210	Yes	No	PTHR12121	PTHR12121
Q9NPH2	P11986	Yes	Yes	PTHR11510	PTHR11510
P61086	P21734	Yes	Yes	PTHR24068	PTHR24068
P63173	P49167	Yes	Yes	PTHR10965	PTHR10965
P23921	P21524	Yes	No	PTHR11573	PTHR11573
P51649	P38067	Yes	Yes	PTHR43353	PTHR43353
P36542	P38077	Yes	Yes	PTHR11693	PTHR11693
Q96MV1	P47153	Yes	Yes	PTHR13439	PTHR13439
P40692	P38920	Yes	Yes	PTHR10073	PTHR10073
Q04837	P32445	Yes	No	PTHR10302	PTHR10302
Q96QE5	Q03702	Yes	No	PTHR21053	PTHR28072
Q96F10	Q06592	Yes	No	PTHR10545	PTHR10545
Q7Z7H8	P36521	Yes	No	PTHR11560	PTHR11560
P43155	P32796	Yes	Yes	PTHR22589	PTHR22589
Q9UKR5	P40030	Yes	Yes	PTHR15451	PTHR15451
Q9H7F0	Q12697	Yes	Yes	PTHR45630	PTHR45630
Q8IVV7	P38263	Yes	No	PTHR15898	PTHR14534
Q02080	P38128	Yes	No	PTHR11945	PTHR11945
Q99798	P19414	Yes	Yes	PTHR43160	PTHR43160
P62820	P01123	Yes	Yes	PTHR24073	PTHR24073
Q9UJX5	Q04601	Yes	No	PTHR13260	PTHR13260
Q9H7D7	P25569	Yes	No	PTHR22838	PTHR22838
P25205	P24279	Yes	No	PTHR11630	PTHR11630
Q9P2J5	P26637	Yes	Yes	PTHR45794	PTHR45794
Q13889	Q12004	Yes	Yes	PTHR12831	PTHR12831
Q6P158	Q06698	Yes	No	PTHR18934	PTHR18934
O75643	P32639	Yes	Yes	PTHR24075	PTHR24075
Q2TAA5	P53954	Yes	No	PTHR45919	PTHR45919
Q504Q3	P53010	Yes	No	PTHR15728	PTHR15728
P56192	P00958	Yes	No	PTHR45765	PTHR45765
Q9UGM6	P04803	Yes	Yes	PTHR43766	PTHR43766
P07900	P15108	Yes	No	PTHR11528	PTHR11528
Q8TD22	Q12029	Yes	Yes	PTHR11153	PTHR11153
Q9Y2X3	Q12499	Yes	Yes	PTHR10894	PTHR10894
P35606	P41811	Yes	Yes	PTHR19876	PTHR19876
Q9H9Y6	P22138	Yes	Yes	PTHR20856	PTHR20856
O43292	P39012	Yes	Yes	PTHR13304	PTHR13304
P63220	P0C0V8	Yes	Yes	PTHR10442	PTHR10442
P63220	Q3E754	Yes	No	PTHR10442	PTHR10442
Q9H1J1	P48412	Yes	No	PTHR13112	PTHR13112
P09622	P09624	Yes	Yes	PTHR22912	PTHR22912
Q9Y2P8	Q08096	Yes	Yes	PTHR11096	PTHR11096
P30049	Q12165	Yes	Yes	PTHR13822	PTHR13822
P47813	P38912	Yes	Yes	PTHR21668	PTHR21668
P57740	P52891	Yes	No	PTHR13003	PTHR13003
Q15181	P00817	Yes	Yes	PTHR10286	PTHR10286
Q9UKF6	Q06224	Yes	Yes	PTHR11203	PTHR11203
P25705	P07251	Yes	Yes	PTHR48082	PTHR48082
Q9BPU6	P32375	Yes	No	PTHR11647	PTHR43668
Q02127	P28272	Yes	Yes	PTHR48109	PTHR48109
Q5T440	P47158	Yes	No	PTHR22602	PTHR22602
Q9H8X2	Q06667	Yes	No	PTHR14456	PTHR14456
P06132	P32347	Yes	Yes	PTHR21091	PTHR21091
P30405	P14832	Yes	Yes	PTHR11071	PTHR11071
Q9NZ01	Q99190	Yes	Yes	PTHR10556	PTHR10556
Q9H553	P43636	Yes	Yes	PTHR45918	PTHR45918
P27635	P41805	Yes	Yes	PTHR11726	PTHR11726
Q14690	Q05022	Yes	Yes	PTHR23270	PTHR23270
Q96AA3	P38206	Yes	Yes	PTHR13117	PTHR13117
Q9Y256	Q03530	Yes	No	PTHR13046	PTHR13046
Q9UBU8	Q12432	Yes	Yes	PTHR10880	PTHR10880
O00264	Q12091	Yes	No	PTHR10281	PTHR10281
O00567	Q12460	Yes	No	PTHR10894	PTHR10894
Q5MNZ9	P43601	Yes	No	PTHR11227	PTHR11227
P23025	P28519	Yes	No	PTHR10142	PTHR10142
Q96Q05	Q04183	Yes	No	PTHR21512	PTHR21512
Q5JTH9	Q12754	Yes	Yes	PTHR21576	PTHR21576
Q15645	P38126	Yes	No	PTHR45991	PTHR45991
O75879	P33893	Yes	Yes	PTHR11659	PTHR11659
P36578	P10664	Yes	No	PTHR19431	PTHR19431
Q5HYK3	P49017	Yes	Yes	PTHR43591	PTHR43591
Q96DW6	Q07534	Yes	Yes	PTHR46181	PTHR46181
Q9Y2K2	P34244	Yes	No	PTHR24346	PTHR24343
Q15274	P43619	Yes	Yes	PTHR32179	PTHR32179
Q15493	P38235	Yes	No	PTHR10907	PTHR10907
P39656	P33767	Yes	Yes	PTHR10830	PTHR10830
P00414	P00420	Yes	Yes	PTHR11403	PTHR11403
Q96A05	P22203	Yes	No	PTHR45715	PTHR45715
Q9H9F9	P53946	Yes	No	PTHR11937	PTHR11937
P78316	Q99207	Yes	No	PTHR23183	PTHR23183
O94906	P19735	Yes	Yes	PTHR11246	PTHR11246
O43741	Q04739	Yes	No	PTHR10343	PTHR10343
Q8N1F7	P34077	Yes	Yes	PTHR11225	PTHR11225
Q92747	P38328	Yes	Yes	PTHR10709	PTHR10709
Q96H20	Q12483	Yes	Yes	PTHR12806	PTHR12806
O60506	P32831	Yes	No	PTHR21245	PTHR48024
Q96CF2	P39929	Yes	No	PTHR22761	PTHR22761
Q9H1D9	P32910	Yes	No	PTHR12780	PTHR12780
P34949	P29952	Yes	Yes	PTHR10309	PTHR10309
Q9Y6Q5	Q00776	Yes	No	PTHR10529	PTHR10529
Q8WUM4	Q12033	Yes	Yes	PTHR23030	PTHR23030
P46940	Q12280	Yes	No	PTHR14149	PTHR14149
P10746	P06174	Yes	Yes	PTHR12390	PTHR12390
Q15067	P13711	Yes	Yes	PTHR10909	PTHR10909
P53618	P41810	Yes	Yes	PTHR10635	PTHR10635
P42345	P32600	Yes	Yes	PTHR11139	PTHR11139
O75390	P00890	Yes	Yes	PTHR11739	PTHR11739
Q9Y276	P32839	Yes	Yes	PTHR23070	PTHR23070
O43663	P50275	Yes	No	PTHR19321	PTHR19321
Q6P1K8	Q04673	Yes	Yes	PTHR12695	PTHR12695
O95214	P47111	Yes	Yes	PTHR12050	PTHR12050
O00311	P06243	Yes	No	PTHR11909	PTHR11909
P06744	P12709	Yes	Yes	PTHR11469	PTHR11469
Q14181	P38121	Yes	No	PTHR23061	PTHR23061
P04792	P15992	Yes	No	PTHR45640	PTHR43670
Q8WVM8	P22213	Yes	Yes	PTHR11679	PTHR11679
P61962	Q12523	Yes	No	PTHR19919	PTHR19919
P13807	P23337	Yes	Yes	PTHR10176	PTHR10176
Q9UK97	Q12347	Yes	Yes	PTHR12874	PTHR12874
Q9HAV7	P38523	Yes	No	PTHR21237	PTHR21237
Q96CW5	P53540	Yes	No	PTHR19302	PTHR19302
Q9UPT5	P19658	Yes	No	PTHR12542	PTHR12542
P61927	P49166	Yes	Yes	PTHR10768	PTHR10768
P09661	Q08963	Yes	No	PTHR10552	PTHR10552
Q9UGC7	P30775	Yes	No	PTHR43804	PTHR43804
Q8N2U9	Q03687	Yes	Yes	PTHR14856	PTHR14856
O75312	P53303	Yes	Yes	PTHR10876	PTHR10876
Q14894	P53110	Yes	No	PTHR13812	PTHR13812
P30085	P15700	Yes	Yes	PTHR23359	PTHR23359
P54098	P15801	Yes	No	PTHR10267	PTHR10267
Q86UY6	Q04751	Yes	No	PTHR20531	PTHR20531
Q96F25	P38242	Yes	Yes	PTHR12154	PTHR12154
O75880	P23833	Yes	No	PTHR12151	PTHR12151
Q6IQ20	Q02883	Yes	No	PTHR15032	PTHR15032
O75486	P06844	Yes	Yes	PTHR11380	PTHR11380
O14653	P25385	Yes	No	PTHR21230	PTHR21230
Q92890	P53044	Yes	Yes	PTHR12555	PTHR12555
P54687	P47176	Yes	Yes	PTHR11825	PTHR11825
Q9NRZ7	Q12185	Yes	No	PTHR10983	PTHR10983
Q92685	P38179	Yes	Yes	PTHR12646	PTHR12646
Q8TE02	P38874	Yes	No	PTHR15641	PTHR15641
Q9NQT5	Q08285	Yes	No	PTHR21321	PTHR21321
O14579	P40509	Yes	Yes	PTHR10805	PTHR10805
Q32P41	P38793	Yes	Yes	PTHR23245	PTHR23245
Q05639	P02994	Yes	No	PTHR23115	PTHR23115
Q99633	P33411	Yes	No	PTHR13007	PTHR13007
O00519	P22580	Yes	Yes	PTHR45847	PTHR46072
P55809	P32316	Yes	No	PTHR13707	PTHR43609
Q99436	P25043	Yes	Yes	PTHR11599	PTHR11599
Q96GX9	P47095	Yes	Yes	PTHR10640	PTHR10640
Q9H0A0	P53914	Yes	Yes	PTHR10925	PTHR10925
Q9NYU1	P22023	Yes	No	PTHR11226	PTHR11226
P30519	P32339	Yes	No	PTHR10720	PTHR10720
O95573	P30624	Yes	No	PTHR43272	PTHR43272
Q14566	P53091	Yes	Yes	PTHR11630	PTHR11630
Q9H2W6	P36528	Yes	No	PTHR13124	PTHR13124
O43776	P38707	Yes	Yes	PTHR22594	PTHR22594
P39748	P26793	Yes	Yes	PTHR11081	PTHR11081
Q9Y5X2	P40959	Yes	No	PTHR46571	PTHR47554
Q9Y698	P54003	Yes	No	PTHR12107	PTHR36414
Q9H446	Q03768	Yes	Yes	PTHR12292	PTHR12292
Q9UIC8	Q04081	Yes	Yes	PTHR13600	PTHR13600
Q96C11	Q04585	Yes	Yes	PTHR43435	PTHR43435
Q9UBS8	Q04638	Yes	No	PTHR11685	PTHR11685
Q13112	Q04199	Yes	Yes	PTHR15271	PTHR15271
Q9UBU9	Q99257	Yes	No	PTHR10662	PTHR10662
P61313	P05748	Yes	No	PTHR11847	PTHR11847
Q5VZE5	Q02197	Yes	No	PTHR21373	PTHR21373
P0C0S5	Q12692	Yes	Yes	PTHR23430	PTHR23430
Q8IW45	P36059	Yes	Yes	PTHR12592	PTHR12592
P30876	P08518	Yes	Yes	PTHR20856	PTHR20856
O15182	P06704	Yes	Yes	PTHR23050	PTHR23050
Q9NY93	Q06218	Yes	Yes	PTHR24031	PTHR24031
P62318	P43321	Yes	No	PTHR23338	PTHR23338
Q9NZJ6	P27680	Yes	No	PTHR43464	PTHR43464
Q9H583	P42945	Yes	No	PTHR13457	PTHR13457
Q6ZSY5	P28006	Yes	No	PTHR12307	PTHR12307
Q13395	Q07527	Yes	No	PTHR12029	PTHR12029
O43708	Q12390	Yes	No	PTHR42673	PTHR43900
Q9BRS2	Q12196	Yes	No	PTHR45723	PTHR45723
P37287	P32363	Yes	Yes	PTHR45871	PTHR45871
Q9NUB1	P52910	Yes	Yes	PTHR24095	PTHR24095
P78383	Q12520	Yes	No	PTHR10778	PTHR10778
Q9Y277	P04840	Yes	Yes	PTHR11743	PTHR11743
O95563	P38857	Yes	No	PTHR14154	PTHR14154
P31483	P32588	Yes	No	PTHR10352	PTHR47640
P07954	P08417	Yes	Yes	PTHR11444	PTHR11444
Q13895	P38333	Yes	Yes	PTHR12821	PTHR12821
P00813	P53909	Yes	Yes	PTHR11409	PTHR43114
Q8WYH8	P38806	Yes	No	PTHR10333	PTHR10333
Q969N2	P38875	Yes	No	PTHR12959	PTHR12959
P28070	P30657	Yes	Yes	PTHR11599	PTHR11599
Q9Y5K8	P32610	Yes	Yes	PTHR11671	PTHR11671
Q9NS91	P10862	Yes	No	PTHR14134	PTHR14134
P51659	Q02207	Yes	Yes	PTHR13078	PTHR45024
O75575	P47076	Yes	Yes	PTHR15561	PTHR15561
P35270	P40580	Yes	No	PTHR44085	PTHR43008
Q00975	P50077	Yes	No	PTHR45628	PTHR45628
Q8NFU3	Q08742	Yes	No	PTHR45544	PTHR44086
Q93009	P50101	Yes	Yes	PTHR24006	PTHR24006
Q9Y3E7	P36095	Yes	No	PTHR10476	PTHR10476
Q8NI37	P38797	Yes	No	PTHR12320	PTHR12320
P04406	P00359	Yes	Yes	PTHR10836	PTHR10836
P51795	P37020	Yes	No	PTHR45711	PTHR45711
Q9BRY0	P32804	Yes	No	PTHR11040	PTHR11040
Q5T160	Q05506	Yes	Yes	PTHR11956	PTHR11956
O75886	P38753	Yes	No	PTHR45929	PTHR45929
Q8N122	P38873	Yes	No	PTHR12848	PTHR12848
Q9HCN4	P47122	Yes	Yes	PTHR21231	PTHR21231
Q99816	P25604	Yes	No	PTHR23306	PTHR23306
Q5SXM8	P42844	Yes	No	PTHR20922	PTHR20922
Q9Y2Z9	P53318	Yes	Yes	PTHR43876	PTHR43876
Q06136	P38342	Yes	Yes	PTHR43550	PTHR43550
O15235	P53732	Yes	Yes	PTHR11652	PTHR11652
Q9H089	P53145	Yes	No	PTHR45709	PTHR45709
P12004	P15873	Yes	Yes	PTHR11352	PTHR11352
P68400	P15790	Yes	No	PTHR24054	PTHR24054
Q9Y6D9	P40957	Yes	No	PTHR23168	PTHR23168
P46781	P05755	Yes	No	PTHR11831	PTHR11831
Q9BUB4	P53065	Yes	No	PTHR46516	PTHR47803
P52435	P38902	Yes	Yes	PTHR13946	PTHR13946
Q969M3	P53039	Yes	No	PTHR21236	PTHR21236
P57088	Q12164	Yes	No	PTHR12703	PTHR12703
Q08209	P14747	Yes	Yes	PTHR45673	PTHR45673
Q8NEB9	P22543	Yes	Yes	PTHR10048	PTHR10048
O75150	Q07457	Yes	No	PTHR23163	PTHR23163
O00628	P39108	Yes	Yes	PTHR46027	PTHR46027
Q15386	P53119	Yes	No	PTHR45700	PTHR45700
P0DP25	P06787	Yes	Yes	PTHR23050	PTHR23050
P54578	P43593	Yes	Yes	PTHR43982	PTHR43982
Q9NQW7	Q07825	Yes	Yes	PTHR43763	PTHR43763
Q9UPY8	P40013	Yes	No	PTHR10623	PTHR10623
Q9NQP4	P53900	Yes	Yes	PTHR21100	PTHR21100
Q5C9Z4	Q06132	Yes	No	PTHR18034	PTHR18034
Q9Y4Y9	P40089	Yes	Yes	PTHR20971	PTHR20971
P62256	P28263	Yes	No	PTHR24068	PTHR24068
P38606	P17255	Yes	No	PTHR43607	PTHR43607
P62195	Q01939	Yes	Yes	PTHR23073	PTHR23073
Q15021	Q06156	Yes	No	PTHR14222	PTHR14222
P42285	P47047	Yes	Yes	PTHR12131	PTHR12131
Q8NI60	P27697	Yes	No	PTHR43851	PTHR43851
Q14442	P53961	Yes	No	PTHR15231	PTHR15231
O95568	P40481	Yes	No	PTHR14614	PTHR14614
P49591	P07284	Yes	Yes	PTHR11778	PTHR11778
P28715	P07276	Yes	No	PTHR16171	PTHR16171
Q9P0J6	O14464	Yes	No	PTHR46909	PTHR46909
O15260	P53337	Yes	Yes	PTHR23427	PTHR23427
P60953	P19073	Yes	Yes	PTHR24072	PTHR24072
P33992	P29496	Yes	Yes	PTHR11630	PTHR11630
P22670	P48743	Yes	No	PTHR12619	PTHR12619
Q9BQT8	Q99297	Yes	Yes	PTHR46356	PTHR45678
Q9NSD9	P15624	Yes	Yes	PTHR10947	PTHR10947
P0CG13	P38877	Yes	No	PTHR28605	
P12956	P32807	Yes	Yes	PTHR12604	PTHR12604
Q13415	P54784	Yes	No	PTHR10763	PTHR10763
O75396	P22214	Yes	Yes	PTHR45837	PTHR45837
Q8TCT9	P34248	Yes	No	PTHR12174	PTHR12174
Q92900	P30771	Yes	Yes	PTHR10887	PTHR10887
P62241	P0CX40	Yes	Yes	PTHR10394	PTHR10394
Q96NY9	Q04149	Yes	Yes	PTHR13451	PTHR13451
O43766	P32875	Yes	Yes	PTHR10949	PTHR10949
P22392	P36010	Yes	Yes	PTHR11349	PTHR11349
Q96K49	P38745	Yes	No	PTHR21229	PTHR21229
P54727	P32628	Yes	No	PTHR10621	PTHR10621
P08708	P02407	Yes	No	PTHR10732	PTHR10732
P49368	P39077	Yes	Yes	PTHR11353	PTHR11353
O15514	P20433	Yes	No	PTHR21297	PTHR21297
Q6FI81	P36152	Yes	No	PTHR13273	PTHR13273
P35610	P25628	Yes	No	PTHR10408	PTHR10408
Q9P1U0	P32529	Yes	Yes	PTHR11239	PTHR11239
P62829	P0CX41	Yes	Yes	PTHR11761	PTHR11761
