prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P47037	O42649	Yes	Yes	PTHR43977	PTHR43977
Q12511	O14189	Yes	No	PTHR13832	PTHR13832
P53131	O42945	Yes	Yes	PTHR18934	PTHR18934
P53691	Q11004	Yes	Yes	PTHR11071	PTHR11071
P40825	O13914	Yes	Yes	PTHR11777	PTHR11777
P23833	O42899	Yes	No	PTHR12151	PTHR12151
P41318	O74184	Yes	Yes	PTHR19842	PTHR19842
Q03071	Q9USX9	Yes	Yes	PTHR20648	PTHR20648
Q08992	Q09675	Yes	No	PTHR48094	PTHR48094
P40204	O74966	Yes	Yes	PTHR10553	PTHR10553
P47169	Q1K9C2	Yes	Yes	PTHR11493	PTHR11493
P36037	O94289	Yes	Yes	PTHR19849	PTHR19849
P32379	Q9UT97	Yes	Yes	PTHR11599	PTHR11599
P21801	P21911	Yes	Yes	PTHR11921	PTHR11921
P32901	Q9P380	Yes	Yes	PTHR11654	PTHR11654
Q12216	O94451	Yes	No	PTHR10782	PTHR10782
P38070	Q12706	Yes	Yes	PTHR24351	PTHR24351
P50085	O94550	Yes	Yes	PTHR23222	PTHR23222
Q08873	O14185	Yes	Yes	PTHR47385	PTHR46756
P14065	Q10494	Yes	Yes	PTHR11732	PTHR11732
P20133	P46960	Yes	Yes	PTHR11774	PTHR11774
P23285	O94273	Yes	No	PTHR11071	PTHR11071
P37020	O60159	Yes	Yes	PTHR45711	PTHR45711
P25338	O13737	Yes	Yes	PTHR28026	PTHR28026
P38079	O74870	Yes	No	PTHR28286	PTHR28286
Q12164	Q9Y7Z5	Yes	Yes	PTHR12703	PTHR12703
P24869	P10815	Yes	No	PTHR10177	PTHR10177
P46674	O74889	Yes	No	PTHR12436	PTHR12436
P32465	Q9P3U7	Yes	No	PTHR48022	PTHR48022
P36112	O59725	Yes	Yes	PTHR15415	PTHR15415
P48525	Q9HDX9	Yes	Yes	PTHR43311	PTHR43311
Q08650	O74850	Yes	Yes	PTHR12317	PTHR12317
P32335	Q9UTB4	Yes	Yes	PTHR28069	PTHR28069
P40010	O74791	Yes	Yes	PTHR11089	PTHR11089
P38042	P10505	Yes	Yes	PTHR12558	PTHR12558
P05755	O59675	Yes	No	PTHR11831	PTHR11831
P32895	P41831	Yes	Yes	PTHR10210	PTHR10210
Q12320	Q9UT36	Yes	No	PTHR11935	PTHR11935
P48445	O14353	Yes	Yes	PTHR12835	PTHR12835
Q03153	Q09726	Yes	No	PTHR28087	PTHR28087
P28007	Q06975	Yes	No	PTHR23237	PTHR23237
P39944	O60139	Yes	No	PTHR21646	PTHR21646
Q12341	Q9UTM7	Yes	Yes	PTHR12046	PTHR12046
P53276	Q9P3A9	Yes	No		
P13298	O94331	Yes	No	PTHR46683	PTHR46683
P47018	O94548	Yes	No	PTHR28265	PTHR28265
P38324	Q9P7M3	Yes	Yes	PTHR20208	PTHR20208
P36775	Q09769	Yes	Yes	PTHR43718	PTHR43718
P53038	Q9P3W5	Yes	No	PTHR15830	PTHR15830
Q07623	Q9Y7Y3	Yes	No	PTHR23236	PTHR23236
P18961	Q9P7J8	Yes	No	PTHR24351	PTHR24351
P38351	Q9US06	Yes	No	PTHR23188	PTHR23188
P53721	Q9P3B2	Yes	No	PTHR28018	PTHR28018
P33401	O74374	Yes	No	PTHR22573	PTHR22573
Q03214	Q9HDV4	Yes	No	PTHR10694	PTHR10694
P22803	O14463	Yes	No	PTHR10438	PTHR10438
P09880	Q10313	Yes	Yes	PTHR32004	PTHR32004
Q02256	O13632	Yes	No	PTHR45848	PTHR45848
P38244	O94479	Yes	No	PTHR12147	PTHR12147
P02406	P36585	Yes	Yes	PTHR11721	PTHR11721
P25515	P50515	Yes	Yes	PTHR10263	PTHR10263
P0CX77	Q8NKC0	Yes	No	PTHR43828	PTHR43828
P04786	P07799	Yes	Yes	PTHR10290	PTHR10290
Q03162	P87311	Yes	No	PTHR47442	PTHR47442
P41835	P40386	Yes	Yes	PTHR20857	PTHR20857
Q01389	Q10407	Yes	No	PTHR48016	PTHR24361
Q08746	O59678	Yes	Yes	PTHR17602	PTHR17602
P27705	O14335	Yes	No	PTHR47428	PTHR47428
Q2V2P4	Q10167	Yes	Yes	PTHR28075	PTHR28075
P18900	O43091	Yes	Yes	PTHR12001	PTHR12001
P00128	O74533	Yes	Yes	PTHR12022	PTHR12022
P50623	P40984	Yes	Yes	PTHR24067	PTHR24067
P25378	O94363	Yes	Yes	PTHR24070	PTHR24070
P48439	Q8TFH3	Yes	Yes	PTHR12692	PTHR12692
P49166	P05733	Yes	No	PTHR10768	PTHR10768
P36000	O43079	Yes	Yes	PTHR11134	PTHR11134
P09436	O13651	Yes	Yes	PTHR42780	PTHR42780
P36519	O14337	Yes	Yes	PTHR11994	PTHR11994
P43603	Q9URW6	Yes	No	PTHR15629	PTHR15629
Q05016	Q9P7B4	Yes	Yes	PTHR42901	PTHR42901
P25648	Q9P6L8	Yes	No	PTHR46007	PTHR46567
P25605	O60086	Yes	Yes	PTHR31242	PTHR31242
P39929	Q9P7F7	Yes	No	PTHR22761	PTHR22761
P42949	Q9C1W5	Yes	Yes	PTHR12388	PTHR12388
Q12103	O14162	Yes	No	PTHR12482	PTHR12482
P39958	Q10305	Yes	Yes	PTHR11787	PTHR11787
Q07913	Q53EK2	Yes	No	PTHR20973	PTHR20973
Q12476	Q9P795	Yes	No	PTHR46543	PTHR46543
Q04598	Q9P7L9	Yes	No	PTHR14503	PTHR14503
Q04632	Q96WW5	Yes	No	PTHR21311	PTHR21311
P57744	Q09783	Yes	Yes	PTHR19338	PTHR19338
Q05776	Q9UT07	Yes	Yes	PTHR11158	PTHR11158
P25555	Q9P3U1	Yes	No	PTHR23003	PTHR23003
P14291	Q09823	Yes	No		
P50087	O94578	Yes	No	PTHR28268	PTHR28268
Q04924	Q9USH8	Yes	No	PTHR12630	PTHR12630
P35189	O94436	Yes	Yes	PTHR23195	PTHR23195
P53297	Q9USW1	Yes	No	PTHR12854	PTHR12854
P32317	O42895	Yes	Yes	PTHR12169	PTHR12169
P38319	Q9USG9	Yes	No	PTHR12415	PTHR12415
P27929	O60063	Yes	No	PTHR11831	PTHR11831
P43589	Q9USR2	Yes	Yes	PTHR21646	PTHR21646
P12385	P79063	Yes	Yes	PTHR10113	PTHR10113
Q12046	P87126	Yes	No	PTHR14089	PTHR14089
P04076	P50514	Yes	Yes	PTHR43814	PTHR43814
P42941	O74382	Yes	Yes	PTHR43344	PTHR43344
Q04500	P87137	Yes	No	PTHR14150	PTHR14150
P20449	Q09747	Yes	Yes	PTHR47958	PTHR47958
P24870	P24865	Yes	No	PTHR10177	PTHR10177
P38287	Q9UT67	Yes	Yes	PTHR32385	PTHR32385
Q00816	Q9UTC4	Yes	No	PTHR28051	PTHR28051
P18239	Q09188	Yes	Yes	PTHR45635	PTHR45635
P45818	Q09775	Yes	Yes	PTHR24031	PTHR24031
P32916	O43032	Yes	Yes	PTHR43134	PTHR43134
Q04305	O94365	Yes	Yes	PTHR19924	PTHR19924
P32529	O94703	Yes	Yes	PTHR11239	PTHR11239
P47088	Q9P6R5	Yes	Yes	PTHR12886	PTHR12886
P39939	Q9UT56	Yes	Yes	PTHR12538	PTHR12538
P32939	O94655	Yes	Yes	PTHR47981	PTHR47981
P47988	O74915	Yes	No	PTHR31313	PTHR31313
P89105	O42668	Yes	Yes	PTHR14027	PTHR14027
P53273	Q09764	Yes	Yes	PTHR11814	PTHR11814
Q12265	P87171	Yes	No	PTHR10210	PTHR10210
Q12690	O74175	Yes	Yes	PTHR11722	PTHR11722
P53875	Q9UTK2	Yes	Yes	PTHR11661	PTHR11661
P50861	Q9UUB1	Yes	Yes	PTHR21058	PTHR21058
P17157	O74456	Yes	Yes	PTHR24056	PTHR24056
P32913	Q9URW7	Yes	No	PTHR47433	PTHR47433
P00854	P21535	Yes	Yes	PTHR11410	PTHR11410
P25297	O42885	Yes	Yes	PTHR24064	PTHR24064
Q06217	O14036	Yes	Yes	PTHR12777	PTHR12777
P15436	P30316	Yes	Yes	PTHR10322	PTHR10322
P32461	Q10206	Yes	Yes	PTHR10762	PTHR10762
P42940	Q9UTH2	Yes	Yes	PTHR21294	PTHR21294
P38863	Q9Y705	Yes	No	PTHR19302	PTHR19302
Q12417	O13615	Yes	No	PTHR19923	PTHR19923
P07244	P20772	Yes	Yes	PTHR10520	PTHR10520
P32388	C6Y4D2	Yes	Yes	PTHR13274	PTHR13274
P40325	O13772	Yes	No	PTHR28031	PTHR28031
P39965	O74765	Yes	No	PTHR42753	PTHR42753
P28627	O74800	Yes	Yes	PTHR12383	PTHR12383
P11325	Q09828	Yes	Yes	PTHR43740	PTHR43740
P47168	O94729	Yes	No		PTHR32226
P32912	O74509	Yes	No	PTHR19957	PTHR19957
Q02889	P79082	Yes	No	PTHR28525	PTHR28525
P53617	Q9UTE3	Yes	No	PTHR23189	
Q06488	O74964	Yes	No	PTHR16062	PTHR16062
P23644	O13656	Yes	Yes	PTHR10802	PTHR10802
P47123	O75002	Yes	Yes	PTHR15837	PTHR15837
Q12245	Q9P7J0	Yes	No		PTHR33559
Q03941	O74414	Yes	Yes	PTHR10695	PTHR10695
P36100	Q9P3W1	Yes	No	PTHR13097	PTHR13097
P49704	O42904	Yes	No	PTHR13904	PTHR13904
P50077	O14234	Yes	Yes	PTHR45628	PTHR45628
P46943	O13869	Yes	Yes	PTHR43512	PTHR43512
Q12387	Q9Y809	Yes	No	PTHR22767	PTHR22767
P06174	P87214	Yes	Yes	PTHR12390	PTHR12390
P34239	Q9P6K4	Yes	No		
Q12446	O36027	Yes	No	PTHR23202	
P37303	O13940	Yes	Yes	PTHR48097	PTHR48097
Q02197	Q9USY3	Yes	No	PTHR21373	PTHR21373
P10961	Q02953	Yes	No	PTHR10015	PTHR10015
P50079	Q9P3W2	Yes	No	PTHR11227	PTHR11227
P53733	Q9US30	Yes	Yes	PTHR11880	PTHR11880
P53734	Q76PD3	Yes	Yes	PTHR24031	PTHR24031
P48510	Q10169	Yes	Yes	PTHR10677	PTHR10677
P32468	P48009	Yes	Yes	PTHR18884	PTHR18884
P52490	O13685	Yes	Yes	PTHR24068	PTHR24068
P32457	O36023	Yes	Yes	PTHR18884	PTHR18884
P47137	O14088	Yes	Yes	PTHR11732	PTHR43827
Q03557	O94509	Yes	Yes	PTHR11895	PTHR11895
P31380	P87114	Yes	No	PTHR10799	PTHR10799
P14120	Q9UTP0	Yes	Yes	PTHR11449	PTHR11449
P32855	O74562	Yes	No	PTHR14146	PTHR14146
Q08273	O13959	Yes	Yes	PTHR11210	PTHR11210
P33317	Q9P6Q5	Yes	Yes	PTHR11241	PTHR11241
P54999	O59734	Yes	Yes	PTHR11021	PTHR11021
P21524	P36602	Yes	No	PTHR11573	PTHR11573
Q08387	O74833	Yes	Yes	PTHR45997	PTHR45997
P39109	Q10185	Yes	Yes	PTHR24223	PTHR24223
Q04411	Q9HE16	Yes	No	PTHR31668	PTHR31845
P23796	Q10181	Yes	Yes	PTHR31811	PTHR31811
P39726	Q9HDV9	Yes	No	PTHR11715	PTHR11715
P48415	O14029	Yes	No	PTHR13402	PTHR13402
Q12751	O42977	Yes	No	PTHR20959	PTHR20959
P38682	Q10367	Yes	Yes	PTHR45686	PTHR45686
P15108	P41887	Yes	Yes	PTHR11528	PTHR11528
P53145	Q10190	Yes	Yes	PTHR45709	PTHR45709
P40348	Q09843	Yes	Yes	PTHR11669	PTHR11669
P32875	O13642	Yes	Yes	PTHR10949	PTHR10949
P53043	O43049	Yes	Yes	PTHR45668	PTHR45668
Q06132	O13971	Yes	No	PTHR18034	PTHR18034
P08525	P50523	Yes	Yes	PTHR12119	PTHR12119
P08536	P78937	Yes	Yes	PTHR42700	PTHR42700
P40460	Q10198	Yes	Yes	PTHR10643	PTHR10643
P0C0W1	P0CT58	Yes	Yes	PTHR11758	PTHR11758
Q12743	Q9Y7Y0	Yes	No	PTHR11009	PTHR11009
P22146	Q9P378	Yes	Yes	PTHR31468	PTHR31468
P53207	Q8WZK0	Yes	No		PTHR18806
Q12395	Q8WZK4	Yes	No	PTHR12281	PTHR12281
P13586	O59868	Yes	Yes	PTHR42861	PTHR42861
Q06538	Q09809	Yes	Yes	PTHR13018	PTHR13018
Q12509	O94241	Yes	Yes	PTHR11937	PTHR11937
P12866	P78966	Yes	Yes	PTHR43394	PTHR24221
P27692	O13936	Yes	No	PTHR11125	PTHR11125
Q00916	O13829	Yes	No	PTHR13952	PTHR13952
Q01080	O14086	Yes	Yes	PTHR14440	PTHR14440
P22134	Q92383	Yes	No	PTHR43003	PTHR43003
P46655	O13775	Yes	Yes	PTHR43097	PTHR43097
P06243	P50582	Yes	Yes	PTHR11909	PTHR11909
P36096	O43085	Yes	No	PTHR22763	PTHR22763
P47138	Q9UUG3	Yes	Yes	PTHR24074	PTHR21454
P37263	O94311	Yes	No	PTHR13100	PTHR13100
P40018	Q10163	Yes	No	PTHR10701	PTHR10701
P47047	O14232	Yes	Yes	PTHR12131	PTHR12131
Q03778	O74866	Yes	Yes	PTHR22749	PTHR22749
P25554	Q9USW9	Yes	No	PTHR21539	PTHR21539
P38755	Q9UUA1	Yes	Yes	PTHR10972	PTHR10972
P38138	Q9US55	Yes	Yes	PTHR22762	PTHR22762
P34162	Q10317	Yes	No	PTHR12465	PTHR12465
P38783	O74972	Yes	Yes	PTHR28235	PTHR28235
P40527	Q10309	Yes	Yes	PTHR24092	PTHR24092
P35209	Q9URT4	Yes	No	PTHR39147	PTHR39147
P18408	Q10270	Yes	Yes	PTHR46509	PTHR46509
P48558	O74888	Yes	Yes	PTHR23291	PTHR23291
P40481	Q9UTQ8	Yes	No	PTHR14614	PTHR14614
Q12298	Q9UT95	Yes	Yes	PTHR43514	PTHR43514
Q08902	Q9P6J7	Yes	Yes	PTHR42718	PTHR42718
P53212	O43075	Yes	Yes	PTHR12532	PTHR12532
Q12176	O36021	Yes	Yes	PTHR12048	PTHR12048
P05694	Q9UT19	Yes	Yes	PTHR30519	PTHR30519
P53835	Q9P771	Yes	Yes	PTHR31030	PTHR31030
Q04080	Q10351	Yes	Yes	PTHR21072	PTHR21072
P31116	O94671	Yes	Yes	PTHR43070	PTHR43070
P41734	O74648	Yes	Yes	PTHR14209	PTHR14209
P06245	P40376	Yes	No	PTHR24353	PTHR24353
P02557	P05219	Yes	Yes	PTHR11588	PTHR11588
P38300	Q10275	Yes	No	PTHR13333	PTHR13333
P39721	O14359	Yes	Yes	PTHR17630	PTHR47668
P53738	Q09723	Yes	Yes	PTHR12773	PTHR12773
P36528	O94398	Yes	Yes	PTHR13124	PTHR13124
P32445	O14087	Yes	No	PTHR10302	PTHR10302
P39081	Q10237	Yes	No	PTHR15921	PTHR15921
P32522	O14275	Yes	No	PTHR47934	PTHR47938
Q12189	Q9UTL3	Yes	Yes	PTHR11934	PTHR11934
Q06815	O59745	Yes	No	PTHR15071	PTHR15071
P20424	P21565	Yes	Yes	PTHR11564	PTHR11564
P14681	P27638	Yes	Yes	PTHR24055	PTHR24055
P53951	O42962	Yes	No	PTHR13228	
Q92317	O14348	Yes	Yes	PTHR46138	PTHR46138
P02294	P04913	Yes	Yes	PTHR23428	PTHR23428
P25340	P36209	Yes	Yes	PTHR21257	PTHR21257
P38837	Q9Y7R5	Yes	No	PTHR15301	PTHR15301
P53095	Q9US35	Yes	Yes	PTHR28004	PTHR28004
P89886	P87313	Yes	Yes	PTHR22798	PTHR22798
P41805	Q09127	Yes	Yes	PTHR11726	PTHR11726
P47142	O74967	Yes	Yes	PTHR13149	PTHR13149
P53206	P87131	Yes	Yes	PTHR10314	PTHR10314
Q12194	O42956	Yes	No	PTHR36419	PTHR36419
P53905	O74499	Yes	Yes	PTHR10553	PTHR10553
Q12136	Q1MTS0	Yes	Yes	PTHR13237	PTHR13237
P29952	O43014	Yes	Yes	PTHR10309	PTHR10309
P38213	P87159	Yes	No	PTHR43628	PTHR43628
P14127	O42984	Yes	Yes	PTHR10732	PTHR10732
P49095	Q09785	Yes	Yes	PTHR11773	PTHR11773
P32331	Q10248	Yes	Yes	PTHR45624	PTHR45624
P07834	O14170	Yes	No	PTHR19854	PTHR44156
P00546	P04551	Yes	Yes	PTHR24056	PTHR24056
P35187	Q09811	Yes	No	PTHR13710	PTHR13710
Q03525	Q9UUK4	Yes	No	PTHR23149	PTHR23149
Q06494	O14295	Yes	Yes	PTHR43625	PTHR43625
P39677	O94429	Yes	Yes	PTHR43261	PTHR43261
P40515	Q9USZ8	Yes	No	PTHR13247	PTHR13247
P53037	O14111	Yes	No	PTHR10067	PTHR10067
P38197	Q9P6Q1	Yes	Yes	PTHR10146	PTHR10146
P15202	P55306	Yes	Yes	PTHR11465	PTHR11465
Q06412	Q9Y7U5	Yes	Yes	PTHR46572	PTHR46572
Q02950	O43006	Yes	No	PTHR28058	PTHR28058
P22515	O94609	Yes	Yes	PTHR10953	PTHR10953
P08524	O14230	Yes	Yes	PTHR11525	PTHR11525
P38907	Q9C0W0	Yes	Yes		
P53889	Q9P7L4	Yes	Yes	PTHR11820	PTHR11820
Q12012	Q9P6M2	Yes	No	PTHR13016	PTHR13016
P24279	P30666	Yes	Yes	PTHR11630	PTHR11630
P32460	Q09921	Yes	Yes	PTHR28047	PTHR28047
P13099	O60126	Yes	Yes	PTHR11390	PTHR11390
P32854	O94651	Yes	Yes	PTHR19957	PTHR19957
P46672	Q9P6K7	Yes	No	PTHR11586	PTHR11586
P04449	Q92354	Yes	No	PTHR10792	PTHR10792
P25578	Q9HDW1	Yes	Yes	PTHR12586	PTHR12586
P42935	O94533	Yes	Yes	PTHR44111	PTHR44111
Q02555	P22192	Yes	No	PTHR11207	PTHR11207
P53135	Q09761	Yes	No	PTHR28067	PTHR28067
P25621	O43000	Yes	Yes	PTHR43791	PTHR43791
P07702	P40976	Yes	Yes	PTHR44845	PTHR44845
P53981	Q9P6N2	Yes	Yes	PTHR43344	PTHR43344
P53187	Q9HGK2	Yes	Yes	PTHR15938	PTHR15938
Q06640	O14235	Yes	Yes	PTHR13318	PTHR13382
P32451	O59778	Yes	Yes	PTHR22976	PTHR22976
P25336	P26359	Yes	Yes	PTHR11361	PTHR11361
Q12154	Q9P7F8	Yes	Yes	PTHR10803	PTHR10803
P22214	Q9Y7L0	Yes	Yes	PTHR45837	PTHR45837
P0CX52	P0CT64	Yes	Yes	PTHR21569	PTHR21569
P38297	Q9USY7	Yes	Yes	PTHR10465	PTHR10465
P40093	Q9P7T6	Yes	Yes	PTHR11215	PTHR11215
P14693	Q9HE00	Yes	No		PTHR12289
P53108	Q9UTD3	Yes	No	PTHR12822	PTHR12822
P10507	Q9P7X1	Yes	Yes	PTHR11851	PTHR11851
P38358	B5BP47	Yes	Yes	PTHR23501	PTHR23501
Q86ZR7	O14165	Yes	Yes	PTHR18901	PTHR18901
P25344	P36622	Yes	No		PTHR46829
Q01852	O60084	Yes	Yes	PTHR10721	PTHR10721
P12683	Q10283	Yes	Yes	PTHR10572	PTHR10572
P53066	Q9P7I0	Yes	Yes		PTHR24180
P47026	Q9UTL4	Yes	Yes	PTHR20661	PTHR20661
Q08287	Q9HFE6	Yes	No		PTHR48029
Q06218	O60080	Yes	Yes	PTHR24031	PTHR24031
P21147	O94523	Yes	Yes	PTHR11351	PTHR11351
P47171	P87315	Yes	No	PTHR15502	PTHR15502
Q12464	O94692	Yes	Yes	PTHR11093	PTHR11093
P39104	Q10366	Yes	Yes	PTHR10048	PTHR10048
P32639	Q9UT24	Yes	Yes	PTHR24075	PTHR24075
P34760	O74887	Yes	Yes	PTHR10681	PTHR10681
P47040	Q9US09	Yes	Yes	PTHR10981	PTHR10981
P28737	Q9P7J5	Yes	Yes	PTHR45644	PTHR45644
Q08224	O94266	Yes	No	PTHR20858	PTHR20858
Q04779	Q09698	Yes	No	PTHR47636	PTHR47636
P25639	O59714	Yes	Yes	PTHR31685	PTHR31685
P53332	Q10350	Yes	No	PTHR10695	PTHR10695
Q07963	O60152	Yes	No	PTHR21497	PTHR21497
P40343	O13821	Yes	No	PTHR47794	PTHR47794
P33421	O74882	Yes	No	PTHR10978	PTHR10978
P47172	O74751	Yes	No	PTHR31531	PTHR31531
P39692	Q09878	Yes	Yes	PTHR19384	PTHR19384
Q08237	O94375	Yes	No	PTHR12801	PTHR12801
P53938	Q8TFH6	Yes	No	PTHR28147	PTHR28147
Q99210	O14141	Yes	Yes	PTHR43213	PTHR43213
P32328	Q09898	Yes	Yes	PTHR24356	PTHR24356
Q04603	P87174	Yes	No	PTHR46172	PTHR46172
P32502	Q9UT76	Yes	Yes	PTHR45859	PTHR45859
P38289	Q9Y7L4	Yes	No	PTHR14464	PTHR14464
P40413	Q9UTM4	Yes	Yes	PTHR11353	PTHR11353
P54784	P54789	Yes	No	PTHR10763	PTHR10763
P35817	Q9Y7N0	Yes	Yes	PTHR22880	PTHR22880
P38804	Q9P7K6	Yes	Yes	PTHR10927	PTHR10927
P53110	Q9HDZ0	Yes	No	PTHR13812	PTHR13812
P32363	P87172	Yes	Yes	PTHR45871	PTHR45871
Q08952	O14284	Yes	No	PTHR23354	PTHR23354
P53927	O74978	Yes	No	PTHR46754	PTHR46754
P25335	Q09913	Yes	Yes	PTHR12045	PTHR12045
P36086	Q9P7I6	Yes	No	PTHR43544	PTHR43544
P40850	Q9UTN2	Yes	Yes	PTHR11081	PTHR11081
P32266	P87320	Yes	Yes	PTHR11566	PTHR11566
P39875	P53695	Yes	No	PTHR11081	PTHR11081
P21734	O74810	Yes	Yes	PTHR24068	PTHR24068
P40340	O14114	Yes	No	PTHR23069	PTHR23069
P05150	P31317	Yes	Yes	PTHR45753	PTHR45753
Q05518	Q9UU83	Yes	No	PTHR28307	PTHR28307
P38276	Q9P7D6	Yes	Yes	PTHR28255	PTHR28255
Q08285	O13903	Yes	Yes	PTHR21321	PTHR21321
P00498	P40373	Yes	Yes	PTHR21403	PTHR21403
P48412	Q10267	Yes	No	PTHR13112	PTHR13112
P0CX44	O74836	Yes	Yes	PTHR23105	PTHR23105
P53941	O13823	Yes	Yes	PTHR22734	PTHR22734
P24719	Q10292	Yes	Yes	PTHR24347	PTHR44167
P32829	Q09683	Yes	No	PTHR10139	PTHR10139
P20795	Q9P7V6	Yes	Yes	PTHR11679	PTHR11679
Q05541	Q9Y7U4	Yes	No	PTHR11736	PTHR11736
P33891	Q9C0W8	Yes	No	PTHR13520	PTHR13520
P46956	Q10436	Yes	No		
Q05933	Q9Y7J4	Yes	Yes	PTHR12391	PTHR12391
Q04673	O74995	Yes	Yes	PTHR12695	PTHR12695
Q12373	Q9USQ4	Yes	No		PTHR15081
P38820	Q09810	Yes	Yes	PTHR10953	PTHR10953
P39678	P41412	Yes	No	PTHR43828	PTHR43828
P53102	Q09739	Yes	Yes	PTHR15938	PTHR31398
Q03151	O74776	Yes	No	PTHR45782	PTHR45782
P47057	O14243	Yes	Yes	PTHR45949	PTHR45949
P19659	Q9Y808	Yes	No	PTHR23202	PTHR24216
P32449	Q09755	Yes	Yes	PTHR21225	PTHR21225
P25656	Q1MTQ5	Yes	Yes	PTHR10926	PTHR10926
P43570	O94661	Yes	No	PTHR20913	PTHR20913
P38344	O59811	Yes	No	PTHR13182	PTHR13182
P41895	O94416	Yes	No	PTHR13011	PTHR13011
P53264	O14249	Yes	Yes	PTHR42886	PTHR42886
P53239	O94587	Yes	No	PTHR12428	PTHR12428
Q12481	Q9P6P2	Yes	No	PTHR21738	PTHR21738
Q00764	P40387	Yes	Yes	PTHR10788	PTHR10788
Q01846	Q9USN1	Yes	No	PTHR22775	PTHR22775
P40009	Q9USP2	Yes	No	PTHR11782	PTHR11782
Q12453	O13733	Yes	No	PTHR12984	PTHR12984
P50102	Q09738	Yes	Yes	PTHR21646	PTHR24006
P38701	O74893	Yes	Yes	PTHR11700	PTHR11700
P32074	P87140	Yes	Yes	PTHR10261	PTHR10261
P38902	P87123	Yes	Yes	PTHR13946	PTHR13946
P47117	P32390	Yes	Yes	PTHR11937	PTHR11937
P47163	O14118	Yes	No	PTHR14614	PTHR14614
P35200	O59707	Yes	No	PTHR11158	PTHR11158
P38987	P87027	Yes	Yes	PTHR47978	PTHR47978
P53867	Q9P373	Yes	No	PTHR22624	PTHR22624
Q06682	O14048	Yes	No	PTHR23322	PTHR23322
P49017	P87230	Yes	Yes	PTHR43591	PTHR43591
P38439	Q9P6R2	Yes	No	PTHR23146	PTHR23146
Q03784	O43041	Yes	No	PTHR23249	PTHR23249
P53893	O74945	Yes	Yes	PTHR42908	PTHR42908
P53154	Q09758	Yes	Yes	PTHR13285	PTHR13285
P53852	Q09860	Yes	Yes	PTHR10890	PTHR10890
P41819	Q9USU2	Yes	Yes	PTHR11727	PTHR11727
P38147	P34208	Yes	Yes	PTHR43895	PTHR43895
P19735	Q12381	Yes	Yes	PTHR11246	PTHR11246
Q08651	O74959	Yes	Yes	PTHR24320	PTHR24320
P33201	Q9USZ6	Yes	Yes	PTHR45841	PTHR45841
P07271	Q9UUA2	Yes	No	PTHR23274	PTHR23274
P07278	P36600	Yes	No	PTHR11635	PTHR11635
P47821	O94503	Yes	No	PTHR10026	PTHR10026
P47061	P87129	Yes	No	PTHR12820	PTHR12820
P48360	O59710	Yes	Yes	PTHR11938	PTHR11938
P39708	P78804	Yes	Yes	PTHR43571	PTHR43571
P42942	O94362	Yes	Yes	PTHR23305	PTHR23305
P34111	Q9UST7	Yes	No	PTHR15180	PTHR15180
P32569	P87306	Yes	No	PTHR13114	PTHR13114
P32598	P13681	Yes	Yes	PTHR11668	PTHR11668
Q02724	O42957	Yes	No	PTHR12606	PTHR12606
P36156	O94524	Yes	Yes	PTHR32419	PTHR32419
O14464	O94690	Yes	No	PTHR46909	PTHR46909
P11745	P41391	Yes	Yes	PTHR24113	PTHR24113
P38999	O59711	Yes	Yes	PTHR11133	PTHR11133
P06104	P23566	Yes	Yes	PTHR24067	PTHR24067
Q07897	O94465	Yes	No	PTHR24030	PTHR24030
P32794	O60058	Yes	No	PTHR23077	PTHR23077
P43615	O13827	Yes	No	PTHR28043	PTHR28043
P26755	Q92374	Yes	No		PTHR15114
Q02554	Q9UUI3	Yes	No	PTHR12785	PTHR12785
P32600	Q9Y7K2	Yes	Yes	PTHR11139	PTHR11139
P12695	O59816	Yes	Yes	PTHR23151	PTHR23151
Q08951	Q9UTL8	Yes	Yes	PTHR22781	PTHR22781
P22434	P36599	Yes	Yes	PTHR28283	PTHR28283
P32602	Q9P4X4	Yes	Yes	PTHR13768	PTHR13768
P19736	O59706	Yes	Yes	PTHR12786	PTHR12786
P04173	P18869	Yes	Yes	PTHR42979	PTHR42979
P21304	Q9P775	Yes	Yes	PTHR14091	PTHR14091
P35184	O13982	Yes	Yes	PTHR19857	PTHR19857
P23776	Q9URU6	Yes	Yes	PTHR31297	PTHR31297
Q12402	Q9UU91	Yes	Yes	PTHR12300	PTHR12300
P15732	P46595	Yes	Yes	PTHR24068	PTHR24068
Q12122	Q9Y823	Yes	Yes	PTHR10277	PTHR10277
P49954	Q10166	Yes	Yes	PTHR23088	PTHR23088
Q02642	Q92371	Yes	Yes	PTHR10351	PTHR10351
P40151	O13984	Yes	Yes	PTHR13779	PTHR13779
Q12251	Q8TFH2	Yes	Yes	PTHR24089	PTHR24089
P32447	O74515	Yes	No	PTHR12040	PTHR12040
P48234	O74879	Yes	Yes	PTHR14927	PTHR14927
Q01329	Q10222	Yes	No	PTHR15245	PTHR15245
P53944	O14028	Yes	Yes	PTHR18895	PTHR18895
P05743	P78946	Yes	Yes	PTHR11143	PTHR11143
P24583	P36583	Yes	Yes	PTHR24356	PTHR24356
P41813	O60129	Yes	No	PTHR45881	PTHR45881
P36147	O94539	Yes	No	PTHR28021	PTHR28021
