prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P28331	Q9N4Y8	Yes	Yes	PTHR11615	PTHR43105
Q96RR1	A0A3P6N6A0	Yes	No	PTHR12873	PTHR12873
P51665	O61792	Yes	Yes	PTHR10540	PTHR10540
Q6NW40	G5EDE5	Yes	Yes	PTHR31428	PTHR31428
Q15078	Q22695	Yes	No	PTHR23401	PTHR23401
P82663	Q9N361	Yes	Yes	PTHR13274	PTHR13274
P35580	Q20641	Yes	Yes	PTHR45615	PTHR45615
Q9Y4W6	Q9N3T5	Yes	Yes	PTHR43655	PTHR43655
Q8IUE6	Q27485	Yes	Yes	PTHR23430	PTHR23430
Q5T8P6	A0A2K5ATS7	Yes	No	PTHR14398	PTHR14398
P48637	Q21549	Yes	Yes	PTHR11130	PTHR11130
Q13573	Q22836	Yes	Yes	PTHR12096	PTHR12096
Q8NI22	Q20796	Yes	Yes	PTHR23104	PTHR23104
Q96KJ9	Q9U329	Yes	No	PTHR10707	PTHR10707
Q9Y385	Q18931	Yes	No	PTHR24068	PTHR24068
Q9NRX1	O18216	Yes	No	PTHR12826	PTHR12826
Q13769	C2BR94	Yes	No	PTHR13375	PTHR13375
Q8TBF5	Q9GYH8	Yes	No	PTHR28650	
P25788	Q09583	Yes	Yes	PTHR11599	PTHR43028
P52434	Q19826	Yes	Yes	PTHR10917	PTHR10917
P62081	Q23312	Yes	Yes	PTHR11278	PTHR11278
P48723	Q20752	Yes	Yes	PTHR19375	
P31645	Q9N3C7	Yes	Yes	PTHR11616	PTHR11616
P09234	P90815	Yes	No	PTHR31148	PTHR31148
P41743	Q19266	Yes	Yes	PTHR24356	PTHR24356
Q9BSB4	Q95XH2	Yes	Yes	PTHR13292	PTHR13292
O95847	O01883	Yes	Yes	PTHR45618	PTHR45618
Q9UNA1	H2KZV6	Yes	No	PTHR12552	PTHR12552
Q9BSH4	Q965T4	Yes	Yes	PTHR12532	PTHR12532
P00568	Q20140	Yes	Yes	PTHR23359	PTHR23359
P36404	Q19705	Yes	Yes	PTHR45697	PTHR45697
Q14832	Q09630	Yes	Yes	PTHR24060	PTHR24060
P63172	Q19416	Yes	No	PTHR21255	PTHR21255
Q9BUI4	Q8IG67	Yes	Yes	PTHR12949	PTHR12949
Q9Y265	O17607	Yes	Yes	PTHR11093	PTHR11093
Q9UDY4	Q20774	Yes	No	PTHR24078	PTHR24078
Q96ST3	A5JYW9	Yes	No	PTHR12346	PTHR12346
P07339	Q21966	Yes	No	PTHR47966	PTHR47966
P36578	O02056	Yes	Yes	PTHR19431	PTHR19431
P00167	Q93315	Yes	Yes	PTHR19359	PTHR19359
O75663	P34274	Yes	Yes	PTHR21021	PTHR21021
P40855	P34453	Yes	Yes	PTHR12774	PTHR12774
Q16281	Q03611	Yes	No	PTHR45638	PTHR45638
O76080	Q19723	Yes	Yes	PTHR10634	PTHR10634
P09471	P51875	Yes	Yes	PTHR10218	PTHR10218
P61970	Q21735	Yes	Yes	PTHR12612	PTHR12612
P0DKL9	H2KY75	Yes	No	PTHR46804	PTHR46536
P51649	O02266	Yes	Yes	PTHR43353	PTHR43353
Q9Y4Z0	Q19952	Yes	No	PTHR23338	PTHR23338
P27694	Q19537	Yes	No	PTHR23273	PTHR23273
Q7Z3E2	Q8I0Z1	Yes	Yes	PTHR18911	PTHR18911
Q9NRX4	P90861	Yes	Yes	PTHR12258	PTHR12258
Q9UKD2	Q19302	Yes	Yes	PTHR45841	PTHR45841
Q8N5M1	Q9U2U3	Yes	Yes	PTHR21013	PTHR21013
Q8N9A8	Q9XXN3	Yes	Yes	PTHR20996	PTHR20996
Q14974	Q9BIB8	Yes	Yes	PTHR10527	PTHR10527
Q9P0X4	Q7Z003	Yes	No	PTHR45628	PTHR10037
P49281	Q21434	Yes	Yes	PTHR11706	PTHR11706
Q9BRS2	O44959	Yes	Yes	PTHR45723	PTHR45723
P45954	O44549	Yes	Yes	PTHR43884	PTHR43884
Q92626	Q1ENI8	Yes	Yes	PTHR11475	PTHR11475
Q6UWN5	Q9GUJ2	Yes	No	PTHR10624	PTHR37433
Q8IV50	O02055	Yes	No	PTHR20932	PTHR20932
Q96ER9	H2KZ70	Yes	Yes	PTHR28624	PTHR28624
Q5VXT5	O44511	Yes	No	PTHR10306	PTHR10306
P47989	O17892	Yes	Yes	PTHR11908	PTHR11908
Q9H9J2	P34384	Yes	No	PTHR11207	PTHR11207
P00918	Q10462	Yes	No	PTHR18952	PTHR18952
Q8N1M1	O17206	Yes	No	PTHR10736	PTHR10736
Q8IVS8	Q09235	Yes	Yes	PTHR12227	PTHR12227
Q19AV6	Q8MYM5	Yes	No	PTHR28498	PTHR28498
O75934	Q22417	Yes	Yes	PTHR13296	PTHR13296
Q9NV70	Q20678	Yes	Yes	PTHR16092	PTHR16092
Q7L523	Q22743	Yes	Yes	PTHR11259	PTHR11259
O76031	P90788	Yes	Yes	PTHR48102	PTHR48102
P62805	P62784	Yes	Yes	PTHR10484	PTHR10484
Q15031	Q23511	Yes	Yes	PTHR43740	PTHR43740
Q9NPI1	Q17581	Yes	No	PTHR22881	PTHR22881
P15374	Q965V9	Yes	No	PTHR10589	PTHR10589
Q14498	Q9N368	Yes	No	PTHR48036	PTHR13428
Q8N9T8	Q20760	Yes	Yes	PTHR14490	PTHR14490
Q96NT5	Q9UAZ6	Yes	Yes	PTHR23507	PTHR23507
P13639	P29691	Yes	Yes	PTHR42908	PTHR42908
Q92793	P34545	Yes	No	PTHR13808	PTHR13808
Q9NVH1	P91243	Yes	Yes	PTHR44157	PTHR44157
P78368	Q8WQ99	Yes	Yes	PTHR11909	PTHR11909
P43897	Q20819	Yes	Yes	PTHR11741	PTHR11741
Q86TX2	Q9GYN3	Yes	Yes	PTHR10824	PTHR10824
Q9UKA8	P53806	Yes	No	PTHR10300	PTHR10300
O00566	Q9XW58	Yes	No	PTHR17039	PTHR17039
Q9Y282	Q93878	Yes	Yes	PTHR10984	PTHR10984
O95461	Q21389	Yes	No	PTHR12270	PTHR12270
Q9BS26	Q304D5	Yes	Yes	PTHR46295	PTHR46295
Q12769	Q8T8M4	Yes	No	PTHR21286	PTHR21286
P62318	Q17348	Yes	No	PTHR23338	PTHR23338
Q9NPF5	A8XQE0	Yes	No	PTHR12855	PTHR12855
P09651	Q22037	Yes	No	PTHR48026	PTHR48026
Q9NU19	O45434	Yes	Yes	PTHR22957	PTHR22957
Q96C86	G5EFS4	Yes	Yes	PTHR12978	PTHR12978
P51157	Q9XWR6	Yes	Yes	PTHR24073	PTHR24073
O95202	Q9XVM0	Yes	Yes	PTHR14009	PTHR14009
Q969S9	Q95Y73	Yes	Yes	PTHR43261	PTHR43261
Q16513	A0A4V0ILM7	Yes	Yes	PTHR24356	PTHR24356
P23919	Q22018	Yes	Yes	PTHR10344	PTHR10344
P23526	P27604	Yes	Yes	PTHR23420	PTHR23420
P56537	O62106	Yes	Yes	PTHR10784	PTHR10784
Q9Y6I8	P91262	Yes	Yes	PTHR15460	PTHR15460
P22460	Q8I4B0	Yes	No	PTHR11537	PTHR11537
P40938	Q18547	Yes	Yes	PTHR11669	PTHR11669
Q15814	Q3V5J2	Yes	No	PTHR15139	PTHR15139
P52298	Q93594	Yes	Yes	PTHR18847	PTHR18847
P11801	O44747	Yes	No	PTHR24347	PTHR24347
P12074	Q20779	Yes	No	PTHR11504	PTHR11504
Q7L7X3	P46549	Yes	No	PTHR47167	PTHR48015
Q9BVK6	Q9U1Z4	Yes	Yes	PTHR22811	PTHR22811
Q96MC6	Q965I9	Yes	Yes	PTHR23504	PTHR23504
P60660	Q9XVI9	Yes	No	PTHR23048	PTHR23048
Q13206	Q9N478	Yes	No	PTHR24031	PTHR24031
Q9UJV9	Q9N5K1	Yes	Yes	PTHR47958	PTHR47958
P22234	Q10457	Yes	Yes	PTHR43599	PTHR43599
Q02127	O01815	Yes	Yes	PTHR48109	PTHR48109
Q15843	Q93725	Yes	Yes	PTHR10666	PTHR10666
Q3ZCQ8	Q22647	Yes	No	PTHR12210	PTHR12210
Q9NYP3	Q95X82	Yes	No	PTHR12972	PTHR12972
O60930	Q86MG7	Yes	Yes	PTHR10642	PTHR10642
Q8IY17	Q02331	Yes	No	PTHR14226	PTHR14226
Q86UK7	A0A5K1ICF1	Yes	No	PTHR22938	PTHR22938
P05165	Q19842	Yes	Yes	PTHR18866	PTHR18866
Q86UU1	P34531	Yes	No	PTHR12156	PTHR18916
Q9BXJ9	Q8WTL6	Yes	Yes	PTHR22767	PTHR22767
Q8IWB7	Q18964	Yes	No	PTHR46189	PTHR46189
O43824	Q20446	Yes	Yes	PTHR10229	PTHR42714
O75116	P92199	Yes	No	PTHR22988	PTHR22988
Q9Y2R5	Q11189	Yes	No	PTHR24088	PTHR24088
P26368	P90978	Yes	Yes	PTHR23139	PTHR23139
Q96RY7	P90757	Yes	Yes	PTHR15722	PTHR15722
Q13686	E0DBL0	Yes	Yes	PTHR16557	PTHR16557
O60231	O45244	Yes	Yes	PTHR18934	PTHR18934
Q9Y6R0	Q9XTY6	Yes	No	PTHR47368	PTHR11232
Q9BV20	Q93169	Yes	Yes	PTHR43475	PTHR43475
P31483	Q95QV8	Yes	No	PTHR10352	PTHR47640
Q99570	Q23669	Yes	Yes	PTHR17583	PTHR17583
Q9NUE0	Q9XWD7	Yes	No	PTHR22883	PTHR22883
Q10713	Q95XN2	Yes	Yes	PTHR11851	PTHR11851
A2RU49	Q19034	Yes	No	PTHR21064	PTHR23020
O75396	Q94241	Yes	Yes	PTHR45837	PTHR45837
Q6N075	Q9N3A9	Yes	Yes	PTHR23516	PTHR23516
Q96H96	Q8I7J4	Yes	Yes	PTHR11048	PTHR11048
Q9NTI5	G5EC05	Yes	Yes	PTHR12663	PTHR12663
Q05397	Q95YD4	Yes	No	PTHR24418	PTHR24418
P33121	V6CLI5	Yes	Yes	PTHR43272	PTHR43272
Q8IZT8	Q9TZK5	Yes	No	PTHR10605	PTHR10605
Q9Y305	Q94245	Yes	No	PTHR12655	PTHR12655
P42575	P42573	Yes	No	PTHR10454	PTHR10454
P47985	O44512	Yes	Yes	PTHR10134	PTHR10134
Q96A65	Q9XWS2	Yes	No	PTHR14146	PTHR14146
Q8WUM4	P34552	Yes	Yes	PTHR23030	PTHR23030
P51571	Q9U238	Yes	Yes	PTHR12731	PTHR12731
Q14997	Q17971	Yes	Yes	PTHR32170	PTHR32170
Q96A09	H2KZ00	Yes	No	PTHR12974	PTHR12974
Q9HCG7	Q8WQB2	Yes	Yes	PTHR12654	PTHR12654
Q9ULR0	Q20716	Yes	Yes	PTHR13021	PTHR13021
Q6UVJ0	O62479	Yes	No	PTHR44281	PTHR44281
P05089	A0A1X7RC97	Yes	No	PTHR43782	PTHR43782
O95620	Q09504	Yes	Yes	PTHR11082	PTHR11082
Q5VU57	Q09296	Yes	Yes	PTHR12756	PTHR12756
P62333	O17071	Yes	Yes	PTHR23073	PTHR23073
Q9UBC2	Q9BIF4	Yes	No	PTHR11216	PTHR11216
Q9BQ52	O44476	Yes	Yes	PTHR12553	PTHR12553
P36542	Q95XJ0	Yes	Yes	PTHR11693	PTHR11693
Q96S52	Q22496	Yes	No	PTHR21072	PTHR21072
O43809	Q93716	Yes	Yes	PTHR13047	PTHR13047
Q96T83	G5ED88	Yes	No	PTHR10110	PTHR10110
P26367	G5EDS1	Yes	Yes	PTHR45636	PTHR45636
Q9UEW8	G5EEN4	Yes	Yes	PTHR48012	PTHR48012
Q96GX9	Q23261	Yes	No	PTHR10640	PTHR10640
Q9H0C8	G5EDI3	Yes	Yes	PTHR13832	PTHR13832
P62314	Q10013	Yes	No	PTHR23338	PTHR23338
P46952	Q19341	Yes	Yes	PTHR15497	PTHR15497
Q9BRC7	Q21754	Yes	No	PTHR10336	PTHR10336
Q96N76	Q9NAE2	Yes	Yes	PTHR12216	PTHR12216
Q9BZD4	Q21952	Yes	No	PTHR21650	PTHR21650
P51398	G5EFC8	Yes	Yes	PTHR12810	PTHR12810
Q96DC8	D1MN80	Yes	Yes	PTHR43602	PTHR43602
P20309	Q9U7D5	Yes	Yes	PTHR24247	PTHR24247
P49366	Q9XXJ0	Yes	Yes	PTHR11703	PTHR11703
P23771	P28515	Yes	No	PTHR10071	PTHR10071
Q8IZ73	O16686	Yes	No	PTHR21600	PTHR21600
Q6PJF5	H2KML1	Yes	No	PTHR45965	PTHR45965
Q9Y2Q0	Q9U280	Yes	Yes	PTHR24092	PTHR24092
Q9NT62	Q9N369	Yes	Yes	PTHR12866	PTHR12866
P43354	P41829	Yes	No	PTHR24085	PTHR24085
Q7Z7F7	Q9TYJ8	Yes	Yes	PTHR34095	PTHR34095
Q8ND04	O62301	Yes	No	PTHR13091	PTHR13091
Q12972	O61817	Yes	Yes	PTHR23308	PTHR23308
Q9H270	Q09600	Yes	Yes	PTHR23323	PTHR23323
Q86U10	Q9U3P0	Yes	Yes	PTHR11707	PTHR11707
O60825	Q9N590	Yes	Yes	PTHR10606	PTHR10606
P07741	P91455	Yes	Yes	PTHR32315	PTHR32315
Q99497	P90994	Yes	Yes	PTHR48094	PTHR48094
P32238	G4SNR2	Yes	No	PTHR24241	PTHR24238
P35269	Q17558	Yes	No	PTHR13011	PTHR13011
P62750	Q20647	Yes	Yes	PTHR11620	PTHR11620
Q96IV0	Q9TW67	Yes	No	PTHR12143	PTHR12143
P19021	P83388	Yes	No	PTHR10680	PTHR10680
P62942	Q9U2Q8	Yes	Yes	PTHR10516	PTHR10516
Q92600	Q18224	Yes	Yes	PTHR12262	PTHR12262
Q9H5V9	Q95Q06	Yes	No	PTHR46355	PTHR46355
Q9P2J5	Q09996	Yes	Yes	PTHR45794	PTHR45794
P0DI81	O02173	Yes	Yes	PTHR12403	PTHR12403
Q9BSG0	Q22322	Yes	No	PTHR22702	PTHR22702
O60941	Q9Y048	Yes	Yes	PTHR12268	PTHR12268
P51648	A0A486WWU7	Yes	No	PTHR43570	PTHR43570
Q8IYT2	O76726	Yes	No	PTHR16121	PTHR16121
Q9BRJ2	Q95Y71	Yes	No	PTHR28554	PTHR28554
Q9UH36	C0VXV7	Yes	No	PTHR28626	
Q15287	Q21155	Yes	No	PTHR15481	PTHR15481
P43250	Q09537	Yes	Yes	PTHR24355	PTHR24355
Q92882	Q9U2Z5	Yes	Yes	PTHR24155	PTHR24155
Q9UPT5	P91149	Yes	No	PTHR12542	PTHR12542
Q9NQT4	G5EG59	Yes	Yes	PTHR11953	PTHR11953
Q14181	Q21625	Yes	Yes	PTHR23061	PTHR23061
P32320	Q20628	Yes	No	PTHR11644	PTHR11644
Q9GZN7	O17213	Yes	Yes	PTHR13618	PTHR13618
Q9BVC3	O44992	Yes	No	PTHR13395	PTHR13395
P55084	P34255	Yes	Yes	PTHR18919	PTHR18919
O60271	P34609	Yes	No	PTHR13886	PTHR13886
P24539	Q20053	Yes	No	PTHR12733	PTHR12733
Q9P2N4	Q19791	Yes	Yes	PTHR13723	PTHR13723
Q96I24	Q17936	Yes	No	PTHR10288	PTHR10288
O95169	Q9XWJ5	Yes	No	PTHR12840	PTHR12840
Q96EK6	Q17427	Yes	Yes	PTHR13355	PTHR13355
Q9H6R4	Q95XY4	Yes	Yes	PTHR17972	PTHR17972
P08243	Q21463	Yes	No	PTHR11772	PTHR11772
Q9BUP3	Q5DX36	Yes	Yes	PTHR14097	PTHR14097
O15245	Q9U539	Yes	No	PTHR24064	PTHR24064
Q13394	Q20054	Yes	Yes	PTHR10656	PTHR10656
P52566	Q20496	Yes	Yes	PTHR10980	PTHR10980
Q969G6	Q21918	Yes	Yes	PTHR22749	PTHR22749
Q15742	Q22002	Yes	No	PTHR12623	PTHR12623
P23527	Q27894	Yes	No	PTHR23428	PTHR23428
Q86T03	Q9BL29	Yes	Yes	PTHR21014	PTHR21014
Q9Y6B6	Q23445	Yes	Yes	PTHR45684	PTHR45684
P30542	Q1ZXT2	Yes	No	PTHR24246	PTHR24246
O60508	O44729	Yes	Yes	PTHR43979	PTHR43979
Q9NX74	Q9XWJ9	Yes	Yes	PTHR45936	PTHR45936
Q8TED0	Q9N477	Yes	Yes	PTHR19924	PTHR19924
Q9NXB0	A0A679L8Q5	Yes	No	PTHR12968	PTHR12968
P12694	O45924	Yes	Yes	PTHR43380	PTHR43380
Q9H040	Q22557	Yes	No	PTHR21220	PTHR21220
P46776	Q9BKU5	Yes	Yes	PTHR11721	PTHR11721
P62701	Q9N3X2	Yes	Yes	PTHR11581	PTHR11581
O75356	Q9XU84	Yes	Yes	PTHR11782	PTHR11782
Q9NUP7	Q9XW93	Yes	Yes	PTHR12998	PTHR12998
Q9BSF8	Q21747	Yes	No	PTHR21637	PTHR21637
P46063	Q9TXJ8	Yes	Yes	PTHR13710	PTHR13710
Q92536	A0A0K3AVL7	Yes	No	PTHR11785	PTHR11785
Q15813	Q20068	Yes	Yes	PTHR15140	PTHR15140
P05451	Q9XX56	Yes	No	PTHR22803	PTHR22802
Q13395	Q22484	Yes	No	PTHR12029	PTHR12029
Q9Y333	P92022	Yes	Yes	PTHR13829	PTHR13829
Q8WVX9	Q9TZL9	Yes	Yes	PTHR11011	PTHR11011
Q9BV35	Q19529	Yes	No	PTHR24089	PTHR24089
Q9BV35	Q20799	Yes	Yes	PTHR24089	PTHR24089
O75325	Q93539	Yes	Yes	PTHR24373	PTHR24366
Q9NUQ8	Q20306	Yes	Yes	PTHR19211	PTHR19211
Q6ZN16	Q21029	Yes	Yes	PTHR11584	PTHR11584
Q9NZM5	Q9NEU5	Yes	Yes	PTHR14211	PTHR14211
P46782	P49041	Yes	Yes	PTHR11205	PTHR11205
Q7Z2K6	Q09216	Yes	Yes	PTHR12147	PTHR12147
Q9HB03	Q03574	Yes	No	PTHR11157	PTHR11157
Q9BSC4	Q19974	Yes	Yes	PTHR14927	PTHR14927
P37287	Q18993	Yes	Yes	PTHR45871	PTHR45871
P19387	Q93338	Yes	Yes	PTHR11800	PTHR11800
O15090	V6CKC3	Yes	No	PTHR45925	PTHR24376
O43766	Q21452	Yes	Yes	PTHR10949	PTHR10949
Q16531	Q21554	Yes	Yes	PTHR10644	PTHR10644
O15169	O62090	Yes	No	PTHR46102	PTHR46102
Q9NXD2	V6CJW9	Yes	No	PTHR10807	PTHR10807
Q9ULW3	O44734	Yes	No	PTHR12311	PTHR12311
A8MWD9	Q9N4G9	Yes	No	PTHR10553	PTHR10553
P12236	O45865	Yes	No	PTHR45635	PTHR45635
Q7Z3C6	Q9TXN6	Yes	No	PTHR13038	PTHR13038
Q96HF1	Q9GUF5	Yes	No	PTHR11309	PTHR11309
Q05639	P53013	Yes	Yes	PTHR23115	PTHR23115
Q92535	O01259	Yes	Yes	PTHR12982	PTHR12982
Q8N2R0	Q9N5X6	Yes	No	PTHR14196	PTHR14196
Q9H0R3	Q9N5M3	Yes	No	PTHR20921	PTHR20921
Q8NCM2	A0A0K3AVF4	Yes	No	PTHR10217	PTHR10217
Q8TDP1	E1B6Q6	Yes	No	PTHR47063	PTHR47204
Q8WVP7	P34535	Yes	No	PTHR12625	PTHR12625
Q9Y5J7	Q17754	Yes	Yes	PTHR13172	PTHR13172
Q6GMV3	A7WK43	Yes	Yes	PTHR46194	PTHR46194
Q9NPI0	Q7YX41	Yes	Yes	PTHR13306	PTHR13306
Q96H20	Q18258	Yes	Yes	PTHR12806	PTHR12806
Q99437	G5EDB8	Yes	Yes	PTHR10263	PTHR10263
Q9H6R0	O01598	Yes	No	PTHR18934	PTHR18934
P53041	Q9NES8	Yes	Yes	PTHR45668	PTHR45668
Q92930	G5EFC1	Yes	Yes	PTHR47980	PTHR47980
Q9Y5B6	G5ECH1	Yes	No	PTHR12214	PTHR12214
P63000	Q03206	Yes	Yes	PTHR24072	PTHR24072
Q969E8	Q2HQJ8	Yes	No	PTHR21250	PTHR21250
O00567	Q21276	Yes	No	PTHR10894	PTHR10894
Q9Y2E8	G5EBN7	Yes	No	PTHR10110	PTHR10110
Q86WG5	Q9TXP3	Yes	Yes	PTHR10807	PTHR10807
Q9H598	P34579	Yes	Yes	PTHR48017	PTHR48017
Q9Y366	G5EDF6	Yes	Yes	PTHR12969	PTHR12969
Q96GC5	O44159	Yes	No	PTHR13473	PTHR13473
O95400	Q9NAH3	Yes	Yes	PTHR13138	PTHR13138
Q7L5A8	Q9XVS0	Yes	Yes	PTHR12863	PTHR12863
Q96CN4	S6F527	Yes	No	PTHR22957	PTHR22957
Q16654	Q02332	Yes	No	PTHR11947	PTHR11947
P05423	P90847	Yes	No	PTHR13408	PTHR13408
Q9NP59	O44607	Yes	No	PTHR11660	PTHR11660
Q13347	Q965S8	Yes	Yes	PTHR19877	PTHR19877
Q9P287	Q23402	Yes	No	PTHR13261	PTHR13261
O00499	Q21004	Yes	No	PTHR46514	PTHR46514
Q03154	Q17900	Yes	Yes	PTHR45892	PTHR45892
Q5U3C3	A6ZJ73	Yes	Yes	PTHR20948	PTHR20948
P48201	Q9BKS0	Yes	No	PTHR10031	PTHR10031
P35914	Q95XN1	Yes	Yes	PTHR42738	PTHR42738
Q6TCH7	Q9U1V1	Yes	Yes	PTHR20855	PTHR20855
Q9NR50	P80361	Yes	Yes	PTHR45989	PTHR45989
P15880	P51403	Yes	No	PTHR13718	PTHR13718
P50897	Q20390	Yes	Yes	PTHR11247	PTHR11247
Q16222	Q18493	Yes	Yes	PTHR11952	PTHR11952
Q96SW2	Q21558	Yes	No	PTHR14255	PTHR14255
O15523	D0PV95	Yes	No	PTHR47958	PTHR47958
O60234	Q8IAA5	Yes	No	PTHR11249	PTHR11249
Q9UNF0	Q6AHQ8	Yes	Yes	PTHR23065	PTHR23065
Q9P2E2	P46873	Yes	No	PTHR24115	PTHR24115
Q96BI3	O45876	Yes	No	PTHR12889	PTHR12889
Q9UGM6	C0HKD6	Yes	Yes	PTHR43766	PTHR43766
Q99259	G5EDB7	Yes	Yes	PTHR45677	PTHR45677
P61086	Q9TZ69	Yes	Yes	PTHR24068	PTHR24068
P17844	Q9XUW5	Yes	No	PTHR47958	PTHR47958
Q8NBF6	Q22794	Yes	No	PTHR31017	PTHR31017
O15484	Q22036	Yes	Yes	PTHR10183	PTHR10183
P49448	Q23621	Yes	No	PTHR11606	PTHR11606
Q96QK1	Q21053	Yes	Yes	PTHR11099	PTHR11099
P22607	Q10656	Yes	No	PTHR24416	PTHR24416
Q16698	Q93761	Yes	Yes	PTHR43658	PTHR43658
Q6UX98	O62144	Yes	No	PTHR22883	PTHR22883
P25205	Q9XVR7	Yes	Yes	PTHR11630	PTHR11630
Q6ZWL3	Q9N574	Yes	No	PTHR24291	PTHR24291
Q9UKB1	Q09990	Yes	No	PTHR44129	PTHR44156
Q9UMS0	Q21915	Yes	Yes	PTHR11178	PTHR11178
Q8WW35	Q18917	Yes	Yes	PTHR21255	PTHR21255
Q9NTN3	Q18779	Yes	Yes	PTHR11132	PTHR11132
Q9Y256	G5EEP3	Yes	No	PTHR13046	PTHR13046
P13533	P12844	Yes	No	PTHR45615	PTHR45615
P23396	P48152	Yes	Yes	PTHR11760	PTHR11760
Q96EL3	Q7YX52	Yes	Yes	PTHR33618	PTHR33618
Q9P0W2	Q9XVG8	Yes	No	PTHR46040	PTHR46040
O00487	O76577	Yes	Yes	PTHR10410	PTHR10410
P23229	Q03600	Yes	Yes	PTHR23220	PTHR23220
O95801	Q09974	Yes	Yes	PTHR46035	PTHR46035
Q9UJM8	B1GRK5	Yes	Yes	PTHR10578	PTHR10578
Q6UX71	Q18500	Yes	No	PTHR13055	PTHR13055
Q9NWB7	Q93833	Yes	Yes	PTHR16011	PTHR16011
Q9Y3C5	Q17573	Yes	Yes	PTHR46359	PTHR46359
O95059	A0A1E1JKH1	Yes	No	PTHR15441	
Q96J02	Q9N2Z7	Yes	No	PTHR11254	PTHR11254
Q15404	Q09497	Yes	Yes	PTHR45752	PTHR45752
P23468	Q9BMN8	Yes	No	PTHR19134	PTHR19134
Q712K3	Q95XN7	Yes	No	PTHR24067	PTHR24067
Q2VPK5	Q19906	Yes	No	PTHR20882	PTHR20882
Q86V40	Q17678	Yes	No	PTHR31120	PTHR31120
Q9BRT6	Q9GYQ6	Yes	Yes	PTHR34253	PTHR34253
Q96F85	O16206	Yes	Yes	PTHR31952	PTHR31952
Q9Y5J1	P42000	Yes	No	PTHR18359	PTHR18359
P05091	Q20780	Yes	Yes	PTHR11699	PTHR11699
P52701	Q9N3T8	Yes	No	PTHR11361	PTHR11361
Q7L5D6	Q19824	Yes	Yes	PTHR12875	PTHR12875
Q9BZQ6	Q09641	Yes	Yes	PTHR45679	PTHR45679
P09172	Q9XTQ6	Yes	Yes	PTHR10157	PTHR10157
Q9H9Z2	P92186	Yes	No	PTHR46109	PTHR46109
Q9NRG4	Q09415	Yes	No	PTHR12197	PTHR12197
Q7Z3J2	Q19833	Yes	No	PTHR13673	PTHR13673
Q9NZM1	Q17388	Yes	No	PTHR45911	PTHR12546
O43172	Q93339	Yes	Yes	PTHR19846	PTHR19846
Q3SY69	G5ECV9	Yes	Yes	PTHR11699	PTHR11699
Q86YP4	G5ED89	Yes	No	PTHR13455	PTHR13455
Q9Y295	G5EGL2	Yes	Yes	PTHR43127	PTHR43127
Q13243	Q23121	Yes	No	PTHR23147	PTHR48038
Q9NWS8	G5EEZ0	Yes	No	PTHR16255	PTHR16255
Q2M1V0	Q94398	Yes	No	PTHR24329	PTHR24329
Q96HY7	Q23629	Yes	Yes	PTHR23152	PTHR23152
A0A0B4J2E5	P91341	Yes	No	PTHR19858	PTHR19858
Q96RP9	Q9XV52	Yes	Yes	PTHR43636	PTHR43636
Q92989	P52874	Yes	Yes	PTHR12755	PTHR12755
Q9Y3B7	P34264	Yes	Yes	PTHR11661	PTHR11661
P26440	G5EEH6	Yes	Yes	PTHR43884	PTHR43884
P32119	A0A0K3AUJ9	Yes	Yes	PTHR10681	PTHR10681
Q9NX62	Q5ZEQ3	Yes	Yes	PTHR43028	PTHR43028
O75688	Q19775	Yes	No	PTHR47992	PTHR47992
Q7RTN6	G5ECN5	Yes	No	PTHR48014	PTHR48013
Q6YP21	Q8MP09	Yes	Yes	PTHR43807	PTHR43807
Q8WU67	Q9U1Z6	Yes	Yes	PTHR10794	PTHR10794
P05455	O01806	Yes	No	PTHR22792	PTHR22792
P20042	Q21230	Yes	No	PTHR23001	PTHR23001
P53803	Q9U3I0	Yes	Yes	PTHR12056	PTHR12056
P61218	Q17684	Yes	No	PTHR47227	PTHR47227
P07686	Q22492	Yes	Yes	PTHR22600	PTHR22600
O00217	Q22619	Yes	Yes	PTHR10849	PTHR10849
O15355	P49595	Yes	No	PTHR13832	PTHR13832
Q8IYD1	O45622	Yes	Yes	PTHR23115	PTHR23115
Q8NEG7	O45074	Yes	Yes	PTHR13677	PTHR13677
P42898	Q17693	Yes	Yes	PTHR45754	PTHR45754
Q7Z7B1	D6RYD7	Yes	Yes	PTHR20661	PTHR20661
O75817	Q9U1X8	Yes	Yes	PTHR15314	PTHR15314
P28288	Q18598	Yes	Yes	PTHR11384	PTHR11384
Q9NRC1	Q19337	Yes	Yes	PTHR12745	PTHR12745
Q9NWS0	Q19965	Yes	No	PTHR22997	PTHR22997
Q96AD5	Q11186	Yes	No	PTHR12406	PTHR12406
Q9Y2T3	Q20166	Yes	Yes	PTHR11271	PTHR11271
Q5I7T1	O02332	Yes	No	PTHR12989	PTHR12989
Q8WV83	O02057	Yes	Yes	PTHR23051	PTHR23051
Q9H490	Q22672	Yes	Yes	PTHR13121	PTHR13121
Q12959	G5ECY0	Yes	No	PTHR23119	PTHR23119
Q13241	Q1ZXU1	Yes	No	PTHR22800	PTHR22802
Q9GZP9	Q21997	Yes	Yes	PTHR11009	PTHR11009
Q6P996	B1Q254	Yes	Yes	PTHR42735	PTHR42735
